,word,ipa
20911,মনতাজ,monot̪ɐɟ
20912,প্রাং-এর,pɾɐŋ-eɾ
20913,ছাইকোলা,cʰɐ͡i̯kolɐ
20914,লিটনসহ,litnʃɔho
20915,কাটান।,kɐtɐn।
20916,বাজছে,bɐɟcʰe
20917,গান।,gɐn।
20918,ফুটবলের,pʰutbɔleɾ
20919,সভা-সেমিনারে,ʃɔbʱɐ-ʃeminɐɾe
20920,বেড়ান।,beɽɐn।
20921,সালাল,sɐlɐl
20922,দমদমা,d̪ɔmod̪ɔmɐ
20923,সাম্রাজ্যবাদীদের,ʃɐmɾɐɟɟobɐd̪id̪eɾ
20924,চাষাবাদের,cɐʃɐbɐd̪eɾ
20925,বন্দুক,bond̪uk
20926,এসএমজি,eʃɔ͡e̯moɟi
20927,রাইফেল।,ɾɐ͡i̯pʰel।
20928,উইকেটকিপিং,u͡i̯ketkipiŋ
20929,ছাড়ছেন,cʰɐɽcʰen
20930,দুজনেই,d̪uɟɔne͡i̯
20931,ভালোবাসে,bʱɐlobɐʃe
20932,পরীকে।,poɾike।
20933,টটেনহ্যামকে।,tɔtenhɟʱo͡ɐ̯mke।
20934,লুটতে,lutt̪e
20935,গুদামজাত,gud̪ɐmɟɐt̪
20936,তত্ত্ব,t̪ɔt̪t̪o
20937,চললে,colle
20938,যাবেই,ɟɐbe͡i̯
20939,উন্নয়নও,unnɔʲono
20940,লালুপ্রসাদ,lɐlupɾoʃɐd̪
20941,যাদব,ɟɐd̪bo
20942,নিতীশের,nit̪iʃeɾ
20943,ভাঙাচোরা,bʱɐŋɐcoɾɐ
20944,রাস্তাঘাট,ɾɐst̪ɐgʱɐt
20945,ফিরছিল।,pʰiɾcʰilo।
20946,"সফিপুর,","ʃopʰipuɾ,"
20947,কোনাবাড়ি,konɐbɐɽi
20948,এলাকাসহ,elɐkɐʃɔho
20949,দ্বারে,d̪ɐɾe
20950,ছুটছেন।,cʰutcʰen।
20951,জায়গা-জমি,ɟɐʲgɐ-ɟomi
20952,আল্লাহকে,ɐllɐhoke
20953,শান্তিনগর,ʃɐnt̪ingɔɾ
20954,জলাবদ্ধতা,ɟɔlɐbɔd̪d̪ʱot̪ɐ
20955,কোঠায়,kotʰɐʲ
20956,হারিরির,hɐɾiɾiɾ
20957,আউন।,ɐ͡u̯n।
20958,পাঠাতেন।,pɐtʰɐt̪en।
20959,আমারি,ɐmɐɾi
20960,নিয়েছিলাম,niʲecʰilɐm
20961,এখানেই।,ekʰɐne͡i̯।
20962,পর্দাও,pɔɾd̪ɐ͡o̯
20963,ভ্যাকুয়াম,bʱɛkuʲɐm
20964,ক্লিনার,klinɐɾ
20965,ঋতুচক্র,ɾit̪ucokɾo
20966,গর্ভধারণের,gɔɾbʱod̪ʱɐɾoneɾ
20967,নির্মাতারা।,niɾmɐt̪ɐɾɐ।
20968,পুষ্পস্তবক,puʃpost̪ɔbok
20969,অর্পণ,ɔɾpon
20970,নিরবতা,niɾɔbɔt̪ɐ
20971,বামনা,bɐmonɐ
20972,রক্ষকের।,ɾɔkkʰokeɾ।
20973,বাংলাহিলি,bɐŋlɐhili
20974,সিঅ্যান্ডএফ,sit̪d̪ʱɐndepʰ
20975,এজেন্টস,eɟentɔʃ
20976,অ্যাসোসিয়েশন,ɛʃoʃiʲeʃon
20977,ছায়েদুল,cʰɐʲed̪ul
20978,সমুচিত,ʃomucit̪o
20979,প্রত্যেকটা,pɾot̪t̪ektɐ
20980,পবিত্র।,pobit̪ɾo।
20981,ভোলানাথকে,bʱolɐnɐt̪ʰke
20982,ভেন্নাবাড়ী,bʱennɐbɐɽi
20983,মণ্ডলের,mɔndoleɾ
20984,ডাকাডাকির,dɐkɐdɐkiɾ
20985,খোলায়,kʰolɐʲ
20986,ছাড়ামিয়ানমারকে,cʰɐɽɐmiʲɐnmɐɾke
20987,প্রত্যাবাসনে,pɾot̪t̪ɐbɐʃne
20988,দশার,d̪ɔʃɐɾ
20989,পেশ,peʃ
20990,কথোপকথনের,kɔt̪ʰopokɔt̪ʰɔneɾ
20991,প্রতিনিধির,pɾot̪inid̪ʱiɾ
20992,লক্ষাধিক,lokʰɐd̪ʱik
20993,মুসল্লি,muʃɔlli
20994,এটিএম,eti͡e̯m
20995,ইকবাল।,ikbɐl।
20996,ছিলেন-,cʰilen-
20997,"থানা,","t̪ʰɐnɐ,"
20998,ভাষানটেক,bʱɐʃɐntek
20999,খিলক্ষেত,kʰilkkʰet̪
21000,ভাটারা,bʱɐtɐɾɐ
21001,সৈনিক,ʃo͡i̯nik
21002,নেতা-কর্মীরা।,net̪ɐ-kɔɾmiɾɐ।
21003,প্রবাবিলিটি,pɾobɐbiliti
21004,তত্ত্বের,t̪ɔt̪t̪eɾ
21005,নিশ্চয়,niʃcɔʲ
21006,জানো?হতেও,ɟɐno?hot̪e͡o̯
21007,নাও,nɐ͡o̯
21008,পারে;ঘটতে,pɐɾe;gʱtt̪e
21009,চরের,cɔɾeɾ
21010,নৃ-বিজ্ঞানীদের,nɾi-biggɛnid̪eɾ
21011,জিহ্বা,ɟihobɐ
21012,জিহ্বাকে,ɟihobɐke
21013,সংযত,ʃɔŋɟɔt̪o
21014,প্লে-অফে,ple-ɔpʰe
21015,মনোযোগ,monoɟog
21016,রাখাটাই,ɾɐkʰɐtɐ͡i̯
21017,সংবাদমাধ্যমেও,ʃɔŋbɐd̪mɐd̪d̪ʱome͡o̯
21018,ট্রু–কলার।,tɾu–kɔlɐɾ।
21019,পারাপার,pɐɾɐpɐɾ
21020,দীর্ঘতর,d̪iɾgʱot̪ɔɾ
21021,জেনারেলকে,ɟenɐɾelke
21022,বিজ্ঞানবিষয়কমন্ত্রী,biggɐnbiʃɔʲkmɔnt̪ɾi
21023,জনসন,ɟɔnʃɔn
21024,মুদ্রিত,mud̪ɾit̪o
21025,গ্রন্থের,gɾont̪ʰeɾ
21026,সংগ্রহগার,ʃɔŋgɾohogɐɾ
21027,লাইব্রেরি।,lɐ͡i̯bɾeɾi।
21028,ফরিদাকান্দা,pʰoɾid̪ɐkɐnd̪ɐ
21029,বারুদিয়া,bɐɾud̪iʲɐ
21030,ফাইজ,pʰɐ͡i̯ɟ
21031,ছাদিকুল,cʰɐd̪ikul
21032,ভূঁইয়ার,bʱũiʲɐɾ
21033,বোধোদয়,bod̪ʱod̪ɔʲ
21034,ডাকে,dɐke
21035,"সচিব,","ʃocib,"
21036,কমিশনারকে,kɔmiʃonɐɾke
21037,চড়া,cɔɽɐ
21038,চাল।,cɐl।
21039,উত্তীর্ণ,ut̪t̪iɾno
21040,বাসাবাড়ির,bɐʃɐbɐɽiɾ
21041,বসবাসকারীদের,bɔʃobɐʃkɐɾid̪eɾ
21042,ভেন্টিলেশন,bʱentileʃɔn
21043,হায়দরাবাদের,hɐʲd̪ɔɾɐbɐd̪eɾ
21044,সারগুনাম,ʃɐɾgunɐm
21045,মুখ্য,mukkʰo
21046,ভূমিকায়,bʱumikɐʲ
21047,উদ্যানেও,ud̪d̪ɐne͡o̯
21048,যুদ্ধংদেহি,ɟud̪d̪ʱɔŋd̪ehi
21049,বিরাজমান।,biɾɐɟmɐn।
21050,নুরের,nuɾeɾ
21051,গঙ্গায়।,gɔŋgɐʲ।
21052,খানম।,kʰɐnom।
21053,ঘুরানো,gʱuɾɐno
21054,প্রাণীকে,pɾɐnike
21055,খাঁচায়,kʰɐ̃cɐʲ
21056,বন্দি,bond̪i
21057,যুবতীর,ɟubot̪iɾ
21058,ডেনিম,denim
21059,প্ল্যাটফর্ম,plɛtpʰɔɾm
21060,এইচটিসি।,e͡i̯ctisi।
21061,আবিরপাড়া,ɐbiɾpɐɽɐ
21062,ধোপা,d̪ʱopɐ
21063,গফুরকে,gopʰuɾke
21064,মালামালসহ,mɐlɐmɐlʃɔh
21065,জার্মানদের,ɟɐɾmɐnd̪eɾ
21066,দৈন্য,d̪o͡i̯nno
21067,জাজ,ɟɐɟ
21068,মাল্টিমিডিয়া।,mɐltimidiʲɐ।
21069,অভিযোগই,obʱiɟogi
21070,সত্য;,ʃot̪t̪o;
21071,জনসনের,ɟɔnʃɔneɾ
21072,গভীরতার,gobʱiɾot̪ɐɾ
21073,নিয়ম,niʲom
21074,দেয়া,d̪eʲɐ
21075,অনুমিতভাবেই,onumit̪obʱɐbe͡i̯
21076,কাইল,kɐ͡i̯l
21077,অ্যাবট,ɛbot
21078,রিলে,ɾile
21079,রুশো।,ɾuʃo।
21080,ভেনিজুয়েলায়।,bʱeniɟuʲelɐʲ।
21081,ষড়যন্ত্রমূলকভাবে,ʃɔɽoɟɔnt̪ɾomulokbʱɐbe
21082,‘আইএস,‘ɐ͡i̯͡e̯s
21083,টেস্টেই,teste͡i̯
21084,হারতে,hɐɾt̪e
21085,অস্ট্রেলিয়াকে।,ɔstɾeliʲɐke।
21086,ফিকে,pʰike
21087,আনন্দ।,ɐnond̪o।
21088,সংযমী,ʃɔŋɟomi
21089,বিবেচক,bibecɔk
21090,প্রথমে।,pɾot̪ʰome।
21091,মোল্ডে,molde
21092,বাকলাভা,bɐklɐbʱɐ
21093,বানাব,bɐnɐbo
21094,শিটগুলো,ʃitgulo
21095,বেফাঁস,bepʰɐ̃ʃ
21096,সমালোচিত,ʃɔmɐlocit̪o
21097,আইওয়াতে,ɐ͡i̯oʷɐt̪e
21098,জিতেছেন।,ɟit̪ecʰen।
21099,পুনঃগণনার,punoʃgɔnonɐɾ
21100,পেরোলে,peɾole
21101,মুরালির,muɾɐliɾ
21102,যন্ত্রই,ɟɔnt̪ɾo͡i̯
21103,দেব-কোয়েল,d̪eb-koʲel
21104,জুটির,ɟutiɾ
21105,পারফরম্যান্সও,pɐɾpʰɔɾomɛnso
21106,মানবপাচার,mɐnobpɐcɐɾ
21107,কুপ্রস্তাবে,kupɾost̪ɐbe
21108,সভাপতিও,ʃɔbʱɐpot̪i͡o̯
21109,যেমনটা,ɟɛmontɐ
21110,জিনপিং,ɟinpiŋ
21111,করমর্দন,kɔɾmɔɾd̪on
21112,ব্যবসা।,bɛbʃɐ।
21113,সাথীকে,ʃɐt̪ʰike
21114,পরিচয়ের,poɾicɔʲeɾ
21115,এমডির,emdiɾ
21116,বক্তব্যও,bokt̪obbo͡o̯
21117,মালিঙ্গা,mɐliŋgɐ
21118,‘অবশ্যই,‘ɔboʃʃo͡i̯
21119,মরদেহে,mɔɾd̪ehe
21120,তাহল,t̪ɐhol
21121,খাতগুলো,kʰɐt̪gulo
21122,চিহ্নিতকরণ,cinhit̪okɔɾon
21123,বেরিয়েই,beɾiʲe͡i̯
21124,জ্যামে।,ɟɛme।
21125,মনিরসহ,moniɾɔʃɔho
21126,যোগ্য।,ɟoggo।
21127,ডনের,dɔneɾ
21128,বরাতে,bɔɾɐt̪e
21129,টাইমস,tɐ͡i̯mɔʃ
21130,এতটাই,ɛt̪otɐ͡i̯
21131,কক্ষটি,kokkʰoti
21132,সেকশন,ʃekʃon
21133,অফিসারের।,ɔpʰisɐɾeɾ।
21134,দাউ,d̪ɐ͡u̯
21135,"জ্বলছে,","ɟɔlcʰe,"
21136,তাড়া,t̪ɐɽɐ
21137,আশিস,ɐʃiʃ
21138,নেহরার,nehoɾɐɾ
21139,নবীণ-প্রবীণ,nobin-pɾobin
21140,হরকাতুল,hɔɾkɐt̪ul
21141,জিহাদ,ɟihɐd̪
21142,হুজি,huɟi
21143,জান্দাল,ɟɐnd̪ɐl
21144,ঘরামি,gʱɔɾɐmi
21145,ভোগ,bʱog
21146,সম্প্রীতির,ʃɔmpɾit̪iɾ
21147,বিনষ্টের,binɔʃteɾ
21148,ভয়াল,bʱɔʲɐl
21149,বিভীষিকা,bibʱiʃikɐ
21150,ঐতিহ্যের,o͡i̯t̪iɟɟʱeɾ
21151,স্মৃতিচিহ্ন।,sɾit̪icinho।
21152,নবায়নও,nɔbɐʲono
21153,গর্ভনর,gɔɾbʱonoɾ
21154,নাজনীন,nɐɟnin
21155,কাশেমকে,kɐʃemke
21156,ক্রেতা-দর্শনার্থীদের,kɾet̪ɐ-d̪ɔɾʃonɐɾt̪ʰid̪eɾ
21157,ঝোঁক,ɟʱe͡ɐ̯̃k
21158,যমুনার,ɟomunɐɾ
21159,প্যাগাসাস,pɛgɐʃɐʃ
21160,প্রতি।,pɾot̪i।
21161,মারত্মকভাবে,mɐɾt̪kbʱɐbe
21162,"বর্জ্য,","bɔɾɟo,"
21163,বিষাক্ত,biʃɐkt̪o
21164,জলাশয়ে।,ɟɔlɐʃɔʲe।
21165,পুরানো,puɾɐno
21166,ইট-বালুর,it-bɐluɾ
21167,হালফ্যাশনের,hɐlpʰd̪ʱɐʃoneɾ
21168,বিক্রেতারাও।,bikɾet̪ɐɾɐ͡o̯।
21169,জিভিএল,ɟibʱi͡e̯l
21170,নরসিমহা,nɔɾoʃimɔhɐ
21171,রাও,ɾɐ͡o̯
21172,‘রাহুল,‘ɾɐhul
21173,গান্ধী,gɐnd̪ʱi
21174,হাস্যাস্পদ,hɐʃʃɐspɔd̪
21175,"তুলছেন,","t̪ulcʰen,"
21176,কংগ্রেসই,kɔŋgɾesi
21177,অচলাবস্থার,ɔcolɐbɔst̪ʰɐɾ
21178,তুরস্ক,t̪uɾoʃko
21179,কুয়েত।,kuʲet̪।
21180,অভিনেত্রীদের,obʱinet̪ɾid̪eɾ
21181,নামটিও,nɐmti͡o̯
21182,জ্বলজ্বল,ɟɔlɟl
21183,জানান-মৌলভীবাজার,ɟɐnɐn-mo͡u̯lobʱibɐɟɐɾ
21184,বনবিথী,bonobit̪ʰi
21185,স্পিনাররা,spinɐɾɾɐ
21186,"ব্রড,","bɾod,"
21187,ওকস,okoʃ
21188,স্টোকস,stokʃ
21189,সাকিবকে,ʃɐkiboke
21190,স্টেডিয়াম,stediʲɐm
21191,আন্তরিক।,ɐnt̪oɾik।
21192,ক্লোজআপ,kloɟɔ͡ɐ̯p
21193,রন্টি,ɾɔnti
21194,একটিতে,ektit̪e
21195,উপকমিশনার,upokɔmiʃonɐɾ
21196,ছুরিটি,cʰuɾiti
21197,ওবায়দুলকে,obɐʲd̪ulke
21198,দোকানির,d̪okɐniɾ
21199,হেরার,heɾɐɾ
21200,"জ্যোতি,","ɟot̪i,"
21201,ওহির,ohiɾ
21202,দ্যুতি,d̪d̪ut̪i
21203,অত্যাবশ্যক,ot̪t̪ɐboʃʃok
21204,কেরাম,keɾɐm
21205,আউলিয়া,ɐ͡u̯liʲɐ
21206,কেরামের,keɾɐmeɾ
21207,রূহানি,ɾuhɐni
21208,নিহিত,nihit̪o
21209,স্বপ্নেও,ʃɔpne͡o̯
21210,ভাবিনি।,bʱɐbini।
21211,টেবিল,tebil
21212,ব্যাগ।,bɛg।
21213,টিকতে,tikt̪e
21214,পারতাম,pɐɾt̪ɐm
21215,অভাব।,ɔbʱɐb।
21216,দিনই,d̪ini
21217,আশরাফুজ্জামান,ɐʃɾɐpʰuɟɟɐmɐn
21218,গুয়েতেমালা।,guʲet̪emɐlɐ।
21219,কৃষককে,kɾiʃɔkke
21220,দুমকি,d̪umki
21221,জননী,ɟɔnoni
21222,বড়ইয়াকৃষ্ণপুর,bɔɽo͡i̯ʲɐkɾiʃnopuɾ
21223,অতিথিকে,ot̪it̪ike
21224,পরমুহূর্তেই,poɾmuhuɾt̪e͡i̯
21225,রাজীব-আশা,ɾɐɟibɔ-ɐʃɐ
21226,বৈদ্যেরবাজার,bo͡i̯d̪d̪eɾɔbɐɟɐɾ
21227,সাতভাইয়াপাড়া,ʃɐt̪bʱɐ͡i̯ʲɐpɐɽɐ
21228,গ্রামেই,gɾɐme͡i̯
21229,কোমরপুর,komoɾpuɾ
21230,হাসপাতেলে,hɐʃpɐt̪ele
21231,অসত্য,ɔʃot̪t̪o
21232,"খুশি,","kʰuʃi,"
21233,প্রাণোচ্ছল,pɾɐnoccʰɔl
21234,পপিতে,popit̪e
21235,বহুদূর,bohud̪uɾ
21236,থেকেও।,t̪ʰeke͡o̯।
21237,বোয়ালিয়া,boʷɐliʲɐ
21238,মঠপুকুর,mɔtʰpukuɾ
21239,বরগুনায়,bɔɾgunɐʲ
21240,ভাসমান,bʱɐʃmɐn
21241,শকুন,ʃokun
21242,অতিবিপন্ন,ot̪ibipɔnno
21243,জিমে,ɟime
21244,মাশরাফি।,mɐʃɾɐpʰi।
21245,কেন্দ্রিয়,kend̪ɾiʲo
21246,মিটারের,mitɐɾeɾ
21247,ঘুরছেন,gʱuɾcʰen
21248,তাছাড়াও,t̪ɐcʰɐɽɐ͡o̯
21249,ভ্যাটের,bʱɛteɾ
21250,টাকাও,tɐkɐ͡o̯
21251,আমদানিকারককে।,ɐmd̪ɐnikɐɾkke।
21252,ছড়া,cʰɔɽɐ
21253,ঝরনার,ɟʱɔɾnɐɾ
21254,প্রাকৃতিকভাবে,pɾɐkɾit̪ikbʱɐbe
21255,চৈক্ষ্যং,co͡i̯kkʰoŋ
21256,খাল।,kʰɐlo।
21257,ভাঙলে,bʱɐŋle
21258,ভুক্তভোগীকে,bʱukt̪obʱogike
21259,শিক্ষানীতি,ʃikkʰɐnit̪i
21260,ঊনসত্তরে,unoʃɔt̪t̪oɾe
21261,আইয়ুব-মোনয়েমবিরোধী,ɐ͡i̯ʲub-monoʲemobiɾod̪ʱi
21262,ছাত্র-জনতার,cʰɐt̪ɾo-ɟɔnot̪ɐɾ
21263,"নানাভাবে,","nɐnɐbʱɐbe,"
21264,রিহার্সালে,ɾihɐɾsɐle
21265,কাটাবেন।,kɐtɐben।
21266,ত্যাগের,t̪ɛgeɾ
21267,দীঘিতে,d̪igʱit̪e
21268,"তেলাপিয়া,","t̪elɐpiʲɐ,"
21269,"সরপুঁটি,","ʃɔɾpũti,"
21270,"কার্পু,","kɐɾpu,"
21271,কালিবাউশসহ,kɐlibɐ͡u̯ʃʃɔho
21272,উ,u
21273,নিঙ্গশি।,niŋgoʃi।
21274,কুদ্দুসের,kud̪d̪uʃeɾ
21275,নাসারী,nɐʃɐɾi
21276,‘দেশে,‘d̪eʃe
21277,দাড়ি,d̪ɐɽi
21278,টুপিওয়ালা,tupi͡o̯ʷɐlɐ
21279,আটজন,ɐtɟɔn
21280,রেস্টুরেন্টে,ɾestuɾente
21281,হজ,hɔɟ
21282,এজেন্সি,eɟensi
21283,"প্র্যাকটিস,","pɾɐktiʃ,"
21284,"খাওয়া,","kʰɐ͡o̯ʷɐ,"
21285,ঘুম-সব,gʱum-ʃɔb
21286,শোল্লা,ʃollɐ
21287,আন্দামান,ɐnd̪ɐmɐn
21288,মুর্শিদাবাদ,muɾʃid̪ɐbɐd̪
21289,বরমতপুর,bɔɾmot̪puɾ
21290,গুলিবর্ষণ,gulibɔɾʃɔn
21291,হাশেম,hɐʃem
21292,কোম্পানীর,kompɐniɾ
21293,ঘরেই,gʱɔɾe͡i̯
21294,উর,uɾ
21295,রশীদের,ɾɔʃid̪eɾ
21296,দুর্নীতিমুক্ত,d̪uɾnit̪imukt̪o
21297,"আসুন,","ɐʃun,"
21298,আহসানসহ,ɐhoʃɐnʃɔho
21299,আজ।,ɐɟ।
21300,শুভাকাক্সক্ষীদের,ʃubʱɐkɐkʃokkʰid̪eɾ
21301,ওসব,oʃɔb
21302,দামে।,d̪ɐme।
21303,ডিজনি,diɟoni
21304,যোগাযোগমাধ্যম,ɟogɐɟogmɐd̪d̪ʱom
21305,ইনস্টাগ্রামে,inoʃtɐgɾɐme
21306,বেকহ্যাম।,bekɟɟʱo͡ɐ̯m।
21307,অতিবৃষ্টির,ot̪ibɾiʃtiɾ
21308,অশান্তি,ɔʃɐnt̪i
21309,ছড়াচ্ছেন।,cʰɔɽɐccʰen।
21310,"বলেছি,","bolecʰi,"
21311,যুদ্ধাপরাধী-সন্ত্রাসীদের,ɟud̪d̪ʱɐpɔɾɐd̪ʱi-ʃɔnt̪ɾɐʃid̪eɾ
21312,প্রশ্রয়,pɾoʃɾɔʲ
21313,সন্ত্রাসী।,ʃɔnt̪ɾɐʃi।
21314,মেলামেশায়,melɐmeʃɐʲ
21315,জীবননাশের,ɟibɔnnɐʃeɾ
21316,শিকদার।,ʃikd̪ɐɾ।
21317,সংচাইল,ʃɔŋcɐ͡i̯l
21318,মাস্টারের,mɐstɐɾeɾ
21319,বাহিনীগুলোর,bɐhiniguloɾ
21320,"যাননি,","ɟɐnni,"
21321,পাঠাইলে,pɐtʰɐ͡i̯le
21322,রিচার্জ,ɾicɐɾɟo
21323,ব্যালেন্স,bɛlens
21324,জিরোই,ɟiɾo͡i̯
21325,থামতে,t̪ʰɐmt̪e
21326,সুমির,ʃumiɾ
21327,চত্ব¡রে,cot̪ʃɔɾe
21328,ঢুষমারা,dʱuʃɔmɐɾɐ
21329,দাউদকান্দিতে,d̪ɐ͡u̯d̪kɐnd̪it̪e
21330,ঝন্টুর,ɟʱɔntuɾ
21331,ইস্তফা,ist̪opʰɐ
21332,রসিক,ɾoʃik
21333,সরফুদ্দিন,ʃɔɾpʰud̪d̪in
21334,ঝন্টু,ɟʱɔntu
21335,মেয়রপদ,meʲoɾopɔd̪
21336,পরিবহনই,poɾibɔhoni
21337,নভোএয়ার,nɔbʱo͡e̯ʲɐɾ
21338,দায়বদ্ধতার,d̪ɐʲbɔd̪d̪ʱot̪ɐɾ
21339,গুরুত্ববহ,guɾut̪t̪ɔboho
21340,সাহসী,ʃɐhoʃi
21341,মাধ্যম।,mɐd̪d̪ʱom।
21342,মিছিলের,micʰileɾ
21343,গৃহে,gɾihe
21344,চিরকুট,ciɾkut
21345,লিখে,likʰe
21346,টুলুর,tuluɾ
21347,অভ্যন্তরে,ɔbbʱont̪ɔɾe
21348,ছেলেটিকেও,cʰeletike͡o̯
21349,নমিনেশনটা,nomineʃontɐ
21350,গৃহযুদ্ধে,gɾihoɟud̪d̪ʱe
21351,লেবাননের,lebɐnneɾ
21352,হিজবুল্লাহ,hiɟbullɐh
21353,ফরোয়ার্ডিং,pʰɔɾoʷɐɾdiŋ
21354,কপিতে,kopit̪e
21355,তাহমিদ,t̪ɐhomid̪
21356,আর্টিজান,ɐɾtiɟɐn
21357,বেকারিতে,bɛkɐɾit̪e
21358,রিকশায়,ɾikʃɐʲ
21359,খসরু,kʰɔʃɾu
21360,"জানে,","ɟɐne,"
21361,ভেতরে-বাইরে,bʱet̪oɾe-bɐ͡i̯ɾe
21362,তৎপরতাসহ,t̪ɔt̪pɔɾot̪ɐʃɔho
21363,গড়নের,gɔɽoneɾ
21364,ফিগারও,pʰigɐɾo
21365,ডেমোক্রেটিক,demokɾetik
21366,মুন,mun
21367,জায়ে,ɟɐʲe
21368,ইনকে,inke
21369,বাছাইপর্বে,bɐcʰɐ͡i̯pɔɾbe
21370,পেয়েছিল,peʲecʰilo
21371,কলসিন্দুরের,kɔlosind̪uɾeɾ
21372,নির্যাতিতাকে,niɾɟɐt̪it̪ɐke
21373,ধর্ষকদের,d̪ʱɔɾʃokd̪eɾ
21374,গণধোলাই,gɔnod̪ʱolɐ͡i̯
21375,অ্যারিথম্যান্টিকের,ɛɾit̪ɔmɛntikeɾ
21376,ভবিষ্যদ্বাণী,bʱobiʃʃod̪d̪ɐni
21377,স্কুলছাত্র,skulcʰɐt̪ɾo
21378,মারাও,mɐɾɐ͡o̯
21379,পক্ষান্তরে,pokkʰɐnt̪ɔɾe
21380,মালিকরাই।,mɐlikɾɐ͡i̯।
21381,সমাজকে,ʃɔmɐɟke
21382,গুণগত,gungɔt̪o
21383,অন্যন,ɔnnon
21384,ইলেকট্রনিক্সের,ilektɾonikseɾ
21385,শীর্ষে।,ʃiɾʃe।
21386,স্ট্রিটের,stɾiteɾ
21387,সোহেল।,ʃohel।
21388,সার্ভারের,ʃɐɾbʱɐɾeɾ
21389,ভিডিওটি,bʱidi͡o̯ti
21390,গণ্ডা,gɔndɐ
21391,যুবদলসহ,ɟubd̪ɔlʃɔho
21392,শোভাযাত্রাটি,ʃobʱɐɟɐt̪ɾɐti
21393,মিশ্র,misɾo
21394,প্রকৃতির।,pɾokɾit̪iɾ।
21395,"কাসোমিরো,","kɐʃomiɾo,"
21396,"জুলিয়ানো,","ɟuliʲɐno,"
21397,লুকাস,lukɐʃ
21398,"লিমা,","limɐ,"
21399,"পাওলিনহো,","pɐ͡o̯linho,"
21400,"কুতিনহো,","kut̪inho,"
21401,"কারিয়োকা,","kɐɾiʲokɐ,"
21402,রেনাতো,ɾenɐt̪o
21403,"আগুস্তো,","ɐgust̪o,"
21404,উইলিয়ান।,u͡i̯liʲɐn।
21405,রহমনাকে,ɾɔhɔmnɐke
21406,মারবেন,mɐɾben
21407,ধরবেন,d̪ʱoɾben
21408,মাঠটি,mɐtʰti
21409,"প্রশাসক,","pɾoʃɐʃɔk,"
21410,পৌর,peɾ
21411,মেয়রসহ,meʲoɾʃɔho
21412,ধরনা,d̪ʱɔɾonɐ
21413,দিয়েও,d̪iʲe͡o̯
21414,নিলামেছাড়ার,nilɐmecʰɐɽɐɾ
21415,ফ্র্যাঞ্চাইজিদের,pʰɾɐncɐ͡i̯ɟid̪eɾ
21416,তামিমের,t̪ɐmimeɾ
21417,গেইলের,ge͡i̯leɾ
21418,ওপেন,open
21419,"বেড়িবাঁধ,","beɽibɐ̃d̪ʱ,"
21420,"সড়ক,","ʃɔɽok,"
21421,"ঘরবাড়ি,","gʱɔɾbɐɽi,"
21422,"বরজ,","bɔɾoɟ,"
21423,নলকূপের,nɔlkupeɾ
21424,স্বপ্নপূরণ,ʃɔpnopuɾon
21425,শ্যামলীর।,ʃɛmoliɾ।
21426,বাড়িটির,bɐɽitiɾ
21427,স্ত্রীসহ,st̪ɾiʃɔho
21428,বাড়িটিতে,bɐɽitit̪e
21429,"মেয়ে,","meʲe,"
21430,বুয়া,buʲɐ
21431,শুঁটকি,ʃũtki
21432,শুকানোর,ʃukɐnoɾ
21433,এ-গ্রুপে,ɛ-gɾupe
21434,তাজিকিস্তান,t̪ɐɟikist̪ɐn
21435,"কিরগিজস্তান,","kiɾgiɟɔst̪ɐn,"
21436,ত্রাণসামগ্রী,t̪ɾɐnʃɐmogɾi
21437,একাত্তরে,ɛkɐt̪t̪ɔɾe
21438,স্বাধীনতাযুদ্ধের,ʃɐd̪ʱinot̪ɐɟud̪d̪ʱeɾ
21439,সূচনায়,ʃuconɐʲ
21440,শব্দসৈনিকদের,ʃɔbd̪oʃo͡i̯nikd̪eɾ
21441,মুক্তিকামী,mukt̪ikɐmi
21442,নয়টি,nɔʲti
21443,জুগিয়েছে।,ɟugiʲecʰe।
21444,ছামিদুল,cʰɐmid̪ul
21445,উত্তরখান,ut̪t̪ɔɾkʰɐn
21446,জামতলার,ɟɐmt̪ɔlɐɾ
21447,প্রতিমা,pɾot̪imɐ
21448,কারিগরদের,kɐɾigɔɾd̪eɾ
21449,মণ্ডপ,mɔndop
21450,কারিগর,kɐɾigɔɾ
21451,সহযোগীরা।,ʃɔhoɟogiɾɐ।
21452,এসকেন্দারের,eʃkend̪ɐɾeɾ
21453,তদবিরে,t̪od̪biɾe
21454,ই-মেইলে,i-me͡i̯le
21455,মৎস্যজীবী,mɔt̪ʃnoɟibi
21456,হুমকিধামকি,humkid̪ʱɐmoki
21457,ঘাসের,gʱɐʃeɾ
21458,লোনা,lonɐ
21459,ঢাকনির,dʱɐkniɾ
21460,"কিনিনি,","kinini,"
21461,মেধার,med̪ʱɐɾ
21462,তিরস্কৃত,t̪iɾɔskɾit̪o
21463,বাবুগঞ্জ,bɐbugɔnɟ
21464,মাধবপাশা,mɐd̪ʱbpɐʃɐ
21465,প্রতাবপুর,pɾot̪ɐbpuɾ
21466,মালীর,mɐliɾ
21467,মাঠপর্যায়ের,mɐtʰpoɾɟɐʲeɾ
21468,পদোন্নতির,pɔd̪onnot̪iɾ
