,word,ipa
17796,তত্ত্বাবধানসহ,t̪ɔt̪t̪ɐbɔd̪ʱɐn
17797,তত্ত্বাবধানে,t̪ɔt̪t̪ɐbɔd̪ʱɐne
17798,তত্ত্বাবধায়ক,t̪ɔt̪t̪ɐbɔd̪ʱɐʲok
17799,তত্ত্বাবধায়কের,t̪ɔt̪t̪ɐbɔd̪ʱɐʲokeɾ
17800,তত্ত্বীয়,t̪ɔt̪t̪iʲo
17801,তত্ত্বের,t̪ɔt̪t̪eɾ
17802,তত্বাবধানে,t̪ɔt̪t̪ɐd̪ʱɐne
17803,তথা,t̪ɔt̪ʰɐ
17804,তথাকথিত,t̪ɔt̪ʰɐkot̪ʰit̪o
17805,তথ্য,t̪ot̪t̪ʰo
17806,তথ্য-উপাত্তসহ,t̪ot̪ʰo-upɐt̪t̪oʃɔho
17807,তথ্য-উপাত্তের,t̪ot̪ʰo-upɐt̪t̪eɾ
17808,তথ্য-প্রমাণ,t̪ot̪t̪o-pɾomɐn
17809,তথ্য।,t̪ot̪t̪ʰo।
17810,তথ্যও,t̪ot̪ʰoɟo
17811,তথ্যগুলো,t̪ot̪t̪ʰogulo
17812,তথ্যচিত্রে,t̪ot̪t̪ʰocit̪ɾe
17813,তথ্যটি,t̪ot̪t̪ʰoti
17814,তথ্যপ্রযুক্তি,t̪ot̪t̪opɾoɟukt̪i
17815,"তথ্যপ্রযুক্তি,","t̪ot̪t̪opɾoɟukt̪i,"
17816,তথ্যপ্রযুক্তিতে,t̪ot̪t̪opɾoɟukt
17817,তথ্যপ্রযুক্তিবিষয়ক,t̪ot̪t̪opɾoɟukt̪ibiʃɔʲok
17818,তথ্যপ্রযুক্তির,t̪ot̪t̪opɾoɟukt̪iɾ
17819,তথ্যমতে,t̪ot̪t̪ʰomɔt̪e
17820,"তথ্যমতে,","t̪ot̪t̪ʰomɔt̪e,"
17821,তথ্যমন্ত্রী,t̪ot̪t̪ʰomɔnt̪ɾi
17822,তথ্যসহ,t̪ot̪t̪ʰoʃɔho
17823,তথ্যসেবা,t̪ot̪t̪ʰoʃebɐ
17824,তথ্যানুযায়ী,t̪ot̪t̪ʰɐnuɟɐʲi
17825,"তথ্যানুযায়ী,","t̪ot̪t̪ʰɐnuɟɐʲi,"
17826,"তথ্যানুসারে,","t̪ot̪t̪ʰɐnuʃɐɾe,"
17827,তথ্যে,t̪ot̪t̪ʰe
17828,তথ্যের,t̪ot̪t̪ʰkɾ
17829,তথ্যের।,t̪ot̪t̪ʰeɾ।
17830,তদন্ত,t̪ɔd̪ont̪o
17831,তদন্ত।,t̪ɔd̪ont̪o।
17832,তদন্তও,t̪ɔd̪ont̪o
17833,তদন্তকারী,t̪ɔd̪ont̪okɐɾi
17834,তদন্তনাধীন,t̪ɔd̪ont̪onɐd̪ʱin
17835,তদন্তপূর্বক,t̪ɔd̪ont̪opuɾbok
17836,তদন্তভার,t̪ɔd̪ont̪obʱɐɾ
17837,তদন্তসাপেক্ষে,t̪ɔd̪ont̪oʃɐpekkʰe
17838,তদন্তাধীন,t̪ɔd̪ont̪ɐd̪ʱin
17839,তদন্তানাধীন,t̪ɔd̪ont̪ɐnd̪ʱin
17840,তদন্তে,t̪ɔd̪ont̪e
17841,তদন্তের,t̪ɔd̪ont̪eɾ
17842,তদবির,t̪od̪biɾ
17843,তদবিরে,t̪od̪biɾe
17844,তদস্থলে,t̪ɔd̪ost̪ʰole
17845,তদারক,t̪ɔd̪ɐɾok
17846,তদারকি,t̪ɔd̪ɐɾoki
17847,তদারকিতে,t̪ɔd̪ɐɾokit̪e
17848,তদারকিতেই,t̪ɔd̪ɐɾokit̪e͡i̯
17849,তদারকির,t̪ɔd̪ɐɾokiɾ
17850,তদূর্ধ্ব,t̪od̪uɾd̪ʱo
17851,তনিমা,t̪onimɐ
17852,তনু,t̪onu
17853,তনুকে,t̪onuke
17854,তনুর,t̪onuɾ
17855,তন্ত্রে,t̪ɔnt̪ɾe
17856,তন্দুরি,t̪ond̪uɾi
17857,তন্নি,t̪ɔnni
17858,"তন্বী,","t̪onbi,"
17859,তন্মধ্যে,t̪onmod̪ʱe
17860,তন্ময়,t̪ont̪ɔʲ
17861,তন্ময়কে,t̪ɔnt̪ɔʲke
17862,তপতী,t̪opot̪i
17863,তপন,t̪ɔpon
17864,তপাদার।,t̪ɔpɐd̪ɐɾ।
17865,তপুর,t̪opuɾ
17866,তপোবন,t̪opobon
17867,তফশিল,t̪opʰil
17868,তফসিল,t̪ɔpʰsil
17869,তফসিলকে,t̪ɔpʰsilke
17870,তফসিলভুক্ত,t̪ɔpʰsilbʱukt̪o
17871,তফসিলি,t̪ɔpʰsili
17872,তফসিলে,t̪ɔpʰsile
17873,তফাজ্জুল,t̪ɔpʰɐɟɟul
17874,"তব,","t̪ɔbo,"
17875,তবজুল,t̪oboɟul
17876,তবররক,t̪ɔboɾon
17877,তবারক,t̪ɔbɐɾɔk
17878,তবিবুর,t̪obibuɾ
17879,তবিয়তে,t̪obiʲot̪e
17880,তবু,t̪obu
17881,তবুও,t̪obu͡o̯
17882,"তবুও,","t̪obu͡o̯,"
17883,তবে,t̪ɔbe
17884,"তবে,","t̪ɔbe,"
17885,তবেই,t̪ɔbe͡i̯
17886,তম,t̪ɔm
17887,তমদ্দুন,t̪ɔmod̪d̪un
17888,তমা,t̪ɔmɐ
17889,তমালতলা,t̪ɔmɐlt̪ɔlɐ
17890,তমালের,t̪ɔmɐleɾ
17891,তমিজা,t̪omiɟɐ
17892,তরঙ্গ,t̪ɔɾoŋgo
17893,তরঙ্গC.,t̪ɔɾoŋgo.
17894,তরঙ্গের,t̪ɔɾɔŋgeɾ
17895,তরফ,t̪ɔɾopʰ
17896,তরফদার,t̪ɔɾopʰd̪ɐɾ
17897,তরফদার।,t̪ɔɾopʰd̪ɐɾ।
17898,তরফসোনামণি,t̪ɔɾoʃosnɐmoni
17899,তরফে,t̪ɔɾpʰe
17900,"তরমুজ,","t̪oɾmuɟ,"
17901,তরিকায়,t̪oɾikɐʲ
17902,তরিকুল,t̪oɾikul
17903,তরিকুলের,t̪oɾikuleɾ
17904,তরী,t̪oɾi
17905,"তরীতে,পাড়ি","t̪oɾit̪e,pɐɽi"
17906,তরীর,t̪oɾiɾ
17907,তরুণ,t̪oɾun
17908,তরুণ-তরুণীর,t̪oɾun-t̪oɾuniɾ
17909,তরুণ-তরুণীসহ,t̪oɾun-t̪oɾuniʃɔho
17910,তরুণকে,t̪oɾunke
17911,তরুণদের,t̪oɾund̪eɾ
17912,তরুণরা,t̪oɾunɾɐ
17913,তরুণরাই,t̪oɾunɾɐ͡i̯
17914,তরুণী,t̪oɾuni
17915,তরুণী।,t̪oɾuni।
17916,তরুণীকে,t̪oɾunike
17917,তরুণীটি,t̪oɾuniti
17918,তরুণীর,t̪oɾuniɾ
17919,তরুণীর।,t̪oɾuniɾ।
17920,তরুণীরা,t̪oɾuniɾɐ
17921,তরুণীরা।,t̪oɾuniɾɐ।
17922,তরুণের,t̪oɾuneɾ
17923,তরুন।,t̪oɾun।
17924,তর্ক,t̪ɔɾko
17925,তলদেশে,t̪ɔld̪eʃe
17926,তলব,t̪ɔlbo
17927,তলবকৃত,t̪olbɾit̪o
17928,তলবি,t̪olobi
17929,তলবের,t̪olobeɾ
17930,তলা,t̪ɔlɐ
17931,তলাটি,t̪olɐti
17932,তলানিতে,t̪ɔlɐnit̪e
17933,তলানিতে।,t̪ɔlɐnit̪e।
17934,তলাবিশিষ্ট,t̪olɐbiʃiʃto
17935,তলার,t̪ɔlɐɾ
17936,তলায়,t̪ɔlɐʲ
17937,তলায়।,t̪ɔlɐʲ।
17938,তলিসোকে,t̪oliʃoke
17939,তলিয়ে,t̪oliʲe
17940,তলে,t̪ole
17941,তলোয়ার-,t̪olɔʷɐɾ-
17942,তল্পিতল্পা,t̪olpit̪ɔlpɐ
17943,তল্লাশি,t̪ollɐʃi
17944,তল্লাশিতে,t̪ollɐʃit̪e
17945,তল্লাশির,t̪ollɐʃiɾ
17946,তল্লী,t̪olli
17947,তল্লীন,t̪ollin
17948,তসলিম,t̪oʃolim
17949,তহবিল,t̪ɔhobil
17950,তহবিলে,t̪ɔhobile
17951,তহবিলে।,t̪ɔhobile।
17952,তহবিলের,t̪ɔhobileɾ
17953,তহবিল’,t̪ɔhobil’
17954,তা,t̪ɐ
17955,তা-ই,t̪ɐ-i
17956,তা-ও,t̪ɐ-o
17957,তাঁকে,t̪ɐ̃ke
17958,তাঁত,t̪ɐ̃t̪
17959,তাঁতখানা,t̪ɐ̃t̪kʰɐnɐ
17960,তাঁতশিল্পের,t̪ɐ̃t̪oʃilpeɾ
17961,তাঁতশ্রমিকের,t̪ɐ̃t̪oʃɾomikeɾ
17962,তাঁতিরা,t̪ɐ̃t̪iɾɐ
17963,তাঁতীবাজারের,t̪ɐ̃t̪ibɐɟɐɾeɾ
17964,তাঁতীর,t̪ɐ̃t̪iɾ
17965,তাঁবুকে,t̪ɐ̃buke
17966,তাঁবুতে,t̪ɐ̃but̪e
17967,তাঁর,t̪ɐ̃ɾ
17968,তাঁরা,t̪ɐ̃ɾɐ
17969,তাই,t̪ɐ͡i̯
17970,তাই-ই,t̪ɐ͡i̯-i
17971,তাই।,t̪ɐ͡i̯।
17972,তাইওয়ান,t̪ɐ͡i̯oʷɐn
17973,তাইওয়ানের,t̪ɐ͡i̯oʷɐneɾ
17974,তাইজুন,t̪ɐ͡i̯ɟun
17975,তাইজুল,t̪ɐ͡i̯ɟul
17976,তাইত,t̪ɐ͡i̯t̪o
17977,তাইতো,t̪ɐ͡i̯t̪o
17978,"তাইপে,","t̪ɐ͡i̯pe,"
17979,তাইপেকে,t̪ɐ͡i̯peke
17980,তাইপেডং-১,t̪ɐ͡i̯pedŋ-১
17981,তাইফুর,t̪ɐ͡i̯pʰuɾ
17982,তাইফুল,t̪ɐ͡i̯pʰul
17983,তাইবুর,t̪ɐ͡i̯buɾ
17984,তাইয়িপ,t̪ɐ͡i̯ʲip
17985,তাইয়েপ,t̪ɐ͡i̯ʲep
17986,তাউছ,t̪ɐ͡u̯cʰo
17987,তাও,t̪ɐ͡o̯
17988,তাওইউয়ান,t̪ɐ͡o̯iʲo͡u̯nɐn
17989,তাওহিদ,t̪ɐ͡o̯hid̪
17990,তাওহিদা,t̪ɐ͡o̯hid̪ɐ
17991,তাওয়াং,t̪ɐ͡o̯ʷɐŋ
17992,তাক,t̪ɐk
17993,তাকওয়া,t̪ɐkoʷɐ
17994,তাকসিম,t̪ɐkʃim
17995,তাকাই,t̪ɐkɐ͡i̯
17996,তাকাতে,t̪ɐkɐt̪e
17997,তাকাদার,t̪ɐkɐd̪ɐɾ
17998,তাকালে,t̪ɐkɐle
17999,তাকিয়ে,t̪ɐkiʲe
18000,তাকে,t̪ɐke
18001,তাকে।,t̪ɐke।
18002,তাকেই,t̪ɐke͡i̯
18003,তাকেও,t̪ɐke͡o̯
18004,তাকেসহ,t̪ɐkeʃɔho
18005,তাগাদা,t̪ɐgɐd̪ɐ
18006,তাগিদ,t̪ɐgid̪
18007,তাগিদও,t̪ɐgid̪o
18008,তাগিদটা,t̪ɐgid̪tɐ
18009,তাগিদে,t̪ɐgid̪e
18010,তাচ্ছিল্য,t̪ɐccʰillo
18011,তাছলিমা,t̪ɐcʰolimɐ
18012,তাছাড়া,t̪ɐcʰɐɽɐ
18013,"তাছাড়া,","t̪ɐcʰɐɽɐ,"
18014,তাছাড়াও,t̪ɐcʰɐɽɐ͡o̯
18015,তাজ,t̪ɐɟ
18016,তাজউদ্দিন,t̪ɐɟud̪d̪in
18017,তাজউদ্দীন,t̪ɐɟud̪d̪in
18018,তাজকাঠি,t̪ɐɟkɐtʰi
18019,তাজপুর,t̪ɐɟpuɾ
18020,"তাজপুর,","t̪ɐɟpuɾ,"
18021,তাজপুরের,t̪ɐɟpuɾeɾ
18022,তাজরীন,t̪ɐɟoɾin
18023,তাজা,t̪ɐɟɐ
18024,তাজিকিস্তানকে,t̪ɐɟikist̪ɐne
18025,তাজিকিস্তানের,t̪ɐɟikist̪ɐneɾ
18026,তাজিন,t̪ɐɟin
18027,তাজুল,t̪ɐɟul
18028,তাজুলকে,t̪ɐɟulke
18029,তাজুলের,t̪ɐɟuleɾ
18030,তাজেনুর,t̪ɐɟenuɾ
18031,তাড়িয়ে,t̪ɐɽiʲe
18032,তাণ্ডব,t̪ɐndob
18033,তাণ্ডবে,t̪ɐndobe
18034,তাতা,t̪ɐt̪ɐ
18035,তাতে,t̪ɐt̪e
18036,তাতেই,t̪ɐt̪e͡i̯
18037,তাতেও,t̪ɐt̪e͡o̯
18038,তাত্ত্বিক,t̪ɐt̪t̪ik
18039,তাদরে,t̪ɐd̪oɾe
18040,তাদের,t̪ɐd̪eɾ
18041,"তাদের,","t̪ɐd̪eɾ,"
18042,তাদের।,t̪ɐd̪eɾ।
18043,তাদেরই,t̪ɐd̪eɾi
18044,তাদেরই।,t̪ɐd̪eɾi।
18045,তাদেরও,t̪ɐd̪eɾo
18046,তাদেরও।,t̪ɐd̪eɾo।
18047,তাদেরকে,t̪ɐd̪eɾke
18048,তাদেরমাঠে,t̪ɐd̪eɾmɐtʰe
18049,তানজানিয়া,t̪ɐnɟɐniʲɐ
18050,তানজানিয়ায়,t̪ɐnɟɐniʲɐʲ
18051,তানজিকা,t̪ɐnɟikɐ
18052,তানজিদ,t̪ɐnɟid̪
18053,তানজিন,t̪ɐnɟin
18054,"তানজিনা,","t̪ɐnɟinɐ,"
18055,তানজিল,t̪ɐnɟil
18056,তানজীব,t̪ɐnɟibo
18057,তানভির,t̪ɐnbʱiɾ
18058,তানভিরহায়দার,t̪ɐnbʱiɾɔhɐʲd̪ɐɾ
18059,তানভিরের,t̪ɐnbʱiɾeɾ
18060,তানভীর,t̪ɐnbʱiɾ
18061,তানভীরের,t̪ɐnbʱiɾeɾ
18062,তানভীরের।,t̪ɐnbʱiɾeɾ।
18063,তানসেনের,t̪ɐnʃeneɾ
18064,তানিম,t̪ɐnim
18065,তানিম।,t̪ɐnim।
18066,তানিশা,t̪ɐniʃɐ
18067,তানিশা।,t̪ɐniʃɐ।
18068,তানিয়া,t̪ɐniʲɐ
18069,তানিয়া।,t̪ɐniʲɐ।
18070,তানিয়ার,t̪ɐniʲɐɾ
18071,তানিয়াসহ,t̪ɐniʲɐʃɔho
18072,তানোর,t̪ɐnoɾ
18073,তাপ,t̪ɐp
18074,তাপদাহ,t̪ɐpd̪ɐho
18075,তাপবিদ্যুৎ,t̪ɐpobid̪d̪ut̪
18076,তাপমাত্রা,t̪ɐpomɐt̪ɾɐ
18077,তাপমাত্রা।,t̪ɐpomɐt̪ɾɐ।
18078,তাপস,t̪ɐpoʃ
18079,"তাপস,","t̪ɐpoʃ,"
18080,তাপিয়া,t̪ɐpiʲɐ
18081,তাপে,t̪ɐpe
18082,তাবলিগ,t̪ɐbolig
18083,তাবাসসুম,t̪ɐbɐʃʃum
18084,তাবৎ,t̪ɐbot̪
18085,তাভেল্লা,t̪ɐbʱellɐ
18086,তাভেল্লা।,t̪ɐbʱellɐ।
18087,তামাক,t̪ɐmɐk
18088,তামাকজনিক,t̪ɐmɐkɟonik
18089,তামাকবিরোধী,t̪ɐmɐkobiɾod̪ʱi
18090,তামাকুমণ্ডী,t̪ɐmɐkumɔndi
18091,তামাটে,t̪ɐmɐte
18092,তামাদি,t̪ɐmɐd̪i
18093,তামান্না,t̪ɐmɐnnɐ
18094,তামান্না।,t̪ɐmɐnnɐ।
18095,তামান্নাকে,t̪ɐmɐnnɐke
18096,তামাবিল,t̪ɐmɐbil
18097,তামার,t̪ɐmɐɾ
18098,তামিম,t̪ɐmim
18099,"তামিম,","t̪ɐmim,"
18100,তামিম-সারোয়ার,t̪ɐmim-ʃɐɾoʷɐɾ
18101,তামিম।,t̪ɐmim।
18102,তামিমকে,t̪ɐmimke
18103,তামিমদের,t̪ɐmimd̪eɾ
18104,তামিমের,t̪ɐmimeɾ
18105,তামিল,t̪ɐmil
18106,তামিলনাড়ুতে,t̪ɐmilnɐɽut̪e
18107,তাম্পেরে,t̪ɐmpeɾe
18108,তার,t̪ɐɾ
18109,"তার,","t̪ɐɾ,"
18110,তার।,t̪ɐɾ।
18111,তারই,t̪ɐɾi
18112,তারও,t̪ɐɾo
18113,তারওপর,t̪ɐɾopoɾ
18114,তারকা,t̪ɐɾkɐ
18115,তারকা-পত্নীদের,t̪ɐɾkɐ-pɔt̪nid̪eɾ
18116,তারকা।,t̪ɐɾkɐ।
18117,তারকাই,t̪ɐɾkɐ͡i̯
18118,তারকাকে,t̪ɐɾkɐke
18119,তারকাখ্যাতি,t̪ɐɾkɐkʰɟɐt̪i
18120,তারকাদের,t̪ɐɾkɐd̪eɾ
18121,তারকার,t̪ɐɾkɐɾ
18122,তারকার।,t̪ɐɾkɐɾ।
18123,তারকারা,t̪ɐɾkɐɾɐ
18124,তারকাশিল্পী,t̪ɐɾkɐʃilpi
18125,তারকাশিল্পী।,t̪ɐɾkɐʃilpi।
18126,তারগাঁও,t̪ɐɾgɐ̃o
18127,তারচেয়ে,t̪ɐɾceʲe
18128,তারটাই,t̪ɐɾtɐ͡i̯
18129,তারটি,t̪ɐɾti
18130,তারতম্য,t̪ɐɾmommo
18131,তারতম্যের,t̪ɐɾmommeɾ
18132,তারপর,t̪ɐɾpɔɾ
18133,তারপরই,t̪ɐɾpɔɾi
18134,তারপরও,t̪ɐɾpɔɾo
18135,তারপরেও,t̪ɐɾpɔɾe͡o̯
18136,তারমতো,t̪ɐɾmot̪o
18137,তারল্য,t̪ɐɾollo
18138,তারল্যপ্রবাহ,t̪ɐɾolɛpɾobɐh
18139,তারসঙ্গে,t̪ɐɾʃoŋge
18140,তারসহ,t̪ɐɾʃɔho
18141,তারা,t̪ɐɾɐ
18142,তারা।,t̪ɐɾɐ।
18143,তারাই,t̪ɐɾɐ͡i̯
18144,তারাও,t̪ɐɾɐ͡o̯
18145,তারাকান্দা,t̪ɐɾɐkɐnd̪ɐ
18146,তারাকে,t̪ɐɾɐke
18147,তারাগঞ্জ,t̪ɐɾɐgɔnɟ
18148,তারাগঞ্জে,t̪ɐɾɐgɔnɟe
18149,তারাজুলকে,t̪ɐɾɐɟulke
18150,তারানা,t̪ɐɾɐnɐ
18151,তারানিতে,t̪ɐɾɐnit̪e
18152,তারাপাল্লা,t̪ɐɾɐpɐllɐ
18153,তারাপুরের,t̪ɐɾɐpuɾeɾ
18154,তারাব,t̪ɐɾɐbo
18155,তারাবি,t̪ɐɾɐbi
18156,তারাসহ,t̪ɐɾɐʃɔho
18157,তারিক,t̪ɐɾik
18158,তারিকমদ,t̪ɐɾikɔmod̪
18159,তারিকসহ,t̪ɐɾikʃɔho
18160,তারিকুল,t̪ɐɾikul
18161,তারিকুলকে,t̪ɐɾikulke
18162,তারিখ,t̪ɐɾikʰ
18163,তারিখ-,t̪ɐɾikʰ-
18164,তারিখ-ই-ফিরোজশাহী,t̪ɐɾikʰ-i-pʰiɾoɟʃɐhi
18165,তারিখ-২০১০,t̪ɐɾikʰ-২০১০
18166,তারিখ।,t̪ɐɾikʰ।
18167,তারিখটি,t̪ɐɾikʰti
18168,তারিখে,t̪ɐɾikʰe
18169,তারিখের,t̪ɐɾikʰeɾ
18170,তারিন।,t̪ɐɾin।
18171,তারিম,t̪ɐɾim
18172,তারু,t̪ɐɾu
18173,"তারুণ্য,","t̪ɐɾunno,"
18174,তারুণ্য-,t̪ɐɾunno-
18175,তারুণ্যনির্ভর,t̪ɐɾunnoniɾbʱɔɾ
18176,তারুণ্যের,t̪ɐɾunneɾ
18177,তারে,t̪ɐɾe
18178,তারেক,t̪ɐɾek
18179,তারেকের,t̪ɐɾekeɾ
18180,তারের,t̪ɐɾeɾ
18181,তাল,t̪ɐl
18182,তালগাছ,t̪ɐlgɐcʰ
18183,তালগাছও,t̪ɐlgɐcʰo
18184,তালগোলে,t̪ɐlgole
18185,তালতলা,t̪ɐlt̪ɔlɐ
18186,তালতলী,t̪ɐlt̪oli
18187,তালতলীতে,t̪ɐlt̪olit̪e
18188,তালপট্টি,t̪ɐlpɔtti
18189,তালবীজ,t̪ɐlobiɟ
18190,তালমিলিয়ে,t̪ɐlmiliʲe
18191,তালহা,t̪ɐlɐhɐ
18192,তালহা।,t̪ɐlɐhɐ।
18193,তালহার,t̪ɐlhɐɾ
18194,তালা,t̪ɐlɐ
18195,তালা-চাবি,t̪ɐlɐ-cɐbi
18196,তালাইমারী,t̪ɐlɐ͡i̯mɐɾi
18197,তালাওয়াশের,t̪ɐlɐ͡o̯ʷɐʃeɾ
18198,তালাওয়াসকে।,t̪ɐlɐ͡o̯ʷɐʃke।
18199,তালাক,t̪ɐlɐk
18200,তালাকপ্রাপ্ত,t̪ɐlɐkpɾɐpt̪o
18201,তালাকের,t̪ɐlɐkeɾ
18202,তালাত,t̪ɐlɐt̪
18203,তালাপ্রসাদ,t̪ɐlɐpɾoʃɐd̪
18204,তালাবদ্ধ,t̪ɐlɐbɔd̪d̪ʱo
18205,তালাবন্ধ,t̪ɐlɐbɔnd̪ʱo
18206,তালার,t̪ɐlɐɾ
18207,তালিকা,t̪ɐlikɐ
18208,তালিকা।,t̪ɐlikɐ।
18209,তালিকাও,t̪ɐlikɐ͡o̯
18210,তালিকাটি,t̪ɐlikɐti
18211,তালিকাতেও,t̪ɐlikɐt̪e͡o̯
18212,তালিকাভুক্ত,t̪ɐlikɐbʱukt̪o
18213,তালিকাভুক্ত।,t̪ɐlikɐbʱukt̪o।
18214,তালিকার,t̪ɐlikɐɾ
18215,তালিকায়,t̪ɐlikɐʲ
18216,তালিকায়।,t̪ɐlikɐʲ।
18217,তালিকায়ও,t̪ɐlikɐʲo
18218,তালিম,t̪ɐlim
18219,তালিমপুর,t̪ɐlimpuɾ
18220,তালুক,t̪ɐluk
18221,তালুকদার,t̪ɐlukd̪ɐɾ
18222,তালুকদার।,t̪ɐlukd̪ɐɾ।
18223,তালুকদারের,t̪ɐlukd̪ɐɾeɾ
18224,তালুতে,t̪ɐlut̪e
18225,তালুবন্দি,t̪ɐlubɔnd̪i
18226,তালে,t̪ɐle
18227,তালেব,t̪ɐleb
18228,তালেবান,t̪ɐlebɐn
18229,তালেবানদের,t̪ɐlebɐnd̪eɾ
18230,তালেবানের,t̪ɐlebɐneɾ
18231,তালেবুর,t̪ɐlebuɾ
18232,তালেবের,t̪ɐlebeɾ
18233,তালোড়া,t̪ɐloɽɐ
18234,তাস,t̪ɐʃ
18235,তাসওয়ার,t̪ɐʃoʷɐɾ
18236,তাসকিন,t̪ɐʃokin
18237,"তাসকিন,","t̪ɐʃokin,"
18238,তাসকিন-সানির,t̪ɐʃokin-ʃɐniɾ
18239,তাসকিন।,t̪ɐʃokin।
18240,তাসকিনকে,t̪ɐʃokinke
18241,তাসকিনের,t̪ɐʃokineɾ
18242,তাসনিয়া,t̪ɐʃoniʲɐ
18243,তাসফিহ,t̪ɐʃpʰiho
18244,তাসবিহ,t̪ɐʃbiho
18245,তাসমানিয়া,t̪ɐʃmɐniʲɐ
18246,তাসমিন।,t̪ɐʃmin।
18247,তাসমিমা,t̪ɐʃmimɐ
18248,তাসমিয়াহ,t̪ɐʃmiʲɐh
18249,তাসলিমা,t̪ɐʃlimɐ
18250,তাসলিমার,t̪ɐʃlimɐɾ
18251,তাসলিমের,t̪ɐʃlimeɾ
18252,তাসানুল,t̪ɐʃɐnul
18253,তাসিকন,t̪ɐʃikon
18254,তাসিয়া,t̪ɐʃiʲɐ
18255,তাহমীনা,t̪ɐhominɐ
18256,তাহরির,t̪ɐhoɾiɾ
18257,তাহরিরের,t̪ɐhoɾiɾeɾ
18258,তাহলে,t̪ɐhole
18259,তাহলেই,t̪ɐhole͡i̯
18260,"তাহসান,","t̪ɐhoʃɐn,"
18261,তাহসান।,t̪ɐhoʃɐn।
18262,তাহসানের,t̪ɐhoʃɐneɾ
18263,তাহসিন,t̪ɐhoʃin
18264,তাহা,t̪ɐhɐ
18265,তাহির,t̪ɐhiɾ
18266,তাহির।,t̪ɐhiɾ।
18267,তাহিরপুর,t̪ɐhiɾpuɾ
18268,তাহিরপুরসহ,t̪ɐhiɾpuɾʃɔho
18269,তাহিরপুরের,t̪ɐhiɾpuɾeɾ
18270,তাহিরের,t̪ɐhiɾeɾ
18271,তাহের,t̪ɐheɾ
18272,তাহেরকে,t̪ɐheɾke
18273,তাহেরপুর,t̪ɐheɾpuɾ
18274,তাহেরা,t̪ɐheɾɐ
18275,তাহেরের,t̪ɐheɾeɾ
18276,তাৎক্ষণিক,t̪ɐt̪kʰonik
18277,তাৎক্ষণিকভাবে,t̪ɐt̪kʰonikbʱɐbe
18278,তাৎপর্যপূর্ণ।,t̪ɐt̪pɔɾɟopuɾnono।
18279,তাৎপর্যমণ্ডিত।,t̪ɐt̪pɔɾɟomɔndi।
18280,তাৎপর্য’,t̪ɐt̪pɔɾɟo’
18281,তাড়নাটাও,t̪ɐɽnɐtɐ͡o̯
18282,তাড়া,t̪ɐɽɐ
18283,তাড়া।,t̪ɐɽɐ।
18284,তাড়াইল,t̪ɐɽɐ͡i̯l
18285,তাড়াইলের,t̪ɐɽɐ͡i̯leɾ
18286,তাড়াতাড়ি,t̪ɐɽɐt̪ɐɽi
18287,তাড়াশ,t̪ɐɽɐʃ
18288,"তাড়াশ,","t̪ɐɽɐʃ,"
18289,তাড়াহুড়া,t̪ɐɽɐhuɽɐ
18290,তাড়াহুড়ো,t̪ɐɽɐhuɽo
18291,তাড়ায়,t̪ɐɽɐʲ
18292,তাড়িয়ে,t̪ɐɽiʲe
18293,তায়কোয়ান্ডো,t̪ɐʲkoʷɐndo
18294,তায়াল্লার,t̪ɐʲɐllɐɾ
18295,তায়ে,t̪ɐʲe
18296,তায়েজের,t̪ɐʲeɟeɾ
18297,তায়েপ,t̪ɐʲep
18298,তায়েফ,t̪ɐʲepʰ
18299,তায়েব,t̪ɐʲeb
18300,তিউনিশিয়ায়,t̪i͡u̯niʃiʲɐʲ
18301,তিউনিসিয়া,t̪i͡u̯nisiʲɐ
18302,তিউনিসিয়ার,t̪i͡u̯nisiʲɐɾ
18303,তিউনিসিয়ায়।,t̪i͡u̯nisiʲɐʲ।
18304,তিউনেশিয়াকে,t̪i͡u̯neʃiʲɐke
18305,তিউনেসিয়ার,t̪i͡u̯nesiʲɐɾ
18306,তিওয়ানি,t̪i͡o̯ʷɐni
18307,তিওয়ারির,t̪i͡o̯ʷɐɾiɾ
18308,তিক্ত,t̪ikt̪o
18309,তিক্ততা,t̪ikt̪ot̪ɐ
18310,তিতাস,t̪it̪ɐʃ
18311,তিতাসে,t̪it̪ɐʃe
18312,তিতাসের,t̪it̪ɐʃeɾ
18313,তিতুমীর,t̪it̪umiɾ
18314,তিতে।,t̪it̪e।
18315,তিতের,t̪it̪eɾ
18316,তিথিকে,t̪it̪ʰike
18317,তিথিটি,t̪it̪ʰiti
18318,তিথিতে,t̪it̪ʰit̪e
18319,তিন,t̪in
18320,তিন-এ।,t̪in-e।
18321,তিন-চতুর্থাংশের,t̪in-cot̪uɾt̪ʰɐŋʃeɾ
18322,তিন-চার,t̪in-cɐɾ
18323,তিন-চারদিনের,t̪in-cɐɾd̪ineɾ
18324,তিন-তিনজন,t̪in-t̪inɟɔn
18325,তিনগুণ।,t̪ingun।
18326,তিনজন,t̪inɟɔn
18327,তিনজন।,t̪inɟɔn।
18328,তিনজনই,t̪inɟɔni
18329,তিনজনও,t̪inɟɔno
18330,তিনজনকে,t̪inɟɔnke
18331,তিনজনসহ,t̪inɟɔnʃɔho
18332,তিনজনের,t̪inɟɔneɾ
18333,তিনজনের।,t̪inɟɔneɾ।
18334,তিনটায়,t̪intɐ͡e̯
18335,তিনটি,t̪inti
