,id,language,original,polished,polish_type,model,sem_similarity
168,python_169,Python,"import numpy as np


N, M, C   = [int(i) for i in input().split()]

B = [int(i) for i in input().split()]


A = []
for i in range(N):
    A.append([int(i) for i in input().split()])

#print([N, M, C])

B = np.array(B)
#print(B)

A = np.array(A)
#print(A)


print(np.sum((np.sum(A * B, axis=1) + C) > np.array(0)))

","```
import numpy as np

N, M, C = map(int, input().split())
B = np.array([int(i) for i in input().split()])
A = np.array([list(map(int, input().split())) for _ in range(N)])

print((np.sum(A * B, axis=1) + C > 0).sum())
```",minor,Meta-Llama-2-7b-chat,0.7955
169,python_170,Python,"# B - Ordinary Number

n = int(input())
p = list(int(x) for x in input().split())

ans = 0
for i in range(1, n-1):
    if (p[i-1]<p[i] and p[i]<p[i+1]) or (p[i+1]<p[i] and p[i]<p[i-1]):
        ans += 1

print(ans)","```
n = int(input())
p = list(map(int, input().split()))

ans = 0
for i in range(1, n-1):
    if p[i-1] < p[i] < p[i+1] or p[i+1] < p[i] < p[i-1]:
        ans += 1

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8596
170,python_171,Python,"X, A, B = list(map(int, input().split()))

if B-A <= 0:
    print('delicious')
elif B-A <= X:
    print('safe')
else:
    print('dangerous')","```
x, a, b = map(int, input().split())

if b - a <= 0:
    print('delicious')
elif b - a <= x:
    print('safe')
else:
    print('dangerous')
```",minor,Meta-Llama-2-7b-chat,0.8599
171,python_172,Python,"n = int(input())

cnt_a = 0   # Bで始まらないがAで終わる
cnt_b = 0   # Bで始まるがAで終わらない
cnt_ba = 0  # Bで始まりAで終わる

ans = 0
for _ in range(n):
    s = input()
    ans += s.count('AB')
    if s.endswith('A') and s.startswith('B'):
        cnt_ba += 1
    else:
        if s.endswith('A'):
            cnt_a += 1
        if s.startswith('B'):
            cnt_b += 1

if cnt_ba == 0:
    ans += min(cnt_a, cnt_b)
else:
    ans += cnt_ba-1
    if cnt_a > 0:
        cnt_a -= 1
        ans += 1
    if cnt_b > 0:
        cnt_b -= 1
        ans += 1
    # 残ったxxAとBxxを組み合わせてABを作る
    ans += min(cnt_a, cnt_b)

print(ans)","```
n = int(input())

cnt_a, cnt_b, cnt_ba = 0, 0, 0

ans = 0
for _ in range(n):
    s = input()
    ans += s.count('AB')
    if s.startswith('B') and s.endswith('A'):
        cnt_ba += 1
    elif s.endswith('A'):
        cnt_a += 1
    elif s.startswith('B'):
        cnt_b += 1

if cnt_ba > 0:
    ans += cnt_ba - 1
    ans += min(cnt_a, cnt_b)
    cnt_a, cnt_b = 0, 0
else:
    ans += min(cnt_a, cnt_b)

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8222
172,python_173,Python,"INF = float(""inf"")

def bellman_ford(edges, n, s):
    d = [0] + [INF] * (n-1)
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF: continue
            if d[t] > d[f] + c:
                if i == n-1: d[t] = -INF
                else: d[t] = d[f] + c
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF: continue
            d[t] = min(d[t], d[f] + c)
    return d

n, m, p = map(int, input().split())
es = [None] * m
for i in range(m):
    f, t, c = map(int, input().split())
    es[i] = (f-1, t-1, -(c-p))

d = bellman_ford(es, n, 0)
print(-1 if d[n-1] == -INF else max(0, -d[n-1]))
","```
INF = float(""inf"")

def bellman_ford(edges, n, source):
    distance = [0] + [INF] * (n-1)
    for _ in range(n):
        for f, t, cost in edges:
            if distance[f] == INF: continue
            if distance[t] > distance[f] + cost:
                if _ == n-1: distance[t] = -INF
                else: distance[t] = distance[f] + cost
    for f, t, cost in edges:
        if distance[f] == INF: continue
        distance[t] = min(distance[t], distance[f] + cost)
    return distance

n, m, p = map(int, input().split())
edges = [(f-1, t-1, -(c-p)) for f, t, c in [map(int, input().split()) for _ in range(m)]]
distance = bellman_ford(edges, n, 0)
print(-1 if distance[n-1] == -INF else max(0, -distance[n-1]))
```",minor,Meta-Llama-2-7b-chat,0.8581
173,python_174,Python,"S = list(input())
l = len(S)

ans = 0

for bit in range(1 << (l-1)):
    # print(bit)
    f = S[0]
    for i in range(l-1):
        if bit & (1 << i):
            f += ""+""
        f += S[i+1]

    ans += sum(map(int, f.split(""+"")))
print(ans)
","```
S = list(input())
l = len(S)

ans = 0

for bit in range(1 << (l-1)):
    f = S[0]
    for i in range(l-1):
        if (bit >> i) & 1:
            f += ""+""
        f += S[i+1]

    ans += eval(''.join(map(str, filter(str.isdigit, f.split('+')))))
print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8494
174,python_175,Python,"def main():
    MOD = 10 ** 9 + 7
    N, M = list(map(int, input().split(' ')))
    S = list(map(int, input().split(' ')))
    T = list(map(int, input().split(' ')))
    dp = [[0 for _ in range(M + 1)] for _ in range(N + 1)]
    sdp = [[0 for _ in range(M + 1)] for _ in range(N + 1)]
    for n, s in enumerate(S):
        for m, t in enumerate(T):
            sdp_val = sdp[n][m]
            new_dp_val = (sdp_val + 1) if s == t else 0
            dp[n + 1][m + 1] = new_dp_val % MOD
            sdp[n + 1][m + 1] = (sdp[n][m + 1] + sdp[n + 1][m] - sdp_val + new_dp_val) % MOD
    print((sdp[N][M] + 1) % MOD)  # 1: an empty sequence


if __name__ == '__main__':
    main()","```
def main():
    MOD = 10**9 + 7
    N, M = map(int, input().split())
    S, T = map(int, (input(), input()))
    dp = [[0] * (M + 1) for _ in range(N + 1)]
    sdp = [[0] * (M + 1) for _ in range(N + 1)]
    for n, s in enumerate(S):
        for m, t in enumerate(T):
            sdp_val = sdp[n][m]
            new_dp_val = sdp_val + (s == t)
            dp[n + 1][m + 1] = new_dp_val % MOD
            sdp[n + 1][m + 1] = (sdp[n][m + 1] + sdp[n + 1][m] - sdp_val + new_dp_val) % MOD
    print((sdp[N][M] + 1) % MOD)


if __name__ == '__main__':
    main()
```",minor,Meta-Llama-2-7b-chat,0.8872
175,python_176,Python,"n = int(input())

a = list(map(int,input().split()))
a.sort()
d = {}
for i in range(n):
    if(a[i] not in d):d[a[i]] = 1
    else:d[a[i]] += 1
if(len(d) == 1):
    if(a[0] == 0):
        print('Yes')
        exit()
elif(n%3 == 0):
    if(len(d) == 2):
        if(0 in d):
            if(d[0] == n // 3):
                print('Yes')
                exit()
    elif(len(d) == 3):
        k = list(d.keys())
        if(k[0]^k[1]^k[2] == 0):
            if(d[k[0]] == n // 3 and d[k[1]] == n // 3 and d[k[2]] == n // 3):
                print('Yes')
                exit()
print('No')","```
n = int(input())

numbers = list(map(int, input().split()))
numbers.sort()

frequency = {}
for num in numbers:
    if num not in frequency:
        frequency[num] = 1
    else:
        frequency[num] += 1

if len(frequency) == 1 and 0 in frequency:
    print('Yes')
    exit()
elif n % 3 == 0:
    if len(frequency) == 2:
        if 0 in frequency and frequency[0] == n // 3:
            print('Yes')
            exit()
    elif len(frequency) == 3:
        keys = list(frequency.keys())
        if keys[0] ^ keys[1] ^ keys[2] == 0:
            if frequency[keys[0]] == n // 3 and frequency[keys[1]] == n // 3 and frequency[keys[2]] == n // 3:
                print('Yes')
                exit()
print('No')
```",minor,Meta-Llama-2-7b-chat,0.862
176,python_177,Python,"# ABC077b
import sys
import math
input = sys.stdin.readline
sys.setrecursionlimit(10**6)

n = int(input())
print(math.floor(math.sqrt(n))**2)
","```
import sys
import math
input = sys.stdin.readline
sys.setrecursionlimit(10**6)

n = int(input())
print(int(math.sqrt(n)) ** 2)
```",minor,Meta-Llama-2-7b-chat,0.844
177,python_178,Python,"a = int(input())
v = {}
v[a] = True
ans = 1
while True:
    ans += 1
    if a % 2 == 1:
        a = (a * 3) + 1
    else:
        a = (a//2)
    if v.get(a): 
        break
    else:
        v[a] = True
 
print(ans)
","```
n = int(input())
seen = {n}
ans = 1
while n!= 1:
    if n % 2 == 1:
        n = n * 3 + 1
    else:
        n = n // 2
    if n in seen:
        break
    else:
        seen.add(n)
    ans += 1
print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8222
178,python_179,Python,"X = int(input())

if 400 <= X <= 599:
    print(8)
elif X <= 799:
    print(7)
elif X <= 999:
    print(6)
elif X <= 1199:
    print(5)
elif X <= 1399:
    print(4)
elif X <= 1599:
    print(3)
elif X <= 1799:
    print(2)
elif X <= 1999:
    print(1)
","```
X = int(input())

if 400 <= X <= 599:
    print(8)
elif X <= 1399:
    print(X // 200 + 3)
else:
    print(1)
```",minor,Meta-Llama-2-7b-chat,0.8094
179,python_180,Python,"n,*cc = map(int, open(0).read().split())
MOD = 10**9+7

from collections import defaultdict
d = {}
dp = defaultdict(lambda: 1)

for i,c in enumerate(cc):
    dp[i] = dp[i-1]
    if c in d:
        j = d[c]
        if i - j > 1:
            dp[i] += dp[j]
            dp[i] %= MOD
    d[c] = i

print(dp[n-1])","```
n, *chars = map(int, open(0).read().split())
MOD = 10**9 + 7

from collections import defaultdict
dp = defaultdict(int)

for i, c in enumerate(chars):
    dp[i] = dp[i-1]
    if c in dp:
        j = dp[c]
        if i - j > 1:
            dp[i] = (dp[i] + dp[j]) % MOD
    dp[c] = i

print(dp[n-1])
```",minor,Meta-Llama-2-7b-chat,0.8502
180,python_181,Python,"n, l = map(int, input().split())
s_l = [ str(input()) for _ in range(n)  ]
s_l = sorted(s_l)
print(''.join(s_l))","```
strings, length = map(int, input().split())
strings = [input() for _ in range(length)]
strings.sort()
print('\n'.join(strings))
```",minor,Meta-Llama-2-7b-chat,0.8396
181,python_182,Python,"N, M = map(int, input().split())
S = input()

steps = [[] for i in range(N+1)]
steps[0] = [0]
num_steps = 0
root = [0] + [-1]*N
pos = 1

while pos <= N:
  starts = steps[num_steps]
  if not starts:
    break
  for start in starts:
    end = min(start+M+1, N+1)
    for i in range(pos, end):
      if S[i] == '0':
        steps[num_steps+1].append(i)
        root[i] = start
    
    pos = end
  
  num_steps += 1


if root[N] == -1:
  ans = -1
else:
  pos = N
  ans = []
  while pos > 0:
    pre_pos = root[pos]
    ans.append(str(pos - pre_pos))
    pos = pre_pos
  
  ans = ans[::-1]
  ans = ' '.join(ans)


print(ans)","```
N, M = map(int, input().split())
S = input()

steps = [[] for _ in range(N+1)]
steps[0] = [0]
num_steps = 0
root = [0] + [-1]*N
pos = 1

while pos <= N:
    starts = steps[num_steps]
    if not starts:
        break
    for start in starts:
        end = min(start+M+1, N+1)
        for i in range(pos, end):
            if S[i-1] == '0':
                steps[num_steps+1].append(i)
                root[i] = start
        pos = end
    num_steps += 1

if root[N] == -1:
    ans = -1
else:
    pos = N
    ans = []
    while pos > 0:
        pre_pos = root[pos]
        ans.append(str(pos - pre_pos))
        pos = pre_pos
    ans = ans[::-1]
    ans =''.join(ans)

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8776
182,python_183,Python,"N,K =map(int, input().split())
V=list(map(int, input().split()))
res=0
for l in range(K+1):
    for r in range(K+1-l):
        if l+r>N: continue
        t=V[:l]+V[N-r:]
        t.sort()
        S=sum(t)
        for c in range(min(K-l-r,l+r)):
            if t[c]<0:
                S-=t[c]
        res=max(res,S)
print(res)","```
n, k = map(int, input().split())
v = sorted(map(int, input().split()))
res = 0
for l in range(k+1):
    for r in range(1, k+1-l+1):
        if l+r > n: continue
        t = v[:l] + v[n-r:]
        t.sort()
        s = sum(t)
        for c in range(min(k-l-r, l+r)):
            if t[c] < 0:
                s -= t[c]
        res = max(res, s)
print(res)
```",minor,Meta-Llama-2-7b-chat,0.7967
183,python_184,Python,"a, b, x = map(int, input().split())

print(b // x - (a-1)// x)","```
a, b, x = map(int, input().split())

print((b - a) // x + 1)
```",minor,Meta-Llama-2-7b-chat,0.7856
184,python_185,Python,"def main(a,b):
  if (a*b) % 2 == 0:
    print('Even')
  else:
    print('Odd')

a,b = map(int, input().split())
main(a,b)","```
def check_number(a, b):
    product = a * b
    if product % 2 == 0:
        print('Even')
    else:
        print('Odd')

a, b = map(int, input().split())
check_number(a, b)
```",minor,Meta-Llama-2-7b-chat,0.8147
185,python_186,Python,"n, r = map(int, input().split())
if n < 10:
  r += 100*(10-n)
print(r)","```
n, _ = map(int, input().split())
if n < 10:
    print(100 * (10 - n) + _)
else:
    print(_)
```",minor,Meta-Llama-2-7b-chat,0.8824
186,python_187,Python,"n,m,l=map(int,input().split())
g=[[999999999999 if i!=j else 0 for j in range(n)] for i in range(n)]
for i in range(m):
    a,b,c=map(int,input().split())
    a,b=a-1,b-1
    if c>l:
        continue
    g[a][b]=c
    g[b][a]=c

for k in range(n):
    for i in range(n):
        for j in range(n):
            if g[i][j]>g[i][k]+g[k][j]:
                g[i][j] = g[i][k]+g[k][j]

for i in range(n):
    for j in range(n):
        if g[i][j]<=l:
            g[i][j]=1

for k in range(n):
    for i in range(n):
        for j in range(n):
            if g[i][j]>g[i][k]+g[k][j]:
                g[i][j] = g[i][k]+g[k][j]

for i in range(int(input())):
    s,t=map(int,input().split())
    s-=1
    t-=1
    print(g[s][t]-1 if g[s][t]-1<99999999999 else -1)

","```
n, m, l = map(int, input().split())
graph = [[float('inf') if i!= j else 0 for j in range(n)] for i in range(n)]
for _ in range(m):
    a, b, c = map(int, input().split())
    a, b = a - 1, b - 1
    if c > l:
        continue
    graph[a][b] = c
    graph[b][a] = c

for _ in range(n):
    for i in range(n):
        for j in range(n):
            if graph[i][j] > graph[i][k] + graph[k][j]:
                graph[i][j] = graph[i][k] + graph[k][j]

for i in range(n):
    for j in range(n):
        if graph[i][j] <= l:
            graph[i][j] = 1

for _ in range(n):
    for i in range(n):
        for j in range(n):
            if graph[i][j] > graph[i][k] + graph[k][j]:
                graph[i][j] = graph[i][k] + graph[k][j]

for _ in range(int(input())):
    s, t = map(int, input().split())
    s, t = s - 1, t - 1
    print(graph[s][t] - 1 if graph[s][t] - 1 < float('inf') else -1)
```",minor,Meta-Llama-2-7b-chat,0.9049
187,python_188,Python,"import numpy as np

H,N = list(map(int, input().split()))
As = []
Bs = []
for _ in range(N):
    a, b = list(map(int, input().split()))
    As.append(a)
    Bs.append(b)
As = np.array(As)
Bs = np.array(Bs)

dp = np.full((H+1), np.inf)
dp[0] = 0

for c in range(1,H+1):
    dp[c] = np.amin(dp[np.maximum(c - As, 0)] + Bs)

print(int(dp[-1]))
","```
import numpy as np

H, N = map(int, input().split())
As, Bs = np.array([*map(int, input().split()) for _ in range(N)]).T

dp = np.full(H+1, np.inf)
dp[0] = 0

for c in range(1, H+1):
    dp[c] = np.min(dp.max(0) - As + Bs)

print(int(dp[-1]))
```",minor,Meta-Llama-2-7b-chat,0.8309
188,python_189,Python,"x = input()
a = input()
b = input()
print (x - a) % b","```
numerator = int(input())
denominator1 = int(input())
denominator2 = int(input())
print((numerator - denominator1) % denominator2)
```",minor,Meta-Llama-2-7b-chat,0.7081
189,python_190,Python,"n,k=map(int,input().split())
ans=[i for i in range(n+1)]
cnt=0
mod=10**9+7
for i in range(k,n+2):
    x=(n-i+1)*i+1
    # sum_1=sum(ans[0:i])
    # sum_2=sum(ans[n-i+1:n+1])
    # print(sum_2)
    # print(sum_1)
    # x=sum_2-sum_1+1
    cnt+=x
print(cnt%mod)

","```
n, k = map(int, input().split())
ans = [i for i in range(n + 1)]
cnt = 0
mod = 10**9 + 7
for i in range(k, n + 2):
    x = (n - i + 1) * i
    cnt += x
print(cnt % mod)
```",minor,Meta-Llama-2-7b-chat,0.7989
190,python_191,Python,"from itertools import combinations_with_replacement

def main():
    n, m, q = map(int, input().split())
    abcd = [[int(i) for i in input().split()] for _ in range(q)]
    s = 0
    for p in combinations_with_replacement(range(1, m + 1), n):
        t = 0
        for a, b, c, d in abcd:
            t += d * (p[b - 1] - p[a - 1] == c)
        s = max(s, t)
    print(s)

if __name__ == '__main__':
    main()","```
from itertools import combinations_with_replacement

def main():
    n, m, q = map(int, input().split())
    queries = [[int(i) for i in input().split()] for _ in range(q)]
    max_score = 0
    for combination in combinations_with_replacement(range(1, m + 1), n):
        score = sum(d * ((b - 1) in combination and c == p[b - 1] - p[a - 1]) for a, b, c, d in queries)
        max_score = max(max_score, score)
    print(max_score)

if __name__ == '__main__':
    main()
```",minor,Meta-Llama-2-7b-chat,0.8519
191,python_192,Python,"N,K = map(int, input().split())

MOD = 998244353

PAT = []
for _ in range(K):
  l,r = map(int, input().split())
  PAT.append((l,r))
  
IMOS = [0] * (N+10)
IMOS[1] = 1
for i in range(0,N):
  if IMOS[i] == 0:
    continue
  for l,r in PAT:
    if i+l > N+1:
      continue
    IMOS[i+l] += IMOS[i]
    if i+r-1 > N+1:
      continue
    IMOS[i+r+1] -= IMOS[i]
  #print(i, IMOS)
  IMOS[i+1] += IMOS[i]
  IMOS[i+1] %= MOD
  
print((IMOS[N] - IMOS[N-1]) % MOD)
    ","```
N, K = map(int, input().split())
MOD = 998244353

pattern = []
for _ in range(K):
    l, r = map(int, input().split())
    pattern.append((l, r))

imos = [0] * (N + 10)
imos[1] = 1
for i in range(N):
    if not imos[i]:
        continue
    for l, r in pattern:
        if i + l > N + 1:
            continue
        imos[i + l] += imos[i]
        if i + r - 1 > N + 1:
            continue
        imos[i + r] -= imos[i]
    imos[i + 1] += imos[i]
    imos[i + 1] %= MOD

print((imos[N] - imos[N - 1]) % MOD)
```",minor,Meta-Llama-2-7b-chat,0.9004
192,python_193,Python,"N = int(input())
a = [int(x) for x in input().split()]

cnt = 0
for i in range(N):
    if a[i] % 2 == 0:
        if a[i] % 3 != 0 and a[i] % 5 != 0:
            cnt = 1

if cnt == 1:
    print(""DENIED"")
else:
    print(""APPROVED"")","```
N = int(input())
numbers = [int(x) for x in input().split()]

approved = all(num % 2 == 0 and (num % 3!= 0 or num % 5!= 0) for num in numbers)

print(""APPROVED"" if approved else ""DENIED"")
```",minor,Meta-Llama-2-7b-chat,0.8376
193,python_194,Python,"n,m = map(int,input().split())
mod = 10**9 + 7
l = n+1000
fac = [1]*l
facr = [1]*l

for i in range(l-1):
    fac[i+1] = fac[i]*(i+1)%mod
facr[l-1] = pow(fac[l-1],mod - 2,mod)
for i in range(1,l)[::-1]:
    facr[i-1] = facr[i]*i%mod

def combi(N,K):
    return fac[N]*facr[N-K]%mod*facr[K]%mod

prime = {}
i = 2
x = m
while i*i <= m:
    if x%i == 0:
        prime[i] = 0
        while x%i == 0:
            x = x//i
            prime[i] += 1
    i += 1
if x > 1:
    prime[x] = 1
ans = 1
for q in prime.values():
    ans *= combi(q+n-1,n-1)
    ans %= mod
print(ans)
","```
n, m = map(int, input().split())
mod = 10**9 + 7
l = n + 1000
fac = [1] * l
facr = [1] * l

for i in range(l - 1):
    fac[i + 1] = fac[i] * (i + 1) % mod

facr[l - 1] = pow(fac[l - 1], mod - 2, mod)
for i in range(l - 1, 0, -1):
    facr[i - 1] = facr[i] * i % mod

def combi(N, K):
    return fac[N] * facr[N - K] % mod * facr[K] % mod

prime = {}
i = 2
x = m
while i * i <= m:
    if x % i == 0:
        prime[i] = prime.get(i, 0)
        while x % i == 0:
            x //= i
            prime[i] += 1
    i += 1
if x > 1:
    prime[x] = prime.get(x, 0) + 1
ans = 1
for q in prime.values():
    ans *= combi(q + n - 1, n - 1)
    ans %= mod
print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8745
194,python_195,Python,"h, w, k = (int(x) for x in input().split())
S = [input() for _ in range(h)]

ans = 10**18
for bit in range(1<<(h - 1)):
    segment = [0] * h
    seg_label = 0
    for i in range(h - 1):
        if bit & (1<<i):
            seg_label += 1
        segment[i + 1] = seg_label
    n = max(segment) + 1

    count = n - 1
    k_count = [0] * n
    for j in range(w):
        tmp_count = [0] * n
        for i in range(h):
            k_count[segment[i]] += int(S[i][j])
            tmp_count[segment[i]] += int(S[i][j])
            if k_count[segment[i]] > k:
                count += 1
                for seg in range(n):
                    k_count[seg] = tmp_count[seg]

    ans = min(ans, count)

print(ans)
","```
height, width, threshold = map(int, input().split())
image = [input() for _ in range(height)]

minimum_segments = 10**18
for mask in range(1 << (height - 1)):
    segment_labels = [0] * height
    segment_label = 0
    for i in range(height - 1):
        if mask & (1 << i):
            segment_label += 1
        segment_labels[i + 1] = segment_label
    max_segment_label = max(segment_labels) + 1

    count = max_segment_label
    segment_counts = [0] * max_segment_label
    for j in range(width):
        temporary_segment_counts = [0] * max_segment_label
        for i in range(height):
            segment_counts[segment_labels[i]] += int(image[i][j])
            temporary_segment_counts[segment_labels[i]] += int(image[i][j])
            if segment_counts[segment_labels[i]] > threshold:
                count += 1
                segment_counts = temporary_segment_counts

    minimum_segments = min(minimum_segments, count)

print(minimum_segments)
```",minor,Meta-Llama-2-7b-chat,0.8613
195,python_196,Python,"mod=10**9+7
import math
import sys
from collections import deque
import heapq
import copy
import itertools
from itertools import permutations
from itertools import combinations
import bisect
def mi() : return map(int,sys.stdin.readline().split())
def ii() : return int(sys.stdin.readline().rstrip())
def i() : return sys.stdin.readline().rstrip()
a=ii()
l=[list(mi()) for _ in range(3)]
ans=0
for i in range(a-1):
  ans+=l[1][l[0][i]-1]
  if l[0][i]+1==l[0][i+1]:
    ans+=l[2][l[0][i]-1]
print(ans+l[1][l[0][a-1]-1])","```
mod = 10**9 + 7
a = int(input())
l = [list(map(int, input().split())) for _ in range(3)]
ans = 0
for i in range(a-1):
    ans += l[1][l[0][i]-1]
    if l[0][i]+1 == l[0][i+1]:
        ans += l[2][l[0][i]-1]
print(ans + l[1][l[0][a-1]-1])
```",minor,Meta-Llama-2-7b-chat,0.8285
196,python_197,Python,"n, m = map(int, input() .split())

if n >= m//2:
	ans = m//2
else:
	ans = n + (m - 2 * n) // 4

print(ans)","```
n, m = map(int, input().split())

ans = m // 2 if n >= m // 2 else n + (m - 2 * n) // 4

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8467
197,python_198,Python,"import sys
sys.setrecursionlimit(10**9)

N,K = map(int,input().split())
edge = [[] for i in range(N)]
for i in range(N-1) :
    u,v = map(lambda x: int(x)-1, input().split())
    edge[u].append(v)
    edge[v].append(u)

deg = [len(E) for E in edge]

MOD = 10**9 + 7
u = 10**5 + 1

fact = [1] * (u+1)
for i in range(1, len(fact)) :
    fact[i] = (fact[i-1] * i) % MOD

fact_inv = [1] * (u+1)
fact_inv[u] = pow(fact[u], MOD-2, MOD)
for i in range(u-1,0,-1) :
    fact_inv[i] = (fact_inv[i+1] * (i+1)) % MOD

def perm(n, r) :
    if r < 0 or n < r :
        return 0
    return (fact[n] * fact_inv[n-r]) % MOD

def F(node, parent=None) :
    if parent is None :
        res = perm(K, deg[node] + 1)
    else :
        res = perm(K-2, deg[node] - 1)
    
    for next_node in edge[node] :
        if next_node == parent :
            continue
        
        res *= F(next_node, parent=node)
        res %= MOD
    return res

ans = F(0, parent=None)

print(ans)
","```
import sys
sys.setrecursionlimit(10**9)

N, K = map(int, input().split())
edge = [[] for _ in range(N)]
for _ in range(N - 1):
    u, v = map(lambda x: int(x) - 1, input().split())
    edge[u].append(v)
    edge[v].append(u)

deg = [len(edge[i]) for i in range(N)]

MOD = 10**9 + 7
u = 10**5 + 1

fact = [1] * (u + 1)
for i in range(1, len(fact)):
    fact[i] = (fact[i - 1] * i) % MOD

fact_inv = [1] * (u + 1)
fact_inv[u] = pow(fact[u], MOD - 2, MOD)
for i in range(u - 1, 0, -1):
    fact_inv[i] = (fact_inv[i + 1] * (i + 1)) % MOD

def perm(n, r):
    if r < 0 or n < r:
        return 0
    return (fact[n] * fact_inv[n - r]) % MOD

def f(node, parent=None):
    if parent is None:
        res = perm(K, deg[node] + 1)
    else:
        res = perm(K - 2, deg[node] - 1)
    
    for next_node in edge[node]:
        if next_node == parent:
            continue
        
        res *= f(next_node, parent=node)
        res %= MOD
    return res

ans = f(0, None)

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.9299
198,python_199,Python,"# O(M + 4^N) 解
# 参考: https://twitter.com/ei1333/status/1177951676818325504

import sys
input = sys.stdin.readline
N, M = map(int, input().split())
dp = [float(""inf"")] * (1<<N)
for _ in range(M):
    a, _ = map(int, input().split())
    C = list(map(int, input().split()))
    s = 0
    for c in C:
        s |= 1 << c-1
    dp[s] = min(dp[s], a)
for i in range(1<<N):
    for j in range(1<<N):
        dp[i|j] = min(dp[i|j], dp[i]+dp[j])
ans = dp[-1]
print(ans if ans!=float(""inf"") else -1)
","```
import sys
input = sys.stdin.readline
N, M = map(int, input().split())
dp = [float('inf')] * (1 << N)
for _ in range(M):
    a, _ = map(int, input().split())
    C = list(map(int, input().split()))
    s = 0
    for c in C:
        s |= 1 << c - 1
    dp[s] = min(dp[s], a)
for i in range(1 << N):
    for j in range(i):
        dp[i | j] = min(dp[i | j], dp[i] + dp[j])
ans = dp[-1]
print(ans if ans!= float('inf') else -1)
```",minor,Meta-Llama-2-7b-chat,0.8704
199,python_200,Python,"N = int(input())
A = list(map(int, input().split()))
seki = 1
if A.count(0) == 0:
    for i in range(N):
        seki = seki*A[i]
        if seki > 10**18:
            seki = -1
            break
else:
    seki = 0
print(seki)","```
n = int(input())
a = list(map(int, input().split()))
seki = 1
zero_count = 0
for num in a:
    if num == 0:
        zero_count += 1
    else:
        seki *= num
        if seki > 10**18:
            seki = -1
            break
if zero_count > 0:
    seki = 0
print(seki)
```",minor,Meta-Llama-2-7b-chat,0.8574
200,python_201,Python,"a, b = map(int, input().split())
a = a + 13 if a == 1 else a
b = b + 13 if b == 1 else b
print('Alice' if a > b else 'Bob' if a < b else 'Draw')","```
a, b = map(int, input().split())
a = a + 13 if a == 1 else a
b = b + 13 if b == 1 else b
winner = 'Alice' if a > b else 'Bob' if a < b else 'Draw'
print(winner)
```",minor,Meta-Llama-2-7b-chat,0.8373
201,python_202,Python,"n = int(input())
s = input()

check_list = [ [ 0 for i in range(n) ] for i in range(n) ]


ans = 0
for i in range(n-1):
    for j in range(i+1,n):
        if check_list[i][j] == 0:
            p = 0
            for k in range(min(j-i,n-1-j+1)):
                if s[i+k] == s[j+k]:
                    p += 1
                else:
                    break
            for k in range(1,p):
                check_list[i+k][j+k] = p - k
        ans = max(ans,p)

print(ans)
","```
n = int(input())
s = input()

check_list = [[0]*n for _ in range(n)]


ans = 0
for i in range(n-1):
    for j in range(i+1, n):
        if check_list[i][j] == 0:
            p = 0
            for k in range(min(j-i, n-1-j+1)):
                if s[i+k] == s[j+k]:
                    p += 1
                else:
                    break
            for k in range(1, p):
                check_list[i+k][j+k] = p - k
        ans = max(ans, p)

print(ans)
```",minor,Meta-Llama-2-7b-chat,0.8928
202,python_203,Python,"import sys

N, M = list(map(int, input().split()))
if M == 0:
  h = []
else:
  h = sys.stdin.readlines()
  h = set(map(int, list(set(h))))

if N==1:
  print(1)
elif N==2:
  if M==1:
    print(1)
  else:
    print(2)
else:
  DP = []
  DP.append(1)
  if 1 in h:
    DP.append(-1)
  else:
    DP.append(1)
  for i in range(2,N+1):
    if DP[i-2]<0 and DP[i-1]<0:
      print(0)
      exit()
    DP.append(0)
    if i in h:
      DP[i] = -1
    else:
      if DP[i-1]>=0:
        DP[i] += DP[i-1]
      if DP[i-2]>=0:
        DP[i] += DP[i-2]
      DP[i] = DP[i] % 1000000007
  print(int(DP[N]))","```
import sys

n, m = map(int, input().split())
if m == 0:
    h = set()
else:
    h = set(int(line.strip()) for line in sys.stdin.readlines())

if n == 1:
    print(1)
elif n == 2:
    if m == 1:
        print(1)
    else:
        print(2)
else:
    dp = [0] * (n + 1)
    dp[1] = 1
    if 1 in h:
        dp[1] = -1
    else:
        dp[1] = 1
    for i in range(2, n + 1):
        if dp[i - 2] < 0 and dp[i - 1] < 0:
            print(0)
            exit()
        dp[i] = 0
        if i in h:
            dp[i] = -1
        else:
            dp[i] += dp[i - 1]
            if i >= 2 and dp[i - 2] >= 0:
                dp[i] += dp[i - 2]
            dp[i] %= 1000000007
    print(dp[n])
```",minor,Meta-Llama-2-7b-chat,0.8715
