,id,language,original,polished,polish_type,model,sem_similarity
150,python_151,Python,"import math
x = int(input())

tmp = 100

for i in range(3761):
    if tmp < x:
        tmp = math.floor(tmp * 1.01)
    else:
        print(i)
        break","```
import math

# Get the user input
x = int(input(""Enter a number: ""))

# Initialize the temporary variable
tmp = 100

# Perform the calculation
for i in range(3761):
    # Check if the temporary variable is less than the user input
    if tmp < x:
        # Calculate the next value of the temporary variable
        tmp = math.floor(tmp * 1.01)
    else:
        # Print the iteration number and break the loop
        print(i)
        break
```",slight_major,Meta-Llama-2-7b-chat,0.783
151,python_152,Python,"data = int(input())
array = list(map(int, input().split()))
counter = 0
l = sum(array)
r = []
for a in array[:-1]:
  counter += a
  k = abs(l - 2*counter)
  r.append(k)
r.sort()
print(r[0])","```
# Read the number of elements in the array
num_elements = int(input())

# Read the array elements
array = list(map(int, input().split()))

# Calculate the total sum of the array
total_sum = sum(array)

# Initialize the counter and result list
counter = 0
result = []

# Iterate through the array, excluding the last element
for a in array[:-1]:
    # Update the counter and calculate the absolute difference
    counter += a
    difference = abs(total_sum - 2 * counter)
    result.append(difference)

# Sort the result list
result.sort()

# Print the smallest difference
print(result[0])
```",slight_major,Meta-Llama-2-7b-chat,0.7767
152,python_153,Python,"x = int(input())
def ans(x):
    for a in range(0, 1000)[::-1]:
        for b in range(-1000, 1000)[::-1]:
            if a**5 - b**5 == x:
                return a, b
a,b = ans(x)
print(a,b)","```
# Define the input value
x = int(input())

# Define a function to find the solution
def find_solution(x):
    # Iterate over possible values of a and b
    for a in range(1000, -1, -1):
        for b in range(-1000, 1001):
            # Check if the condition is met
            if a**5 - b**5 == x:
                return a, b
    # If no solution is found, return None
    return None

# Call the function and print the result
solution = find_solution(x)
if solution is not None:
    a, b = solution
    print(a, b)
```",slight_major,Meta-Llama-2-7b-chat,0.7311
153,python_154,Python,"# -*- coding: utf-8 -*-

def dfs(s, mx, N):
    if len(s) == N:
        print(s)
    else:
        for i in range(97, ord(mx) + 1):
            dfs(s + chr(i), chr(max(i + 1, ord(mx))), N)

N = int(input())

dfs('', 'a', N)","```
# -*- coding: utf-8 -*-

def print_permutations(s, mx, N):
    """"""
    Prints all permutations of a string of length N using characters from 'a' to mx.
    """"""
    if len(s) == N:
        print(s)
    else:
        for i in range(ord('a'), ord(mx) + 1):
            print_permutations(s + chr(i), chr(max(i + 1, ord(mx))), N)

def main():
    """"""
    Asks the user for the length of the string, then prints all permutations.
    """"""
    N = int(input())
    print_permutations('', 'a', N)

if __name__ == ""__main__"":
    main()
```",slight_major,Meta-Llama-2-7b-chat,0.8609
154,python_155,Python,"s = ''.join(list(map(lambda x: x[0].upper(),input().split())))
print(s)
","```
def convert_to_uppercase(input_string):
    """"""
    Convert the first character of each word in the input string to uppercase.
    
    Args:
        input_string (str): The input string to be processed.
    
    Returns:
        str: The processed string with the first character of each word in uppercase.
    """"""
    words = input_string.split()
    processed_words = [word[0].upper() + word[1:] for word in words]
    return''.join(processed_words)

input_string = input()
output_string = convert_to_uppercase(input_string)
print(output_string)
```",slight_major,Meta-Llama-2-7b-chat,0.7457
155,python_156,Python,"s = input().split()
A=int(s[0])
B=int(s[1])

def factorization(n):
    p=[]
    arr = []
    temp = n
    for i in range(2, int(-(-n**0.5//1))+1):
        if temp%i==0:
            cnt=0
            while temp%i==0:
                cnt+=1
                temp //= i
            arr.append([i, cnt])
            p.append(i)

    if temp!=1:
        arr.append([temp, 1])
        p.append(temp)

    if arr==[]:
        arr.append([n, 1])
        p.append(n)

    return p
A_fact=[]
B_fact=[]
answer=[]
count=0

A_fact=factorization(A)
B_fact=factorization(B)

for p in A_fact:
    if p in B_fact:
            answer.append(p)
            count+=1
if A==1 and B==1:
    print(count)
else:
    print(count+1)
","```
# Define input variables
A = int(input().split()[0])
B = int(input().split()[1])

# Define function for prime factorization
def prime_factorization(n):
    """"""
    This function calculates the prime factors of a given number.
    """"""
    factors = []
    temp = n
    for i in range(2, int(-(-n**0.5//1))+1):
        if temp % i == 0:
            count = 0
            while temp % i == 0:
                count += 1
                temp //= i
            factors.append([i, count])
    if temp!= 1:
        factors.append([temp, 1])
    if not factors:
        factors.append([n, 1])
    return factors

# Calculate prime factors for A and B
A_factors = prime_factorization(A)
B_factors = prime_factorization(B)

# Find common factors
common_factors = []
for factor in A_factors:
    if factor in B_factors:
        common_factors.append(factor)
        count += 1

# Print the result
if A == 1 and B == 1:
    print(count)
else:
    print(count + 1)
```",slight_major,Meta-Llama-2-7b-chat,0.8029
156,python_157,Python,"MOD = 10**9 + 7
N = int(input())

ATCG = ""ATCG""

memo = {}
def dfs(i, last):
    if i == N:
        return 1
    key = (i, last)
    if key in memo:
        return memo[key]
    p = None
    l2 = last[-2:]
    if l2 == ""AC"":
        p = ""G""
    elif l2 == ""AG"":
        p = ""C""
    elif l2 == ""GA"":
        p = ""C""
    elif last == ""AGG"" or last == ""ATG"" or last == ""AGT"":
        p = ""C""
    res = 0
    for c in ATCG:
        if c == p:
            continue
        res += dfs(i+1, last[1:] + c)
    memo[key] = res = res % MOD
    return res
print(dfs(0, ""***""))","```
MOD = 10**9 + 7

N = int(input())

ATCG = ""ATCG""

memo = {}

def is_valid(last):
    if last[-2:] in [""AC"", ""AG"", ""GA""]:
        return ""G""
    elif last in [""AGG"", ""ATG"", ""AGT""]:
        return ""C""
    return None

def dfs(i, last):
    if i == N:
        return 1
    key = (i, last)
    if key in memo:
        return memo[key]
    res = 0
    p = is_valid(last)
    for c in ATCG:
        if c == p:
            continue
        res += dfs(i+1, last[1:] + c)
    memo[key] = res = res % MOD
    return res

print(dfs(0, ""***""))
```",slight_major,Meta-Llama-2-7b-chat,0.9083
157,python_158,Python,"N, M = map(int, input().split())
KA = [list(map(int, input().split())) for _ in range(N)]

res = [0] * 31
for i in range(N):
    for a in KA[i][1:]:
        res[a] += 1
ans = 0
for r in res:
    if r == N:
        ans += 1
print(ans)
","```
# Get the number of students and the number of attributes
N, M = map(int, input().split())

# Initialize a list to store the attributes of each student
KA = []

# Read the attributes of each student
for _ in range(N):
    KA.append(list(map(int, input().split())))

# Initialize a list to store the count of each attribute
res = [0] * 31

# Count the number of students for each attribute
for student in KA:
    for attribute in student[1:]:
        res[attribute] += 1

# Initialize a counter for the number of attributes with N students
ans = 0

# Check for each attribute if it has N students
for count in res:
    if count == N:
        ans += 1

# Print the result
print(ans)
```",slight_major,Meta-Llama-2-7b-chat,0.75
158,python_159,Python,"import io, os
input = io.BytesIO(os.read(0,os.fstat(0).st_size)).readline
import sys

# sys.stdout.write(str(n)+""\n"")
MODULO = 1000000007
# INF = 1e18+10

def gcd(a, b):
	while b != 0:
		a, b = b, a % b
	return a

n = int(input())

a_b = [() for i in range(n)]
m_b_a = [() for i in range(n)]

# a_b_value_indices = {}
# m_b_a_value_indices = {}

a_b_value_count = {}
m_b_a_value_count = {}

a_b_value_rep = {}
m_b_a_value_rep = {}

used = [False for _ in range(n)]
zeroes = 0
is_zero = [False for _ in range(n)]

for i in range(n):
	a, b = map(int, input().split())

	if a == 0 and b == 0:
		zeroes += 1
		used[i] = True
		is_zero[i] = True
	else:
		if a == 0:
			a_b[i] = (0, 1)
			m_b_a[i] = (1, 0)
		elif b == 0:
			a_b[i] = (1, 0)
			m_b_a[i] = (0, 1)
		else:
			neg = False
			if a*b < 0:
				neg = True
			d = gcd(abs(a), abs(b))
			a = abs(a) // d
			b = abs(b) // d

			if neg:
				a_b[i] = (-a, b)
				m_b_a[i] = (b, a)
			else:
				a_b[i] = (a, b)
				m_b_a[i] = (-b, a)

		a_b_value_count[a_b[i]] = a_b_value_count.get(a_b[i], 0) + 1
		# a_b_value_indices[a_b[i]] = a_b_value_indices.get(a_b[i], []) + [i]
 
		m_b_a_value_count[m_b_a[i]] = m_b_a_value_count.get(m_b_a[i], 0) + 1
		# m_b_a_value_indices[m_b_a[i]] = m_b_a_value_indices.get(m_b_a[i], []) + [i]
		if a_b[i] not in a_b_value_rep:
			a_b_value_rep[a_b[i]] = i
		if m_b_a[i] not in m_b_a_value_rep:
			m_b_a_value_rep[m_b_a[i]] = i

ans = 1
for i in range(n):
	if not is_zero[i] and not used[a_b_value_rep[a_b[i]]]:
		# if not connected
		if a_b[i] not in m_b_a_value_count:
			ans *= pow(2, a_b_value_count[a_b[i]], MODULO)
			ans %= MODULO
			used[a_b_value_rep[a_b[i]]] = True
			# for j in a_b_value_indices[a_b[i]]:
			# 	used[j] = True
		else:
			s = a_b_value_count[a_b[i]]
			t = m_b_a_value_count[a_b[i]]
			ans *= ((1*pow(2, s, MODULO) + 1*pow(2, t, MODULO) -1) % MODULO)
			ans %= MODULO

			used[a_b_value_rep[a_b[i]]] = True
			used[m_b_a_value_rep[a_b[i]]] = True
			# for j in m_b_a_value_indices[a_b[i]]:
			# 	used[j] = True
 
			# used_a_b_keys.add(a_b_key)
			# used_a_b_keys.add(-1/a_b_key)
 
 
# -1 is for empty
print((ans-1+zeroes) % MODULO)","```
import io, os
import sys

MODULO = 1000000007

def gcd(a, b):
    while b!= 0:
        a, b = b, a % b
    return a

def calculate_power(base, exponent):
    result = 1
    base = base % MODULO
    while exponent > 0:
        if exponent % 2 == 1:
            result = (result * base) % MODULO
        exponent = exponent // 2
        base = (base * base) % MODULO
    return result

n = int(input())

a_b = []
m_b_a = []

a_b_value_count = {}
m_b_a_value_count = {}

a_b_value_rep = {}
m_b_a_value_rep = {}

used = [False for _ in range(n)]
zeroes = 0
is_zero = [False for _ in range(n)]

for i in range(n):
    a, b = map(int, input().split())

    if a == 0 and b == 0:
        zeroes += 1
        used[i] = True
        is_zero[i] = True
    else:
        if a == 0:
            a_b.append((0, 1))
            m_b_a.append((1, 0))
        elif b == 0:
            a_b.append((1, 0))
            m_b_a.append((0, 1))
        else:
            neg = False
            if a*b < 0:
                neg = True
            d = gcd(abs(a), abs(b))
            a = abs(a) // d
            b = abs(b) // d

            if neg:
                a_b.append((-a, b))
                m_b_a.append((b, a))
            else:
                a_b.append((a, b))
                m_b_a.append((-b, a))

        a_b_value_count[a_b[i]] = a_b_value_count.get(a_b[i], 0) + 1
        m_b_a_value_count[m_b_a[i]] = m_b_a_value_count.get(m_b_a[i], 0) + 1

        if a_b[i] not in a_b_value_rep:
            a_b_value_rep[a_b[i]] = i
        if m_b_a[i] not in m_b_a_value_rep:
            m_b_a_value_rep[m_b_a[i]] = i

ans = 1
for i in range(n):
    if not is_zero[i] and not used[a_b_value_rep[a_b[i]]]:
        if a_b[i] not in m_b_a_value_count:
            ans *= calculate_power(2, a_b_value_count[a_b[i]])
            ans %= MODULO
            used[a_b_value_rep[a_b[i]]] = True
        else:
            s = a_b_value_count[a_b[i]]
            t = m_b_a_value_count[a_b[i]]
            ans *= (calculate_power(2, s) + calculate_power(2, t) - 1) % MODULO
            used[a_b_value_rep[a_b[i]]] = True
            used[m_b_a_value_rep[a_b[i]]] = True

print((ans - 1 + zeroes) % MODULO)",slight_major,Meta-Llama-2-7b-chat,0.9774
159,python_160,Python,"# -*- coding: utf-8 -*-
import sys
sys.setrecursionlimit(10**9)
INF=10**18
MOD=10**9+7
input=lambda: sys.stdin.readline().rstrip()
YesNo=lambda b: bool([print('Yes')] if b else print('No'))
YESNO=lambda b: bool([print('YES')] if b else print('NO'))
int1=lambda x:int(x)-1

R,C,K=map(int,input().split())
V=[[0]*C for _ in range(R)]
for i in range(K):
    r,c,v=map(int,input().split())
    r-=1
    c-=1
    V[r][c]=v
dp=[[0]*C for _ in range(4)]
for y in range(R):
    for x in range(C):
        for i in range(2,-1,-1):
            dp[i+1][x]=max(dp[i+1][x],dp[i][x]+V[y][x])
        if x<C-1:
            for i in range(3,-1,-1):
                dp[i][x+1]=max(dp[i][x+1],dp[i][x])
    if y+1<R:
        MAX=0
        for x in range(C):
            for i in range(4):
                MAX=max(MAX,dp[i][x])
                dp[i][x]=0
            dp[0][x]=MAX
print(max(dp[0][-1],dp[1][-1],dp[2][-1],dp[3][-1]))","```
# -*- coding: utf-8 -*-
import sys
sys.setrecursionlimit(10**9)
INF=10**18
MOD=10**9+7
input=lambda: sys.stdin.readline().rstrip()
YesNo=lambda b: bool([print('Yes')] if b else print('No'))
YESNO=lambda b: bool([print('YES')] if b else print('NO'))
int1=lambda x:int(x)-1

# Read input
R, C, K = map(int, input().split())
V = [[0] * C for _ in range(R)]
for i in range(K):
    r, c, v = map(int, input().split())
    r -= 1
    c -= 1
    V[r][c] = v

# Initialize dp table
dp = [[0] * C for _ in range(4)]

# Calculate dp table
for y in range(R):
    for x in range(C):
        for i in range(2, -1, -1):
            dp[i + 1][x] = max(dp[i + 1][x], dp[i][x] + V[y][x])
        if x < C - 1:
            for i in range(3, -1, -1):
                dp[i][x + 1] = max(dp[i][x + 1], dp[i][x])

# Calculate maximum value
if y + 1 < R:
    MAX = 0
    for x in range(C):
        for i in range(4):
            MAX = max(MAX, dp[i][x])
            dp[i][x] = 0
    dp[0][x] = MAX

# Print maximum value
print(max(dp[0][-1], dp[1][-1], dp[2][-1], dp[3][-1]))
```",slight_major,Meta-Llama-2-7b-chat,0.962
160,python_161,Python,"N = int(input())
for i in range(1,50001):
    if int(i * 1.08) == N:
        print(i)
        exit()
print("":("")","```
# Define a function to calculate the rounded up value
def calculate_rounded_up_value(n):
    return int(n * 1.08)

# Get the target value from user input
target_value = int(input())

# Initialize a flag to track if the target value is found
found = False

# Iterate from 1 to 50000
for i in range(1, 50001):
    # Calculate the rounded up value
    rounded_up_value = calculate_rounded_up_value(i)
    
    # Check if the rounded up value matches the target value
    if rounded_up_value == target_value:
        print(i)
        found = True
        break

# If the target value is not found, print a message
if not found:
    print("":("")
```",slight_major,Meta-Llama-2-7b-chat,0.7097
161,python_162,Python,"s = input()
exitLower = list(set(list(s)))
m = len(s)

for alp in exitLower:
    SL = list(s)
    cnt = 0
    while len(set(SL)) > 1:
        for i in range(len(SL)-1):
            if SL[i+1] == alp:
                SL[i] = alp
        SL.pop()
        cnt += 1
    m = min(m,cnt)

print(m)

","```
def get_exit_chars(s):
    """"""
    Returns a set of unique characters in the string
    """"""
    return set(list(s))

def get_min_steps(s, exit_chars):
    """"""
    Returns the minimum number of steps to remove all characters except the exit characters
    """"""
    m = len(s)
    for alp in exit_chars:
        SL = list(s)
        cnt = 0
        while len(set(SL)) > 1:
            for i in range(len(SL)-1):
                if SL[i+1] == alp:
                    SL[i] = alp
            SL.pop()
            cnt += 1
        m = min(m, cnt)
    return m

s = input()
exit_chars = get_exit_chars(s)
print(get_min_steps(s, exit_chars))
```",slight_major,Meta-Llama-2-7b-chat,0.8534
162,python_163,Python,"n = int(input())

c, s, f = [], [], []
for _ in range(n - 1):
    temp = [int(_) for _ in input().split()]
    c.append(temp[0])
    s.append(temp[1])
    f.append(temp[2])

for i in range(n):
    answer = 0
    for j in range(i, n - 1):
        if answer < s[j]:
            answer = s[j] + c[j]
        else:
            answer = ((answer - 1) // f[j] + 1) * f[j] + c[j]
    print(answer)
","```
# Get the number of test cases
n = int(input())

# Initialize lists to store the values
c, s, f = [], [], []

# Read the values for each test case
for _ in range(n - 1):
    temp = [int(_) for _ in input().split()]
    c.append(temp[0])
    s.append(temp[1])
    f.append(temp[2])

# Function to calculate the maximum value
def calculate_max_value(i):
    answer = 0
    for j in range(i, n - 1):
        if answer < s[j]:
            answer = s[j] + c[j]
        else:
            answer = ((answer - 1) // f[j] + 1) * f[j] + c[j]
    return answer

# Print the maximum values for each test case
for i in range(n):
    print(calculate_max_value(i))
```",slight_major,Meta-Llama-2-7b-chat,0.8558
163,python_164,Python,"n,k=map(int,input().split())
a=list(map(int,input().split()))
a.sort()
for i in range(1,31):
    if 2**i>=a[-1]+1:
        num=i
        break
ans=2**(num-1)
num1=2**(num-1)
l1=[]
for i in range(num+1):
    cnt=0
    for j in range(n):
        cnt+=-(a[j]//-ans)-1
    num1=num1//2
    if cnt>k:
        ans=min(a[-1],ans+num1)
    else:
        l1.append(ans)
        ans=max(1,ans-num1)
print(min(l1))
","```
n, k = map(int, input().split())
a = list(map(int, input().split()))
a.sort()

# Find the highest power of 2 less than or equal to the maximum value in a
num = 0
while 2 ** num < a[-1] + 1:
    num += 1

ans = 2 ** (num - 1)
num1 = 2 ** (num - 1)
l1 = []

for _ in range(num + 1):
    cnt = 0
    for i in range(n):
        cnt += -(a[i] // ans) - 1
    num1 //= 2
    if cnt > k:
        ans = min(a[-1], ans + num1)
    else:
        l1.append(ans)
        ans = max(1, ans - num1)

print(min(l1))
```",slight_major,Meta-Llama-2-7b-chat,0.9194
164,python_165,Python,"import sys
N, M = list(map(int, input().split()))
S = set()
B = [False] * (N + 1)
for i in range(M):
    a, b = list(map(int, input().split()))
    if a == 1:
        S.add(b)
    elif b == N:
        B[a] = True
for s in S:
    if B[s]:
        print('POSSIBLE')
        sys.exit()
print('IMPOSSIBLE')
","```
import sys

# Get the number of nodes and edges
N, M = map(int, input().split())

# Initialize sets and lists
S = set()
B = [False] * (N + 1)

# Process each edge
for _ in range(M):
    a, b = map(int, input().split())
    
    # Add node b to the set if the edge is of type 1
    if a == 1:
        S.add(b)
    # Mark node a as visited if the edge is of type 2 and ends at node N
    elif b == N:
        B[a] = True

# Check if there is a path from node 1 to node N
for node in S:
    if B[node]:
        print('POSSIBLE')
        sys.exit()

print('IMPOSSIBLE')
```",slight_major,Meta-Llama-2-7b-chat,0.8139
165,python_166,Python,"n = int(input())
s = list(input())


v = []


stock = 0

for i in s:
    if i==""("":
        stock+=1
        v.append(""("")
    else:
        if stock ==0:
            v.insert(0,""("")
            v.append("")"")
        else:
            stock -= 1
            v.append("")"")

for i in range(stock):
    v.append("")"")

print(*v,sep='')
","```
# Get the number of strings to process
n = int(input())

# Initialize an empty list to store the result
v = []

# Process each string
for _ in range(n):
    # Read the string
    s = list(input())

    # Initialize the stock and the result
    stock = 0

    # Process each character in the string
    for i in s:
        # If the character is an opening parenthesis, increment the stock
        if i == ""("":
            stock += 1
            v.append(""("")
        # If the character is a closing parenthesis
        else:
            # If the stock is zero, add an opening parenthesis and a closing parenthesis
            if stock == 0:
                v.insert(0, ""("")
                v.append("")"")
            # If the stock is not zero, decrement the stock and add a closing parenthesis
            else:
                stock -= 1
                v.append("")"")

    # Add the remaining closing parentheses
    for _ in range(stock):
        v.append("")"")

# Print the result
print(*v, sep='')
```",slight_major,Meta-Llama-2-7b-chat,0.7943
166,python_167,Python,"N = int(input())
A = list(map(int, input().split()))

L, R = 0, 0
S = A[0]
T = A[0]

answer = 0
while L < N and R < N:
  
  if S == T:
    answer += R - L + 1
    R += 1
    if R > N - 1:
      break
    S += A[R]
    T ^= A[R]
  else:
    S -= A[L]
    T ^= A[L]
    L += 1
  #print(L, R, answer)
print(answer)","```
N = int(input())
A = list(map(int, input().split()))

left = 0
right = 0
current_sum = A[0]
current_xor = A[0]
answer = 0

while left < N and right < N:
    if current_sum == current_xor:
        answer += right - left + 1
        right += 1
        if right == N:
            break
        current_sum += A[right]
        current_xor ^= A[right]
    else:
        current_sum -= A[left]
        current_xor ^= A[left]
        left += 1

print(answer)
```",slight_major,Meta-Llama-2-7b-chat,0.8088
167,python_168,Python,"import sys
import os
import math

ii = lambda: int(sys.stdin.buffer.readline().rstrip())
il = lambda: list(map(int, sys.stdin.buffer.readline().split()))
fl = lambda: list(map(float, sys.stdin.buffer.readline().split()))
iln = lambda n: [int(sys.stdin.buffer.readline().rstrip()) for _ in range(n)]

iss = lambda: sys.stdin.buffer.readline().decode().rstrip()
sl = lambda: list(map(str, sys.stdin.buffer.readline().decode().split()))
isn = lambda n: [sys.stdin.buffer.readline().decode().rstrip() for _ in range(n)]

MOD = 10 ** 9 + 7


def main():
    if os.getenv(""LOCAL""):
        sys.stdin = open(""input.txt"", ""r"")

    N = ii()
    S = iss()
    mx = S.count('R') * S.count('G') * S.count('B')
    for i in range(N):
        for j in range(i + 1, N):
            k = j + j - i
            if k < N:
                if S[i] != S[j] and S[i] != S[k] and S[j] != S[k]:
                    mx -= 1

    print(mx)


if __name__ == '__main__':
    main()
","```
import sys
import os

# Define input helper functions
ii = lambda: int(sys.stdin.buffer.readline().rstrip())
il = lambda: list(map(int, sys.stdin.buffer.readline().split()))
fl = lambda: list(map(float, sys.stdin.buffer.readline().split()))
iln = lambda n: [int(sys.stdin.buffer.readline().rstrip()) for _ in range(n)]

iss = lambda: sys.stdin.buffer.readline().decode().rstrip()
sl = lambda: list(map(str, sys.stdin.buffer.readline().decode().split()))
isn = lambda n: [sys.stdin.buffer.readline().decode().rstrip() for _ in range(n)]

# Define constant
MOD = 10 ** 9 + 7

def main():
    """"""
    Main function to solve the problem
    """"""
    if os.getenv(""LOCAL""):
        sys.stdin = open(""input.txt"", ""r"")

    # Read input
    N = ii()
    S = iss()

    # Initialize maximum value
    mx = S.count('R') * S.count('G') * S.count('B')

    # Iterate over all triplets
    for i in range(N):
        for j in range(i + 1, N):
            k = j + j - i
            if k < N:
                # Check if characters are different
                if S[i]!= S[j] and S[i]!= S[k] and S[j]!= S[k]:
                    # Decrement maximum value
                    mx -= 1

    # Print the result
    print(mx)

if __name__ == '__main__':
    main()
```",slight_major,Meta-Llama-2-7b-chat,0.9201
168,python_169,Python,"import numpy as np


N, M, C   = [int(i) for i in input().split()]

B = [int(i) for i in input().split()]


A = []
for i in range(N):
    A.append([int(i) for i in input().split()])

#print([N, M, C])

B = np.array(B)
#print(B)

A = np.array(A)
#print(A)


print(np.sum((np.sum(A * B, axis=1) + C) > np.array(0)))

","```
import numpy as np

# Read input values
N, M, C = [int(i) for i in input().split()]

# Read array B
B = np.array([int(i) for i in input().split()])

# Read array A
A = []
for i in range(N):
    A.append([int(i) for i in input().split()])
A = np.array(A)

# Calculate the sum of the dot product of A and B, plus C
dot_product_sum = np.sum(A * B, axis=1) + C

# Check if the sum is greater than 0
result = np.sum(dot_product_sum > 0)

print(result)
```",slight_major,Meta-Llama-2-7b-chat,0.8268
169,python_170,Python,"# B - Ordinary Number

n = int(input())
p = list(int(x) for x in input().split())

ans = 0
for i in range(1, n-1):
    if (p[i-1]<p[i] and p[i]<p[i+1]) or (p[i+1]<p[i] and p[i]<p[i-1]):
        ans += 1

print(ans)","```
# B - Ordinary Number

def get_numbers():
    n = int(input())
    return list(map(int, input().split()))

def is_ordinary(numbers):
    for i in range(1, len(numbers) - 1):
        if (numbers[i - 1] < numbers[i] and numbers[i] < numbers[i + 1]) or (numbers[i + 1] < numbers[i] and numbers[i] < numbers[i - 1]):
            return True
    return False

def main():
    numbers = get_numbers()
    ordinary_count = 0
    for _ in range(len(numbers) - 1):
        if is_ordinary(numbers):
            ordinary_count += 1
        numbers = numbers[1:] + numbers[:-1]
    print(ordinary_count)

if __name__ == ""__main__"":
    main()
```",slight_major,Meta-Llama-2-7b-chat,0.8323
170,python_171,Python,"X, A, B = list(map(int, input().split()))

if B-A <= 0:
    print('delicious')
elif B-A <= X:
    print('safe')
else:
    print('dangerous')","```
# Read input values
x, a, b = map(int, input().split())

# Check if the difference between B and A is less than or equal to 0
if b - a <= 0:
    # If true, print 'delicious'
    print('delicious')
# Check if the difference between B and A is less than or equal to X
elif b - a <= x:
    # If true, print'safe'
    print('safe')
else:
    # If none of the above conditions are met, print 'dangerous'
    print('dangerous')
```",slight_major,Meta-Llama-2-7b-chat,0.835
171,python_172,Python,"n = int(input())

cnt_a = 0   # Bで始まらないがAで終わる
cnt_b = 0   # Bで始まるがAで終わらない
cnt_ba = 0  # Bで始まりAで終わる

ans = 0
for _ in range(n):
    s = input()
    ans += s.count('AB')
    if s.endswith('A') and s.startswith('B'):
        cnt_ba += 1
    else:
        if s.endswith('A'):
            cnt_a += 1
        if s.startswith('B'):
            cnt_b += 1

if cnt_ba == 0:
    ans += min(cnt_a, cnt_b)
else:
    ans += cnt_ba-1
    if cnt_a > 0:
        cnt_a -= 1
        ans += 1
    if cnt_b > 0:
        cnt_b -= 1
        ans += 1
    # 残ったxxAとBxxを組み合わせてABを作る
    ans += min(cnt_a, cnt_b)

print(ans)","```
n = int(input())

# Initialize counters for strings ending with 'A' but not starting with 'B'
cnt_a = 0
# Initialize counters for strings starting with 'B' but not ending with 'A'
cnt_b = 0
# Initialize counters for strings starting and ending with 'B' and 'A' respectively
cnt_ba = 0

# Initialize the answer
ans = 0

for _ in range(n):
    s = input()
    # Count the number of 'AB' in the string
    ans += s.count('AB')
    # Check if the string starts with 'B' and ends with 'A'
    if s.startswith('B') and s.endswith('A'):
        cnt_ba += 1
    # Check if the string ends with 'A'
    elif s.endswith('A'):
        cnt_a += 1
    # Check if the string starts with 'B'
    elif s.startswith('B'):
        cnt_b += 1

# If there are no strings starting and ending with 'B' and 'A' respectively
if cnt_ba == 0:
    # Add the minimum of cnt_a and cnt_b to the answer
    ans += min(cnt_a, cnt_b)
else:
    # Add cnt_ba - 1 to the answer
    ans += cnt_ba - 1
    # If cnt_a is greater than 0, decrement it and add 1 to the answer
    if cnt_a > 0:
        cnt_a -= 1
        ans += 1
    # If cnt_b is greater than 0, decrement it and add 1 to the answer
    if cnt_b > 0:
        cnt_b -= 1
        ans += 1
    # Add the minimum of cnt_a and cnt_b to the answer
    ans += min(cnt_a, cnt_b)

print(ans)
```",slight_major,Meta-Llama-2-7b-chat,0.7821
172,python_173,Python,"INF = float(""inf"")

def bellman_ford(edges, n, s):
    d = [0] + [INF] * (n-1)
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF: continue
            if d[t] > d[f] + c:
                if i == n-1: d[t] = -INF
                else: d[t] = d[f] + c
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF: continue
            d[t] = min(d[t], d[f] + c)
    return d

n, m, p = map(int, input().split())
es = [None] * m
for i in range(m):
    f, t, c = map(int, input().split())
    es[i] = (f-1, t-1, -(c-p))

d = bellman_ford(es, n, 0)
print(-1 if d[n-1] == -INF else max(0, -d[n-1]))
","```
INF = float(""inf"")

def calculate_distances(edges, n, start):
    """"""
    Calculate the shortest distances from the start node to all other nodes.
    
    Args:
    edges (list): A list of edges, where each edge is a tuple of (from_node, to_node, cost).
    n (int): The number of nodes.
    start (int): The start node.
    
    Returns:
    list: A list of distances, where the distance at index i is the shortest distance from the start node to node i.
    """"""
    distances = [0] + [INF] * (n - 1)
    
    # Relax edges repeatedly
    for _ in range(n):
        for from_node, to_node, cost in edges:
            if distances[from_node] == INF: continue
            if distances[to_node] > distances[from_node] + cost:
                distances[to_node] = distances[from_node] + cost
    
    # Check for negative-weight cycles
    for from_node, to_node, cost in edges:
        if distances[from_node] == INF: continue
        if distances[to_node] > distances[from_node] + cost:
            return [-INF] * n
    
    return distances

n, m, p = map(int, input().split())
edges = []
for _ in range(m):
    from_node, to_node, cost = map(int, input().split())
    edges.append((from_node - 1, to_node - 1, -(cost - p)))
    
distances = calculate_distances(edges, n, 0)
print(-1 if distances[-1] == -INF else max(0, -distances[-1]))
```",slight_major,Meta-Llama-2-7b-chat,0.823
173,python_174,Python,"S = list(input())
l = len(S)

ans = 0

for bit in range(1 << (l-1)):
    # print(bit)
    f = S[0]
    for i in range(l-1):
        if bit & (1 << i):
            f += ""+""
        f += S[i+1]

    ans += sum(map(int, f.split(""+"")))
print(ans)
","```
def get_permutations(s):
    """"""
    Generate all permutations of the input string.
    """"""
    l = len(s)
    result = []
    for bit in range(1 << (l-1)):
        f = s[0]
        for i in range(l-1):
            if bit & (1 << i):
                f += ""+""
            f += s[i+1]
        result.append(f)
    return result

def calculate_sum(permutations):
    """"""
    Calculate the sum of each permutation.
    """"""
    return sum(map(int, permutation.split(""+"")) for permutation in permutations)

s = list(input())
permutations = get_permutations(s)
ans = calculate_sum(permutations)
print(ans)
```",slight_major,Meta-Llama-2-7b-chat,0.8369
