,Unnamed: 0.1,Unnamed: 0,Inflected_Word,POS
11833,11833,11833,পারেন,VB
11834,11834,11834,চালতার,NNP
11835,11835,11835,ফল,NN
11836,11836,11836,খুব,JJ
11837,11837,11837,আদরণীয়,JJ
11838,11838,11838,নয়,DT
11839,11839,11839,এই,DT
11840,11840,11840,ফল,NN
11841,11841,11841,দিয়ে,IN
11842,11842,11842,চাটনি,NN
11843,11843,11843,ও,CC
11844,11844,11844,আচার,NN
11845,11845,11845,তৈরি,VB
11846,11846,11846,হয়,VB
11847,11847,11847,এটি,PRP
11848,11848,11848,স্থানবিশেষে,NN
11849,11849,11849,চালিতা,NNP
11850,11850,11850,চাইলতে,NNP
11851,11851,11851,ইত্যাদি,CC
11852,11852,11852,নামেও,NN
11853,11853,11853,অভিহিত,VB
11854,11854,11854,এর,PRP
11855,11855,11855,ইংরেজী,NN
11856,11856,11856,নাম,VB
11857,11857,11857,Elephant,NNP
11858,11858,11858,Apple,NNP
11859,11859,11859,উৎপত্তি,NN
11860,11860,11860,চালতার,NNP
11861,11861,11861,জন্ম,NN
11862,11862,11862,দক্ষিণ,NNP
11863,11863,11863,পূর্ব,NNP
11864,11864,11864,এশিয়ায়,NNP
11865,11865,11865,আকার,NN
11866,11866,11866,চালতা,NNP
11867,11867,11867,গাছ,NN
11868,11868,11868,মাঝির,NN
11869,11869,11869,আকারের,NN
11870,11870,11870,চিরহরিৎ,JJ
11871,11871,11871,বৃক্ষ,NN
11872,11872,11872,জাতীয়,JJ
11873,11873,11873,উদ্ভিদ,RB
11874,11874,11874,এ,DT
11875,11875,11875,গাছ,NN
11876,11876,11876,উচ্চতায়,NN
11877,11877,11877,১৫,CD
11878,11878,11878,মিটার,NN
11879,11879,11879,পর্যন্ত,IN
11880,11880,11880,হতে,VB
11881,11881,11881,পারে,VB
11882,11882,11882,গাছের,NN
11883,11883,11883,গায়ে,NN
11884,11884,11884,লালচে,JJ
11885,11885,11885,রঙের,NN
11886,11886,11886,চকচকে,JJ
11887,11887,11887,বাকল,NN
11888,11888,11888,থাকে,VB
11889,11889,11889,পাতার,JJ
11890,11890,11890,কিনারা,NN
11891,11891,11891,খাঁজ,NN
11892,11892,11892,কাটা,VB
11893,11893,11893,শিরা,NN
11894,11894,11894,উঁচু,JJ
11895,11895,11895,সমান্তরাল,JJ
11896,11896,11896,চালতার,NNP
11897,11897,11897,সাদা,NN
11898,11898,11898,রঙের,NN
11899,11899,11899,ফুল,NN
11900,11900,11900,দেখতে,VB
11901,11901,11901,সুন্দর,JJ
11902,11902,11902,এটি,PRP
11903,11903,11903,সুগন্ধযুক্ত,NN
11904,11904,11904,সিয়েরা,NNP
11905,11905,11905,লিওন,NNP
11906,11906,11906,সিয়েরা,NNP
11907,11907,11907,লিওন,NNP
11908,11908,11908,পশ্চিম,NNP
11909,11909,11909,আফ্রিকার,NNP
11910,11910,11910,একটি,DT
11911,11911,11911,দেশ,NN
11912,11912,11912,সিয়েরা,NNP
11913,11913,11913,লিওনের,NNP
11914,11914,11914,সাংবিধানিক,NN
11915,11915,11915,নাম,NN
11916,11916,11916,সিয়েরা,NNP
11917,11917,11917,লিওন,NNP
11918,11918,11918,প্রজাতন্ত্র,NN
11919,11919,11919,বো,NNP
11920,11920,11920,সিয়েরা,NNP
11921,11921,11921,লিওনের,NNP
11922,11922,11922,দ্বিতীয়,CD
11923,11923,11923,বৃহত্তম,JJ
11924,11924,11924,শহর,NN
11925,11925,11925,দুটি,CD
11926,11926,11926,বৃহত্তম,JJ
11927,11927,11927,ও,CC
11928,11928,11928,সবচেয়ে,RB
11929,11929,11929,প্রভাবশালী,JJ
11930,11930,11930,জাতিগোষ্ঠী,NNS
11931,11931,11931,হল,VB
11932,11932,11932,তেমনে,NN
11933,11933,11933,ও,CC
11934,11934,11934,মেন্দে,NN
11935,11935,11935,যাহোক,RB
11936,11936,11936,সেখানে,RB
11937,11937,11937,আদিবাসী,NN
11938,11938,11938,বিশ্বাসের,NN
11939,11939,11939,সংগঠিত,VB
11940,11940,11940,ধর্মীয়,NN
11941,11941,11941,সামঞ্জস্যতা,NN
11942,11942,11942,অধিক,JJ
11943,11943,11943,মুসলিম,NN
11944,11944,11944,ও,CC
11945,11945,11945,খ্রিস্টানরা,NNS
11946,11946,11946,একে,PRP
11947,11947,11947,অপরের,NNS
11948,11948,11948,প্রতি,JJ
11949,11949,11949,সহযোগী,JJ
11950,11950,11950,ও,CC
11951,11951,11951,শান্তিপূর্ণ,JJ
11952,11952,11952,আচরণ,NN
11953,11953,11953,করে,VB
11954,11954,11954,সিয়েরা,NNP
11955,11955,11955,লিওনে,NNP
11956,11956,11956,ধর্মীয়,JJ
11957,11957,11957,সহিংসতা,NN
11958,11958,11958,খুবই,RB
11959,11959,11959,বিরল,JJ
11960,11960,11960,সিয়েরা,NNP
11961,11961,11961,লিওনে,NNP
11962,11962,11962,রয়েছে,VB
11963,11963,11963,পৃথিবীর,NN
11964,11964,11964,তৃতীয়,CD
11965,11965,11965,বৃহত্তম,JJ
11966,11966,11966,প্রাকৃতিক,JJ
11967,11967,11967,হারবর,NN
11968,11968,11968,সিয়েরা,NNP
11969,11969,11969,লিওন,NNP
11970,11970,11970,১৯৬১,CD
11971,11971,11971,সালে,NN
11972,11972,11972,স্বাধীনতা,NN
11973,11973,11973,অর্জন,VB
11974,11974,11974,করে,VB
11975,11975,11975,দেশের,NN
11976,11976,11976,গড়,NN
11977,11977,11977,আয়ু,NN
11978,11978,11978,৫৭,CD
11979,11979,11979,৮,CD
11980,11980,11980,বছর,NN
11981,11981,11981,যা,DT
11982,11982,11982,অত্যন্ত,RB
11983,11983,11983,কম,JJ
11984,11984,11984,তিনি,PRP
11985,11985,11985,সরকার,NN
11986,11986,11986,বিরোধী,NN
11987,11987,11987,দৈনিক,JJ
11988,11988,11988,গণকণ্ঠ,NN
11989,11989,11989,পত্রিকা,NN
11990,11990,11990,সম্পাদনা,VB
11991,11991,11991,করেছেন,VB
11992,11992,11992,তাঁর,PRP
11993,11993,11993,প্রকৃত,NN
11994,11994,11994,নাম,NN
11995,11995,11995,মীর,NNP
11996,11996,11996,আবদুস,NNP
11997,11997,11997,শুকুর,NNP
11998,11998,11998,আল,NNP
11999,11999,11999,মাহমুদ,NNP
12000,12000,12000,মূলত,RB
12001,12001,12001,এই,DT
12002,12002,12002,সময়,NN
12003,12003,12003,থেকেই,IN
12004,12004,12004,তার,PRP
12005,12005,12005,লেখালেখির,NN
12006,12006,12006,শুরু,NN
12007,12007,12007,আল,NNP
12008,12008,12008,মাহমুদ,NNP
12009,12009,12009,বেড়ে,VB
12010,12010,12010,উঠেছেন,VB
12011,12011,12011,ব্রাহ্মণবাড়িয়ায়,NNP
12012,12012,12012,কর্মজীবন,NN
12013,12013,12013,সংবাদপত্রে,NN
12014,12014,12014,লেখালেখির,NN
12015,12015,12015,সূত্র,NN
12016,12016,12016,ধরে,VB
12017,12017,12017,কবি,NN
12018,12018,12018,ঢাকা,NNP
12019,12019,12019,আসেন,VB
12020,12020,12020,১৯৫৪,CD
12021,12021,12021,সালে,NN
12022,12022,12022,১৯৭১,CD
12023,12023,12023,এর,PRP
12024,12024,12024,মুক্তিযুদ্ধের,NN
12025,12025,12025,পর,RB
12026,12026,12026,তিনি,PRP
12027,12027,12027,গল্প,NN
12028,12028,12028,লেখার,VB
12029,12029,12029,দিকে,IN
12030,12030,12030,মনোযোগী,NN
12031,12031,12031,হন,VB
12032,12032,12032,১৯৭৫,CD
12033,12033,12033,সালে,NN
12034,12034,12034,তার,PRP
12035,12035,12035,প্রথম,CD
12036,12036,12036,ছোটগল্প,NN
12037,12037,12037,গ্রন্থ,NN
12038,12038,12038,পানকৌড়ির,NNP
12039,12039,12039,রক্ত,NN
12040,12040,12040,প্রকাশিত,VB
12041,12041,12041,হয়,VB
12042,12042,12042,১৯৯৩,CD
12043,12043,12043,সালে,NN
12044,12044,12044,বের,VB
12045,12045,12045,হয়,VB
12046,12046,12046,তার,PRP
12047,12047,12047,প্রথম,CD
12048,12048,12048,উপন্যাস,NN
12049,12049,12049,কবি,NN
12050,12050,12050,ও,CC
12051,12051,12051,কোলাহল,NN
12052,12052,12052,আল,NNP
12053,12053,12053,মাহমুদ,NNP
12054,12054,12054,সাংবাদিক,NN
12055,12055,12055,হিসেবে,IN
12056,12056,12056,তার,PRP
12057,12057,12057,কর্মজীবন,NN
12058,12058,12058,শুরু,VB
12059,12059,12059,করেন,VB
12060,12060,12060,দীর্ঘদিন,RB
12061,12061,12061,দায়িত্ব,NN
12062,12062,12062,পালনের,VB
12063,12063,12063,পর,IN
12064,12064,12064,তিনি,PRP
12065,12065,12065,পরিচালক,NN
12066,12066,12066,হন,VB
12067,12067,12067,ওমেগা,NN
12068,12068,12068,পয়েন্ট,NN
12069,12069,12069,নিয়েই,IN
12070,12070,12070,এর,PRP
12071,12071,12071,কাহিনী,NN
12072,12072,12072,রচিত,NN
12073,12073,12073,হয়েছে,VB
12074,12074,12074,ছবিটি,NN
12075,12075,12075,পরিচালনা,NN
12076,12076,12076,করছেন,VB
12077,12077,12077,বাংলাদেশের,NNP
12078,12078,12078,জনপ্রিয়,NN
12079,12079,12079,কথা,NN
12080,12080,12080,সাহিত্যিক,NN
12081,12081,12081,হুমায়ুন,NNP
12082,12082,12082,আহমেদ,NNP
12083,12083,12083,সংগীত,NN
12084,12084,12084,শ্রাবণ,NNP
12085,12085,12085,মেঘের,NNP
12086,12086,12086,দিন,NNP
12087,12087,12087,ছবির,NN
12088,12088,12088,সংগীত,NN
12089,12089,12089,পরিচালনা,NN
12090,12090,12090,করেন,VB
12091,12091,12091,মকসুদ,NNP
12092,12092,12092,জামিল,NNP
12093,12093,12093,মিন্টু,NNP
12094,12094,12094,সাউন্ড,NN
12095,12095,12095,ট্র্যাক,NN
12096,12096,12096,ট্র্যাক,NN
12097,12097,12097,গান,NN
12098,12098,12098,কণ্ঠশিল্পী,NN
12099,12099,12099,নোট,NN
12100,12100,12100,কোন,DT
12101,12101,12101,স্টীমার,NN
12102,12102,12102,বা,CC
12103,12103,12103,লঞ্চ,NN
12104,12104,12104,চলাচলও,NN
12105,12105,12105,ছিল,VB
12106,12106,12106,না,DT
12107,12107,12107,যোগাযোগ,NN
12108,12108,12108,অসুবিধার,NN
12109,12109,12109,দরুন,JJ
12110,12110,12110,১৮৭০,CD
12111,12111,12111,সালে,NN
12112,12112,12112,গোপালগজ্ঞ,NNP
12113,12113,12113,থানা,NNP
12114,12114,12114,স্থাপিত,VB
12115,12115,12115,হয়,VB
12116,12116,12116,১৯৭২,CD
12117,12117,12117,সালের,NN
12118,12118,12118,২০,CD
12119,12119,12119,জানুয়ারি,NN
12120,12120,12120,গোপালগজ্ঞ,NNP
12121,12121,12121,পৌরসভা,NNP
12122,12122,12122,গঠিত,VB
12123,12123,12123,হয়,VB
12124,12124,12124,১৯৮৪,CD
12125,12125,12125,সালের,NN
12126,12126,12126,ফেব্রুয়ারিতে,NNP
12127,12127,12127,গোপালগজ্ঞ,NNP
12128,12128,12128,সদর,NNP
12129,12129,12129,থানা,NNP
12130,12130,12130,উপজেলায়,NN
12131,12131,12131,উন্নীত,VB
12132,12132,12132,হয়,VB
12133,12133,12133,এখানে,RB
12134,12134,12134,ধান,NNP
12135,12135,12135,গম,NNP
12136,12136,12136,পাট,NNP
12137,12137,12137,আখ,NNP
12138,12138,12138,নানা,JJ
12139,12139,12139,ধরনের,NN
12140,12140,12140,সব্জি,NN
12141,12141,12141,জন্মে,VB
12142,12142,12142,বর্তমানে,NN
12143,12143,12143,প্রবাসে,NN
12144,12144,12144,বসবাসকারীদের,NNS
12145,12145,12145,সংখ্যা,NN
12146,12146,12146,দিন,NN
12147,12147,12147,দিন,NN
12148,12148,12148,বৃদ্ধি,VB
12149,12149,12149,পাচ্ছে,VB
12150,12150,12150,নদনদী,NN
12151,12151,12151,গোপালগঞ্জ,NNP
12152,12152,12152,সদর,NNP
12153,12153,12153,উপজেলায়,NN
12154,12154,12154,অনেকগুলো,JJ
12155,12155,12155,নদী,NN
12156,12156,12156,আছে,VB
12157,12157,12157,সেগুলো,PRP
12158,12158,12158,হচ্ছে,VB
12159,12159,12159,মধুমতি,NN
12160,12160,12160,নদী,NN
12161,12161,12161,মাদারিপুর,NNP
12162,12162,12162,নদী,NNP
12163,12163,12163,এবং,CC
12164,12164,12164,আঠারোবাঁকি,NNP
12165,12165,12165,নদী,NNP
12166,12166,12166,এ,IN
12167,12167,12167,উপজেলায়,NN
12168,12168,12168,জন্মগ্রহন,NN
12169,12169,12169,করেন,VB
12170,12170,12170,জাতির,NN
12171,12171,12171,জনক,NN
12172,12172,12172,বঙ্গবন্ধু,NNP
12173,12173,12173,শেখ,NNP
12174,12174,12174,মুজিবুর,NNP
12175,12175,12175,রহমান,NNP
12176,12176,12176,অবস্থান,NN
12177,12177,12177,ও,CC
12178,12178,12178,আয়তন,NN
12179,12179,12179,আয়তন,NN
12180,12180,12180,১২৭,CD
12181,12181,12181,২৫,CD
12182,12182,12182,বর্গ,CD
12183,12183,12183,কিলোমিটার,NN
12184,12184,12184,প্রশাসনিক,JJ
12185,12185,12185,এলাকা,NN
12186,12186,12186,একটি,DT
12187,12187,12187,পৌরসভা,NN
12188,12188,12188,ও,CC
12189,12189,12189,পাঁচটি,CD
12190,12190,12190,ইউনিয়ন,NN
12191,12191,12191,নিয়ে,IN
12192,12192,12192,গঠিত,RB
12193,12193,12193,এ,DT
12194,12194,12194,সময়,NN
12195,12195,12195,তারা,PRP
12196,12196,12196,বঙ্গবন্ধুর,NNP
12197,12197,12197,বাড়ি,NN
12198,12198,12198,জ্বালিয়ে,VB
12199,12199,12199,দেয়,VB
12200,12200,12200,টুংগীপাড়ায়,NNP
12201,12201,12201,বড়,JJ
12202,12202,12202,ধরনের,NN
12203,12203,12203,কোন,JJ
12204,12204,12204,যুদ্ধ,NN
12205,12205,12205,হয়নি,VB
12206,12206,12206,এ,DT
12207,12207,12207,কারণে,IN
12208,12208,12208,হানাদার,NN
12209,12209,12209,বাহিনী,NN
12210,12210,12210,নদী,NN
12211,12211,12211,দিয়ে,IN
12212,12212,12212,গানবোট,NN
12213,12213,12213,নিয়ে,IN
12214,12214,12214,টহল,VB
12215,12215,12215,দিত,VB
12216,12216,12216,তাই,CC
12217,12217,12217,এ,DT
12218,12218,12218,অঞ্চলের,NN
12219,12219,12219,যোদ্ধারা,NNS
12220,12220,12220,দেশের,NN
12221,12221,12221,বিভিন্ন,JJ
12222,12222,12222,স্থানে,NN
12223,12223,12223,যুদ্ধ,VB
12224,12224,12224,করেছে,VB
12225,12225,12225,অর্থনীতি,NN
12226,12226,12226,এলাকার,NN
12227,12227,12227,মানুষের,NN
12228,12228,12228,প্রধান,JJ
12229,12229,12229,উপজীবিকা,NN
12230,12230,12230,কৃষি,NN
12231,12231,12231,তবে,CC
12232,12232,12232,চাকুরীজীবি,NN
12233,12233,12233,ও,CC
12234,12234,12234,ব্যবসায়ীর,NN
12235,12235,12235,রয়েছে,VB
12236,12236,12236,অবস্থান,NN
12237,12237,12237,ও,CC
12238,12238,12238,আয়তন,NN
12239,12239,12239,মকসুদপুর,NNP
12240,12240,12240,উপজেলার,NN
12241,12241,12241,আয়তন,NN
12242,12242,12242,৩০৯,CD
12243,12243,12243,৬৩,CD
12244,12244,12244,বর্গ,CD
12245,12245,12245,কিমি,NN
12246,12246,12246,চিরস্থায়ী,RB
12247,12247,12247,বন্দোবস্তের,NN
12248,12248,12248,১৭৯৩,CD
12249,12249,12249,সময়,NN
12250,12250,12250,মুকসুদপুর,NNP
12251,12251,12251,ছিল,VB
12252,12252,12252,যশোর,NNP
12253,12253,12253,জেলার,NN
12254,12254,12254,অন্তর্গত,JJ
12255,12255,12255,তথ্যসুত্র,NN
12256,12256,12256,ক্যালকাটা,NNP
12257,12257,12257,গেজেট,NNP
12258,12258,12258,পৃষ্ঠা,NN
12259,12259,12259,নং,NN
12260,12260,12260,১৪৪৩,CD
12261,12261,12261,তারিখ,NN
12262,12262,12262,১৫,CD
12263,12263,12263,৯,CD
12264,12264,12264,১৮৯৪,CD
12265,12265,12265,১৮০৭,CD
12266,12266,12266,সালে,NN
12267,12267,12267,মুকসুদপুর,NNP
12268,12268,12268,থানা,NNP
12269,12269,12269,যশোর,NNP
12270,12270,12270,থেকে,IN
12271,12271,12271,ফরিদপুর,NNP
12272,12272,12272,জেলার,NN
12273,12273,12273,সাথে,IN
12274,12274,12274,যুক্ত,VB
12275,12275,12275,হয়,VB
12276,12276,12276,১৮৭২,CD
12277,12277,12277,সালে,NN
12278,12278,12278,মাদারীপুর,NNP
12279,12279,12279,মহকুমায়,NNP
12280,12280,12280,গোপালগঞ্জ,NNP
12281,12281,12281,নামক,NN
12282,12282,12282,নতুন,JJ
12283,12283,12283,একটি,DT
12284,12284,12284,থানা,NN
12285,12285,12285,গঠিত,VB
12286,12286,12286,হয়,VB
12287,12287,12287,মুকসুদপুর,NNP
12288,12288,12288,থেকে,IN
12289,12289,12289,আলাদা,JJ
12290,12290,12290,কাশিয়ানী,NN
12291,12291,12291,যেটি,PRP
12292,12292,12292,ছিল,VB
12293,12293,12293,এককালের,NN
12294,12294,12294,একটি,DT
12295,12295,12295,বিখ্যাত,JJ
12296,12296,12296,গ্রাম,NN
12297,12297,12297,যার,PRP
12298,12298,12298,বিবর্তিত,JJ
12299,12299,12299,রুপ,NN
12300,12300,12300,মুকসুদপুর,NNP
12301,12301,12301,থানা,NNP
12302,12302,12302,১৯০৯,CD
12303,12303,12303,সালে,NN
12304,12304,12304,মাদারীপুর,NNP
12305,12305,12305,মহকুমাকে,NNP
12306,12306,12306,ভেঙ্গে,VB
12307,12307,12307,গোপালগঞ্জ,NNP
12308,12308,12308,মহকুমা,NNP
12309,12309,12309,গঠন,VB
12310,12310,12310,করা,VB
12311,12311,12311,হয়,VB
12312,12312,12312,শিক্ষাবিদ,NN
12313,12313,12313,ও,CC
12314,12314,12314,বাঙালি,NN
12315,12315,12315,ঐতিহাসিক,JJ
12316,12316,12316,ইতিহাস,NN
12317,12317,12317,প্রাচীন,JJ
12318,12318,12318,এ,DT
12319,12319,12319,জনপদ,NN
12320,12320,12320,সমতটের,NN
12321,12321,12321,রাজধানী,NN
12322,12322,12322,ছিল,VB
12323,12323,12323,বলে,VB
12324,12324,12324,ঐতিহাসিকগণ,NNS
12325,12325,12325,মনে,VB
12326,12326,12326,করেন,VB
12327,12327,12327,এ,DT
12328,12328,12328,এলাকায়,NN
12329,12329,12329,প্রাচীন,JJ
12330,12330,12330,নিদর্শনসমূহ,NNS
12331,12331,12331,পাওয়া,VB
12332,12332,12332,গেছে,VB
12333,12333,12333,প্রাচীন,JJ
12334,12334,12334,এ,DT
12335,12335,12335,জনপদ,NN
12336,12336,12336,সমতটের,NN
12337,12337,12337,রাজধানী,NN
12338,12338,12338,ছিল,VB
12339,12339,12339,বলে,VB
12340,12340,12340,ঐতিহাসিকগণ,NNS
12341,12341,12341,মনে,VB
12342,12342,12342,করেন,VB
12343,12343,12343,মোট,JJ
12344,12344,12344,আয়তন,NN
12345,12345,12345,৩৬২,CD
12346,12346,12346,০,CD
12347,12347,12347,বর্গকিলোমিটার,NN
12348,12348,12348,৮৯,CD
12349,12349,12349,৪৬৬,CD
12350,12350,12350,০০,CD
12351,12351,12351,একর,NN
12352,12352,12352,মোট,JJ
12353,12353,12353,জনসংখ্যা,NN
12354,12354,12354,২,CD
12355,12355,12355,২৭,CD
12356,12356,12356,০২৫,CD
12357,12357,12357,জন,NN
12358,12358,12358,২০০১,CD
12359,12359,12359,সালের,NN
12360,12360,12360,আদম,NN
12361,12361,12361,শুমারী,NN
12362,12362,12362,অনুযায়ী,JJ
12363,12363,12363,পৌরসভা,NN
12364,12364,12364,একটি,DT
12365,12365,12365,কোটালীপাড়া,NNP
12366,12366,12366,পৌরসভার,NNP
12367,12367,12367,মোট,JJ
12368,12368,12368,আয়তন,NN
12369,12369,12369,৫,CD
12370,12370,12370,১২,CD
12371,12371,12371,বর্গ,CD
12372,12372,12372,কি,IN
12373,12373,12373,মি,CD
12374,12374,12374,এখানে,RB
12375,12375,12375,ধান,NNP
12376,12376,12376,গম,NNP
12377,12377,12377,পাট,NNP
12378,12378,12378,আখ,NNP
12379,12379,12379,ও,CC
12380,12380,12380,নানা,JJ
12381,12381,12381,ধরনের,NN
12382,12382,12382,সব্জি,NN
12383,12383,12383,জন্মে,VB
12384,12384,12384,মত্স্য,NN
12385,12385,12385,আহরণও,NN
12386,12386,12386,এখানকার,RB
12387,12387,12387,অন্যতম,JJ
12388,12388,12388,পেশা,NN
12389,12389,12389,অর্থনীতি,NN
12390,12390,12390,কোটালিপাড়া,NN
12391,12391,12391,একটি,DT
12392,12392,12392,ডোবা,JJ
12393,12393,12393,এলাকা,NN
12394,12394,12394,একানে,RB
12395,12395,12395,এক,DT
12396,12396,12396,বারফসল,NN
12397,12397,12397,ফলে,NN
12398,12398,12398,সেগুলো,PRP
12399,12399,12399,হচ্ছে,VB
12400,12400,12400,মধুমতি,NNP
12401,12401,12401,নদী,NN
12402,12402,12402,এবং,CC
12403,12403,12403,চন্দনা,NN
12404,12404,12404,বারাশিয়া,NNP
12405,12405,12405,নদী,NN
12406,12406,12406,ইংরেজি,NNP
12407,12407,12407,তে,IN
12408,12408,12408,এর,PRP
12409,12409,12409,নাম,NN
12410,12410,12410,দেয়া,VB
12411,12411,12411,হয়েছে,VB
12412,12412,12412,১৯৪২,CD
12413,12413,12413,সালে,NN
12414,12414,12414,এটি,PRP
12415,12415,12415,ইংরেজিতে,NNP
12416,12416,12416,অনুদিত,VB
12417,12417,12417,হয়,VB
12418,12418,12418,এই,DT
12419,12419,12419,অর্থে,NN
12420,12420,12420,সে,PRP
12421,12421,12421,সমাজের,NN
12422,12422,12422,কাছে,IN
12423,12423,12423,একজন,DT
12424,12424,12424,বাইরের,NN
12425,12425,12425,লোক,NN
12426,12426,12426,একজন,DT
12427,12427,12427,আগন্তুক,NN
12428,12428,12428,একারণেই,RB
12429,12429,12429,হয়তো,VB
12430,12430,12430,কোন,JJ
12431,12431,12431,কোন,JJ
12432,12432,12432,পাঠক,NN
12433,12433,12433,তাকে,PRP
12434,12434,12434,পতিত,NN
12435,12435,12435,বলে,VB
12436,12436,12436,মনে,VB
12437,12437,12437,করেছেন,VB
12438,12438,12438,উত্তরটা,NN
12439,12439,12439,সরল,JJ
12440,12440,12440,সে,PRP
12441,12441,12441,মিথ্যা,NN
12442,12442,12442,বলতে,VB
12443,12443,12443,অস্বীকৃতি,NN
12444,12444,12444,জানিয়েছে,VB
12445,12445,12445,জীবনকে,NN
12446,12446,12446,সরলতর,JJ
12447,12447,12447,করতে,VB
12448,12448,12448,আমরা,PRP
12449,12449,12449,সবাই,PRP
12450,12450,12450,প্রতিটি,JJ
12451,12451,12451,দিন,NN
12452,12452,12452,এটা,PRP
12453,12453,12453,করে,VB
12454,12454,12454,থাকি,VB
12455,12455,12455,কিন্তু,CC
12456,12456,12456,মরসোঁ,NNP
12457,12457,12457,জীবনকে,NN
12458,12458,12458,সরলতর,JJ
12459,12459,12459,করতে,VB
12460,12460,12460,চায়নি,VB
12461,12461,12461,স্বভাবতই,RB
12462,12462,12462,এতে,PRP
12463,12463,12463,করে,VB
12464,12464,12464,সমাজ,NN
12465,12465,12465,আতঙ্কিত,JJ
12466,12466,12466,হয়ে,RB
12467,12467,12467,পড়ে,VB
12468,12468,12468,আর,CC
12469,12469,12469,এই,DT
12470,12470,12470,ন্যুয়াঁস,NNP
12471,12471,12471,nuance,NNP
12472,12472,12472,ই,IN
12473,12473,12473,তাকে,PRP
12474,12474,12474,সমাজের,NN
12475,12475,12475,চোখে,NN
12476,12476,12476,নিন্দিত,JJ
12477,12477,12477,করে,VB
12478,12478,12478,তোলে,VB
12479,12479,12479,আলবেয়ার,NNP
12480,12480,12480,কামু,NNP
12481,12481,12481,৮,CD
12482,12482,12482,ই,IN
12483,12483,12483,জানুয়ারি,NN
12484,12484,12484,১৯৫৫,CD
12485,12485,12485,কেয়ার,NN
12486,12486,12486,কেয়ার,NN
12487,12487,12487,বিশ্বের,NN
12488,12488,12488,অন্যতম,JJ
12489,12489,12489,বৃহৎ,JJ
12490,12490,12490,রিলিফ,NN
12491,12491,12491,সংস্থা,NN
12492,12492,12492,৭০টি,CD
12493,12493,12493,দেশে,NN
12494,12494,12494,এদের,PRP
12495,12495,12495,শাখা,NN
12496,12496,12496,আছে,VB
12497,12497,12497,কেয়ার,NN
12498,12498,12498,বাংলাদেশ,NNP
12499,12499,12499,কেয়ার,NN
12500,12500,12500,বাংলাদেশ,NNP
12501,12501,12501,একটি,DT
12502,12502,12502,আন্তর্জাতিক,JJ
12503,12503,12503,সংস্থা,NN
12504,12504,12504,রংপুর,NNP
12505,12505,12505,সদর,NNP
12506,12506,12506,উপজেলা,NNP
12507,12507,12507,রংপুর,NNP
12508,12508,12508,সদর,NNP
12509,12509,12509,বাংলাদেশের,NNP
12510,12510,12510,রংপুর,NNP
12511,12511,12511,জেলার,NN
12512,12512,12512,অন্তর্গত,JJ
12513,12513,12513,একটি,DT
12514,12514,12514,উপজেলা,NN
12515,12515,12515,অবস্থান,NN
12516,12516,12516,রংপুর,NNP
12517,12517,12517,সদর,NNP
12518,12518,12518,উপজেলার,NNP
12519,12519,12519,আয়তন,NN
12520,12520,12520,৩৩০,CD
12521,12521,12521,৩৩,CD
12522,12522,12522,বর্গ,CD
12523,12523,12523,কিঃমিঃ,NN
12524,12524,12524,উপজেলা,NN
12525,12525,12525,শহর,NN
12526,12526,12526,ঘাঘট,NN
12527,12527,12527,নদীর,NN
12528,12528,12528,তীরে,RB
12529,12529,12529,অবস্থিত,VB
12530,12530,12530,১৫টি,CD
12531,12531,12531,ওয়ার্ড,NN
12532,12532,12532,ও,CC
12533,12533,12533,১০৯,CD
12534,12534,12534,মহল্লা,NN
12535,12535,12535,নিয়ে,IN
12536,12536,12536,গঠিত,RB
12537,12537,12537,আয়তন,NN
12538,12538,12538,৪২,CD
12539,12539,12539,৫৭,CD
12540,12540,12540,বর্গ,CD
12541,12541,12541,কিঃমিঃ,NN
12542,12542,12542,প্রশাসনিক,NN
12543,12543,12543,এলাকা,NN
12544,12544,12544,রংপুর,NNP
12545,12545,12545,সদর,NNP
12546,12546,12546,থানা,NNP
12547,12547,12547,সৃষ্টি,NN
12548,12548,12548,হয়,VB
12549,12549,12549,১৮৭৭,CD
12550,12550,12550,সালে,NN
12551,12551,12551,বর্তমানে,RB
12552,12552,12552,এটি,PRP
12553,12553,12553,উপজেলা,NN
12554,12554,12554,পৌরসভা,NN
12555,12555,12555,১,CD
12556,12556,12556,ওয়ার্ড,NN
12557,12557,12557,১৫,CD
12558,12558,12558,ইউনিয়ন,NN
12559,12559,12559,১২,CD
12560,12560,12560,মৌজা,NN
12561,12561,12561,২৭০,CD
12562,12562,12562,গ্রাম,NN
12563,12563,12563,৩১১,CD
12564,12564,12564,জনসংখ্যার,NN
12565,12565,12565,উপাত্ত,JJ
12566,12566,12566,জনসংখ্যাঃ,NN
12567,12567,12567,২৫১৬৯৯,CD
12568,12568,12568,পুরুষ,NN
12569,12569,12569,৫২,CD
12570,12570,12570,৩১,CD
12571,12571,12571,মহিলা,NN
12572,12572,12572,৪৭,CD
12573,12573,12573,৬৯,CD
12574,12574,12574,জনসংখ্যার,NN
12575,12575,12575,ঘনত্ব,NN
12576,12576,12576,প্রতি,IN
12577,12577,12577,বর্গ,CD
12578,12578,12578,কিঃমিঃ,NN
12579,12579,12579,৫৯১৩,CD
12580,12580,12580,জন,NN
12581,12581,12581,এর,PRP
12582,12582,12582,আয়তন,NN
12583,12583,12583,৩০১,CD
