,id,language,original,polished,polish_type,model,sem_similarity
159,python_160,Python,"# -*- coding: utf-8 -*-
import sys
sys.setrecursionlimit(10**9)
INF=10**18
MOD=10**9+7
input=lambda: sys.stdin.readline().rstrip()
YesNo=lambda b: bool([print('Yes')] if b else print('No'))
YESNO=lambda b: bool([print('YES')] if b else print('NO'))
int1=lambda x:int(x)-1

R,C,K=map(int,input().split())
V=[[0]*C for _ in range(R)]
for i in range(K):
    r,c,v=map(int,input().split())
    r-=1
    c-=1
    V[r][c]=v
dp=[[0]*C for _ in range(4)]
for y in range(R):
    for x in range(C):
        for i in range(2,-1,-1):
            dp[i+1][x]=max(dp[i+1][x],dp[i][x]+V[y][x])
        if x<C-1:
            for i in range(3,-1,-1):
                dp[i][x+1]=max(dp[i][x+1],dp[i][x])
    if y+1<R:
        MAX=0
        for x in range(C):
            for i in range(4):
                MAX=max(MAX,dp[i][x])
                dp[i][x]=0
            dp[0][x]=MAX
print(max(dp[0][-1],dp[1][-1],dp[2][-1],dp[3][-1]))","```
# -*- coding: utf-8 -*-
import sys
sys.setrecursionlimit(10**9)
INF = 10**18
MOD = 10**9 + 7
input = lambda: sys.stdin.readline().rstrip()
YesNo = lambda b: print('Yes') if b else print('No')
YESNO = lambda b: print('YES') if b else print('NO')
int1 = lambda x: int(x) - 1

R, C, K = map(int, input().split())
V = [[0] * C for _ in range(R)]
for i in range(K):
    r, c, v = map(int, input().split())
    r -= 1
    c -= 1
    V[r][c] = v

dp = [[0] * C for _ in range(4)]
for y in range(R):
    for x in range(C):
        for i in range(2, -1, -1):
            dp[i + 1][x] = max(dp[i + 1][x], dp[i][x] + V[y][x])
        if x < C - 1:
            for i in range(3, -1, -1):
                dp[i][x + 1] = max(dp[i][x + 1], dp[i][x])
    if y + 1 < R:
        MAX = 0
        for x in range(C):
            for i in range(4):
                MAX = max(MAX, dp[i][x])
                dp[i][x] = 0
        for x in range(C):
            dp[0][x] = MAX
print(max(dp[0][-1], dp[1][-1], dp[2][-1], dp[3][-1]))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8903
160,python_161,Python,"N = int(input())
for i in range(1,50001):
    if int(i * 1.08) == N:
        print(i)
        exit()
print("":("")","```
n = int(input())
for i in range(1, 50001):
    if int(i * 1.08) == n:
        print(i)
        exit()
print(':(')
```",extreme_minor,Meta-Llama-2-7b-chat,0.8366
161,python_162,Python,"s = input()
exitLower = list(set(list(s)))
m = len(s)

for alp in exitLower:
    SL = list(s)
    cnt = 0
    while len(set(SL)) > 1:
        for i in range(len(SL)-1):
            if SL[i+1] == alp:
                SL[i] = alp
        SL.pop()
        cnt += 1
    m = min(m,cnt)

print(m)

","```
s = input()
exit_lower = list(set(s))
m = len(s)

for alp in exit_lower:
    sl = list(s)
    cnt = 0
    while len(set(sl)) > 1:
        for i in range(len(sl) - 1):
            if sl[i + 1] == alp:
                sl[i] = alp
        sl.pop()
        cnt += 1
    m = min(m, cnt)

print(m)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8307
162,python_163,Python,"n = int(input())

c, s, f = [], [], []
for _ in range(n - 1):
    temp = [int(_) for _ in input().split()]
    c.append(temp[0])
    s.append(temp[1])
    f.append(temp[2])

for i in range(n):
    answer = 0
    for j in range(i, n - 1):
        if answer < s[j]:
            answer = s[j] + c[j]
        else:
            answer = ((answer - 1) // f[j] + 1) * f[j] + c[j]
    print(answer)
","```
n = int(input())

c, s, f = [], [], []
for _ in range(n - 1):
    temp = [int(x) for x in input().split()]
    c.append(temp[0])
    s.append(temp[1])
    f.append(temp[2])

for i in range(n):
    answer = 0
    for j in range(i, n - 1):
        if answer < s[j]:
            answer = s[j] + c[j]
        else:
            answer = ((answer - 1) // f[j] + 1) * f[j] + c[j]
    print(answer)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8976
163,python_164,Python,"n,k=map(int,input().split())
a=list(map(int,input().split()))
a.sort()
for i in range(1,31):
    if 2**i>=a[-1]+1:
        num=i
        break
ans=2**(num-1)
num1=2**(num-1)
l1=[]
for i in range(num+1):
    cnt=0
    for j in range(n):
        cnt+=-(a[j]//-ans)-1
    num1=num1//2
    if cnt>k:
        ans=min(a[-1],ans+num1)
    else:
        l1.append(ans)
        ans=max(1,ans-num1)
print(min(l1))
","```
n, k = map(int, input().split())
a = list(map(int, input().split()))
a.sort()
for i in range(1, 31):
    if 2 ** i >= a[-1] + 1:
        num = i
        break
ans = 2 ** (num - 1)
num1 = 2 ** (num - 1)
l1 = []
for i in range(num + 1):
    cnt = 0
    for j in range(n):
        cnt += -(a[j] // ans) - 1
    num1 //= 2
    if cnt > k:
        ans = min(a[-1], ans + num1)
    else:
        l1.append(ans)
        ans = max(1, ans - num1)
print(min(l1))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8984
164,python_165,Python,"import sys
N, M = list(map(int, input().split()))
S = set()
B = [False] * (N + 1)
for i in range(M):
    a, b = list(map(int, input().split()))
    if a == 1:
        S.add(b)
    elif b == N:
        B[a] = True
for s in S:
    if B[s]:
        print('POSSIBLE')
        sys.exit()
print('IMPOSSIBLE')
","```
import sys

N, M = list(map(int, input().split()))
S = set()
B = [False] * (N + 1)

for i in range(M):
    a, b = map(int, input().split())
    if a == 1:
        S.add(b)
    elif b == N:
        B[a] = True

for s in S:
    if B[s]:
        print('POSSIBLE')
        sys.exit()

print('IMPOSSIBLE')
```",extreme_minor,Meta-Llama-2-7b-chat,0.8603
165,python_166,Python,"n = int(input())
s = list(input())


v = []


stock = 0

for i in s:
    if i==""("":
        stock+=1
        v.append(""("")
    else:
        if stock ==0:
            v.insert(0,""("")
            v.append("")"")
        else:
            stock -= 1
            v.append("")"")

for i in range(stock):
    v.append("")"")

print(*v,sep='')
","```
n = int(input())
s = list(input())

v = []
stock = 0

for i in s:
    if i == ""("":
        stock += 1
        v.append(""("")
    else:
        if stock == 0:
            v.insert(0, ""("")
            v.append("")"")
        else:
            stock -= 1
            v.append("")"")

for _ in range(stock):
    v.append("")"")

print(*v, sep="""")
```",extreme_minor,Meta-Llama-2-7b-chat,0.8695
166,python_167,Python,"N = int(input())
A = list(map(int, input().split()))

L, R = 0, 0
S = A[0]
T = A[0]

answer = 0
while L < N and R < N:
  
  if S == T:
    answer += R - L + 1
    R += 1
    if R > N - 1:
      break
    S += A[R]
    T ^= A[R]
  else:
    S -= A[L]
    T ^= A[L]
    L += 1
  #print(L, R, answer)
print(answer)","```
N = int(input())
A = list(map(int, input().split()))

L, R = 0, 0
S, T = A[0], A[0]

answer = 0
while L < N and R < N:
    if S == T:
        answer += R - L + 1
        R += 1
        if R >= N:
            break
        S += A[R]
        T ^= A[R]
    else:
        S -= A[L]
        T ^= A[L]
        L += 1
print(answer)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8815
167,python_168,Python,"import sys
import os
import math

ii = lambda: int(sys.stdin.buffer.readline().rstrip())
il = lambda: list(map(int, sys.stdin.buffer.readline().split()))
fl = lambda: list(map(float, sys.stdin.buffer.readline().split()))
iln = lambda n: [int(sys.stdin.buffer.readline().rstrip()) for _ in range(n)]

iss = lambda: sys.stdin.buffer.readline().decode().rstrip()
sl = lambda: list(map(str, sys.stdin.buffer.readline().decode().split()))
isn = lambda n: [sys.stdin.buffer.readline().decode().rstrip() for _ in range(n)]

MOD = 10 ** 9 + 7


def main():
    if os.getenv(""LOCAL""):
        sys.stdin = open(""input.txt"", ""r"")

    N = ii()
    S = iss()
    mx = S.count('R') * S.count('G') * S.count('B')
    for i in range(N):
        for j in range(i + 1, N):
            k = j + j - i
            if k < N:
                if S[i] != S[j] and S[i] != S[k] and S[j] != S[k]:
                    mx -= 1

    print(mx)


if __name__ == '__main__':
    main()
","```
import sys
import os
import math

ii = lambda: int(sys.stdin.buffer.readline().rstrip())
il = lambda: list(map(int, sys.stdin.buffer.readline().split()))
fl = lambda: list(map(float, sys.stdin.buffer.readline().split()))
iln = lambda n: [int(sys.stdin.buffer.readline().rstrip()) for _ in range(n)]

iss = lambda: sys.stdin.buffer.readline().decode().rstrip()
sl = lambda: list(map(str, sys.stdin.buffer.readline().decode().split()))
isn = lambda n: [sys.stdin.buffer.readline().decode().rstrip() for _ in range(n)]

MOD = 10**9 + 7

def main():
    if os.getenv(""LOCAL""):
        sys.stdin = open(""input.txt"", ""r"")

    N = ii()
    S = iss()
    mx = S.count('R') * S.count('G') * S.count('B')
    for i in range(N):
        for j in range(i+1, N):
            k = j+j-i
            if k < N:
                if S[i]!= S[j] and S[i]!= S[k] and S[j]!= S[k]:
                    mx -= 1

    print(mx)

if __name__ == '__main__':
    main()
```",extreme_minor,Meta-Llama-2-7b-chat,0.8826
168,python_169,Python,"import numpy as np


N, M, C   = [int(i) for i in input().split()]

B = [int(i) for i in input().split()]


A = []
for i in range(N):
    A.append([int(i) for i in input().split()])

#print([N, M, C])

B = np.array(B)
#print(B)

A = np.array(A)
#print(A)


print(np.sum((np.sum(A * B, axis=1) + C) > np.array(0)))

","```
import numpy as np

N, M, C = [int(i) for i in input().split()]

B = [int(i) for i in input().split()]

A = []
for i in range(N):
    A.append([int(i) for i in input().split()])

B = np.array(B)
A = np.array(A)

print(np.sum((np.sum(A * B, axis=1) + C) > 0))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8643
169,python_170,Python,"# B - Ordinary Number

n = int(input())
p = list(int(x) for x in input().split())

ans = 0
for i in range(1, n-1):
    if (p[i-1]<p[i] and p[i]<p[i+1]) or (p[i+1]<p[i] and p[i]<p[i-1]):
        ans += 1

print(ans)","```
# B - Ordinary Number

n = int(input())
p = [int(x) for x in input().split()]

ans = 0
for i in range(1, n - 1):
    if p[i - 1] < p[i] and p[i] < p[i + 1] or p[i + 1] < p[i] and p[i] < p[i - 1]:
        ans += 1

print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8543
170,python_171,Python,"X, A, B = list(map(int, input().split()))

if B-A <= 0:
    print('delicious')
elif B-A <= X:
    print('safe')
else:
    print('dangerous')","```
X, A, B = list(map(int, input().split()))

if B - A <= 0:
    print('delicious')
elif B - A <= X:
    print('safe')
else:
    print('dangerous')
```",extreme_minor,Meta-Llama-2-7b-chat,0.868
171,python_172,Python,"n = int(input())

cnt_a = 0   # Bで始まらないがAで終わる
cnt_b = 0   # Bで始まるがAで終わらない
cnt_ba = 0  # Bで始まりAで終わる

ans = 0
for _ in range(n):
    s = input()
    ans += s.count('AB')
    if s.endswith('A') and s.startswith('B'):
        cnt_ba += 1
    else:
        if s.endswith('A'):
            cnt_a += 1
        if s.startswith('B'):
            cnt_b += 1

if cnt_ba == 0:
    ans += min(cnt_a, cnt_b)
else:
    ans += cnt_ba-1
    if cnt_a > 0:
        cnt_a -= 1
        ans += 1
    if cnt_b > 0:
        cnt_b -= 1
        ans += 1
    # 残ったxxAとBxxを組み合わせてABを作る
    ans += min(cnt_a, cnt_b)

print(ans)","```
n = int(input())

cnt_a = 0   # Bで始まらないがAで終わる
cnt_b = 0   # Bで始まるがAで終わらない
cnt_ba = 0  # Bで始まりAで終わる

ans = 0
for _ in range(n):
    s = input()
    ans += s.count('AB')
    if s.endswith('A') and s.startswith('B'):
        cnt_ba += 1
    elif s.endswith('A'):
        cnt_a += 1
    elif s.startswith('B'):
        cnt_b += 1

if cnt_ba == 0:
    ans += min(cnt_a, cnt_b)
else:
    ans += cnt_ba - 1
    if cnt_a > 0:
        cnt_a -= 1
        ans += 1
    if cnt_b > 0:
        cnt_b -= 1
        ans += 1
    ans += min(cnt_a, cnt_b)

print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8488
172,python_173,Python,"INF = float(""inf"")

def bellman_ford(edges, n, s):
    d = [0] + [INF] * (n-1)
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF: continue
            if d[t] > d[f] + c:
                if i == n-1: d[t] = -INF
                else: d[t] = d[f] + c
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF: continue
            d[t] = min(d[t], d[f] + c)
    return d

n, m, p = map(int, input().split())
es = [None] * m
for i in range(m):
    f, t, c = map(int, input().split())
    es[i] = (f-1, t-1, -(c-p))

d = bellman_ford(es, n, 0)
print(-1 if d[n-1] == -INF else max(0, -d[n-1]))
","```
INF = float(""inf"")

def bellman_ford(edges, n, s):
    d = [0] + [INF] * (n - 1)
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF:
                continue
            if d[t] > d[f] + c:
                if i == n - 1:
                    d[t] = -INF
                else:
                    d[t] = d[f] + c
    for i in range(n):
        for f, t, c in edges:
            if d[f] == INF:
                continue
            d[t] = min(d[t], d[f] + c)
    return d

n, m, p = map(int, input().split())
es = [None] * m
for i in range(m):
    f, t, c = map(int, input().split())
    es[i] = (f - 1, t - 1, -(c - p))

d = bellman_ford(es, n, 0)
print(-1 if d[n - 1] == -INF else max(0, -d[n - 1]))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8911
173,python_174,Python,"S = list(input())
l = len(S)

ans = 0

for bit in range(1 << (l-1)):
    # print(bit)
    f = S[0]
    for i in range(l-1):
        if bit & (1 << i):
            f += ""+""
        f += S[i+1]

    ans += sum(map(int, f.split(""+"")))
print(ans)
","```
S = list(input())
l = len(S)

ans = 0

for bit in range(1 << (l - 1)):
    f = S[0]
    for i in range(l - 1):
        if bit & (1 << i):
            f += '+'
        f += S[i + 1]

    ans += sum(map(int, f.split('+')))
print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8677
174,python_175,Python,"def main():
    MOD = 10 ** 9 + 7
    N, M = list(map(int, input().split(' ')))
    S = list(map(int, input().split(' ')))
    T = list(map(int, input().split(' ')))
    dp = [[0 for _ in range(M + 1)] for _ in range(N + 1)]
    sdp = [[0 for _ in range(M + 1)] for _ in range(N + 1)]
    for n, s in enumerate(S):
        for m, t in enumerate(T):
            sdp_val = sdp[n][m]
            new_dp_val = (sdp_val + 1) if s == t else 0
            dp[n + 1][m + 1] = new_dp_val % MOD
            sdp[n + 1][m + 1] = (sdp[n][m + 1] + sdp[n + 1][m] - sdp_val + new_dp_val) % MOD
    print((sdp[N][M] + 1) % MOD)  # 1: an empty sequence


if __name__ == '__main__':
    main()","```
def main():
    MOD = 10**9 + 7
    N, M = map(int, input().split())
    S = list(map(int, input().split()))
    T = list(map(int, input().split()))
    dp = [[0] * (M + 1) for _ in range(N + 1)]
    sdp = [[0] * (M + 1) for _ in range(N + 1)]
    for n, s in enumerate(S):
        for m, t in enumerate(T):
            sdp_val = sdp[n][m]
            new_dp_val = (sdp_val + 1) if s == t else 0
            dp[n + 1][m + 1] = new_dp_val % MOD
            sdp[n + 1][m + 1] = (sdp[n][m + 1] + sdp[n + 1][m] - sdp_val + new_dp_val) % MOD
    print((sdp[N][M] + 1) % MOD)  # 1: an empty sequence

if __name__ == '__main__':
    main()
```",extreme_minor,Meta-Llama-2-7b-chat,0.8614
175,python_176,Python,"n = int(input())

a = list(map(int,input().split()))
a.sort()
d = {}
for i in range(n):
    if(a[i] not in d):d[a[i]] = 1
    else:d[a[i]] += 1
if(len(d) == 1):
    if(a[0] == 0):
        print('Yes')
        exit()
elif(n%3 == 0):
    if(len(d) == 2):
        if(0 in d):
            if(d[0] == n // 3):
                print('Yes')
                exit()
    elif(len(d) == 3):
        k = list(d.keys())
        if(k[0]^k[1]^k[2] == 0):
            if(d[k[0]] == n // 3 and d[k[1]] == n // 3 and d[k[2]] == n // 3):
                print('Yes')
                exit()
print('No')","```
n = int(input())

a = list(map(int, input().split()))
a.sort()

d = {}
for i in range(n):
    if a[i] not in d:
        d[a[i]] = 1
    else:
        d[a[i]] += 1

if len(d) == 1:
    if a[0] == 0:
        print('Yes')
        exit()
elif n % 3 == 0:
    if len(d) == 2:
        if 0 in d:
            if d[0] == n // 3:
                print('Yes')
                exit()
    elif len(d) == 3:
        k = list(d.keys())
        if k[0] ^ k[1] ^ k[2] == 0:
            if d[k[0]] == n // 3 and d[k[1]] == n // 3 and d[k[2]] == n // 3:
                print('Yes')
                exit()
print('No')
```",extreme_minor,Meta-Llama-2-7b-chat,0.9142
176,python_177,Python,"# ABC077b
import sys
import math
input = sys.stdin.readline
sys.setrecursionlimit(10**6)

n = int(input())
print(math.floor(math.sqrt(n))**2)
","```
# ABC077b
import sys
import math

input = sys.stdin.readline
sys.setrecursionlimit(10**6)

n = int(input())
print(math.floor(math.sqrt(n)) ** 2)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8667
177,python_178,Python,"a = int(input())
v = {}
v[a] = True
ans = 1
while True:
    ans += 1
    if a % 2 == 1:
        a = (a * 3) + 1
    else:
        a = (a//2)
    if v.get(a): 
        break
    else:
        v[a] = True
 
print(ans)
","```
a = int(input())
v = {}
v[a] = True
ans = 1
while True:
    ans += 1
    a = a % 2 and (a * 3) + 1 or a // 2
    if a in v:
        break
    else:
        v[a] = True
print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8796
178,python_179,Python,"X = int(input())

if 400 <= X <= 599:
    print(8)
elif X <= 799:
    print(7)
elif X <= 999:
    print(6)
elif X <= 1199:
    print(5)
elif X <= 1399:
    print(4)
elif X <= 1599:
    print(3)
elif X <= 1799:
    print(2)
elif X <= 1999:
    print(1)
","```
x = int(input())

if 400 <= x <= 599:
    print(8)
elif 0 <= x <= 799:
    print(7)
elif 0 <= x <= 999:
    print(6)
elif 0 <= x <= 1199:
    print(5)
elif 0 <= x <= 1399:
    print(4)
elif 0 <= x <= 1599:
    print(3)
elif 0 <= x <= 1799:
    print(2)
elif 0 <= x <= 1999:
    print(1)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8764
179,python_180,Python,"n,*cc = map(int, open(0).read().split())
MOD = 10**9+7

from collections import defaultdict
d = {}
dp = defaultdict(lambda: 1)

for i,c in enumerate(cc):
    dp[i] = dp[i-1]
    if c in d:
        j = d[c]
        if i - j > 1:
            dp[i] += dp[j]
            dp[i] %= MOD
    d[c] = i

print(dp[n-1])","```
n, *cc = map(int, open(0).read().split())
MOD = 10**9 + 7

from collections import defaultdict
d = {}
dp = defaultdict(lambda: 1)

for i, c in enumerate(cc):
    dp[i] = dp[i - 1]
    if c in d:
        j = d[c]
        if i - j > 1:
            dp[i] += dp[j]
            dp[i] %= MOD
    d[c] = i

print(dp[n - 1])
```",extreme_minor,Meta-Llama-2-7b-chat,0.8632
180,python_181,Python,"n, l = map(int, input().split())
s_l = [ str(input()) for _ in range(n)  ]
s_l = sorted(s_l)
print(''.join(s_l))","```
n, l = map(int, input().split())
s_l = [str(input()) for _ in range(n)]
s_l = sorted(s_l)
print(''.join(s_l))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8564
181,python_182,Python,"N, M = map(int, input().split())
S = input()

steps = [[] for i in range(N+1)]
steps[0] = [0]
num_steps = 0
root = [0] + [-1]*N
pos = 1

while pos <= N:
  starts = steps[num_steps]
  if not starts:
    break
  for start in starts:
    end = min(start+M+1, N+1)
    for i in range(pos, end):
      if S[i] == '0':
        steps[num_steps+1].append(i)
        root[i] = start
    
    pos = end
  
  num_steps += 1


if root[N] == -1:
  ans = -1
else:
  pos = N
  ans = []
  while pos > 0:
    pre_pos = root[pos]
    ans.append(str(pos - pre_pos))
    pos = pre_pos
  
  ans = ans[::-1]
  ans = ' '.join(ans)


print(ans)","```
N, M = map(int, input().split())
S = input()

steps = [[] for _ in range(N + 1)]
steps[0] = [0]
num_steps = 0
root = [0] + [-1] * N
pos = 1

while pos <= N:
    starts = steps[num_steps]
    if not starts:
        break
    for start in starts:
        end = min(start + M + 1, N + 1)
        for i in range(pos, end):
            if S[i] == '0':
                steps[num_steps + 1].append(i)
                root[i] = start
        pos = end
    num_steps += 1

if root[N] == -1:
    ans = -1
else:
    pos = N
    ans = []
    while pos > 0:
        pre_pos = root[pos]
        ans.append(str(pos - pre_pos))
        pos = pre_pos
    ans = ans[::-1]
    ans =''.join(ans)

print(ans)",extreme_minor,Meta-Llama-2-7b-chat,0.9907
182,python_183,Python,"N,K =map(int, input().split())
V=list(map(int, input().split()))
res=0
for l in range(K+1):
    for r in range(K+1-l):
        if l+r>N: continue
        t=V[:l]+V[N-r:]
        t.sort()
        S=sum(t)
        for c in range(min(K-l-r,l+r)):
            if t[c]<0:
                S-=t[c]
        res=max(res,S)
print(res)","```
N, K = map(int, input().split())
V = list(map(int, input().split()))
res = 0
for l in range(K + 1):
    for r in range(K + 1 - l):
        if l + r > N:
            continue
        t = V[:l] + V[N - r:]
        t.sort()
        S = sum(t)
        for c in range(min(K - l - r, l + r)):
            if t[c] < 0:
                S -= t[c]
        res = max(res, S)
print(res)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8098
183,python_184,Python,"a, b, x = map(int, input().split())

print(b // x - (a-1)// x)","```
a, b, x = map(int, input().split())

print((b // x) - ((a-1) // x))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8029
184,python_185,Python,"def main(a,b):
  if (a*b) % 2 == 0:
    print('Even')
  else:
    print('Odd')

a,b = map(int, input().split())
main(a,b)","```
def main(a, b):
  if (a * b) % 2 == 0:
    print('Even')
  else:
    print('Odd')

a, b = map(int, input().split())
main(a, b)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8532
185,python_186,Python,"n, r = map(int, input().split())
if n < 10:
  r += 100*(10-n)
print(r)","```
n, r = map(int, input().split())
if n < 10:
    r += 100 * (10 - n)
print(r)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8735
186,python_187,Python,"n,m,l=map(int,input().split())
g=[[999999999999 if i!=j else 0 for j in range(n)] for i in range(n)]
for i in range(m):
    a,b,c=map(int,input().split())
    a,b=a-1,b-1
    if c>l:
        continue
    g[a][b]=c
    g[b][a]=c

for k in range(n):
    for i in range(n):
        for j in range(n):
            if g[i][j]>g[i][k]+g[k][j]:
                g[i][j] = g[i][k]+g[k][j]

for i in range(n):
    for j in range(n):
        if g[i][j]<=l:
            g[i][j]=1

for k in range(n):
    for i in range(n):
        for j in range(n):
            if g[i][j]>g[i][k]+g[k][j]:
                g[i][j] = g[i][k]+g[k][j]

for i in range(int(input())):
    s,t=map(int,input().split())
    s-=1
    t-=1
    print(g[s][t]-1 if g[s][t]-1<99999999999 else -1)

","```
n, m, l = map(int, input().split())
g = [[999999999999 if i!= j else 0 for j in range(n)] for i in range(n)]
for i in range(m):
    a, b, c = map(int, input().split())
    a, b = a - 1, b - 1
    if c > l:
        continue
    g[a][b] = c
    g[b][a] = c

for k in range(n):
    for i in range(n):
        for j in range(n):
            if g[i][j] > g[i][k] + g[k][j]:
                g[i][j] = g[i][k] + g[k][j]

for i in range(n):
    for j in range(n):
        if g[i][j] <= l:
            g[i][j] = 1

for k in range(n):
    for i in range(n):
        for j in range(n):
            if g[i][j] > g[i][k] + g[k][j]:
                g[i][j] = g[i][k] + g[k][j]

for _ in range(int(input())):
    s, t = map(int, input().split())
    s -= 1
    t -= 1
    print(g[s][t] - 1 if g[s][t] - 1 < 99999999999 else -1)
```",extreme_minor,Meta-Llama-2-7b-chat,0.9295
187,python_188,Python,"import numpy as np

H,N = list(map(int, input().split()))
As = []
Bs = []
for _ in range(N):
    a, b = list(map(int, input().split()))
    As.append(a)
    Bs.append(b)
As = np.array(As)
Bs = np.array(Bs)

dp = np.full((H+1), np.inf)
dp[0] = 0

for c in range(1,H+1):
    dp[c] = np.amin(dp[np.maximum(c - As, 0)] + Bs)

print(int(dp[-1]))
","```
import numpy as np

H, N = map(int, input().split())
As = []
Bs = []
for _ in range(N):
    a, b = map(int, input().split())
    As.append(a)
    Bs.append(b)
As = np.array(As)
Bs = np.array(Bs)

dp = np.full(H + 1, np.inf)
dp[0] = 0

for c in range(1, H + 1):
    dp[c] = np.min(dp[np.maximum(c - As, 0)] + Bs)

print(int(dp[-1]))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8753
188,python_189,Python,"x = input()
a = input()
b = input()
print (x - a) % b","```
x = int(input())
a = int(input())
b = int(input())
print((x - a) % b)
```",extreme_minor,Meta-Llama-2-7b-chat,0.7909
189,python_190,Python,"n,k=map(int,input().split())
ans=[i for i in range(n+1)]
cnt=0
mod=10**9+7
for i in range(k,n+2):
    x=(n-i+1)*i+1
    # sum_1=sum(ans[0:i])
    # sum_2=sum(ans[n-i+1:n+1])
    # print(sum_2)
    # print(sum_1)
    # x=sum_2-sum_1+1
    cnt+=x
print(cnt%mod)

","```
n, k = map(int, input().split())
ans = [i for i in range(n + 1)]
cnt = 0
mod = 10**9 + 7
for i in range(k, n + 2):
    x = (n - i + 1) * i + 1
    cnt += x
print(cnt % mod)
```",extreme_minor,Meta-Llama-2-7b-chat,0.7904
190,python_191,Python,"from itertools import combinations_with_replacement

def main():
    n, m, q = map(int, input().split())
    abcd = [[int(i) for i in input().split()] for _ in range(q)]
    s = 0
    for p in combinations_with_replacement(range(1, m + 1), n):
        t = 0
        for a, b, c, d in abcd:
            t += d * (p[b - 1] - p[a - 1] == c)
        s = max(s, t)
    print(s)

if __name__ == '__main__':
    main()","```
from itertools import combinations_with_replacement

def main():
    n, m, q = map(int, input().split())
    abcd = [[int(i) for i in input().split()] for _ in range(q)]
    s = 0
    for p in combinations_with_replacement(range(1, m + 1), n):
        t = sum(d * ((p[b - 1] - p[a - 1]) == c) for a, b, c, d in abcd)
        s = max(s, t)
    print(s)

if __name__ == '__main__':
    main()
```",extreme_minor,Meta-Llama-2-7b-chat,0.8762
191,python_192,Python,"N,K = map(int, input().split())

MOD = 998244353

PAT = []
for _ in range(K):
  l,r = map(int, input().split())
  PAT.append((l,r))
  
IMOS = [0] * (N+10)
IMOS[1] = 1
for i in range(0,N):
  if IMOS[i] == 0:
    continue
  for l,r in PAT:
    if i+l > N+1:
      continue
    IMOS[i+l] += IMOS[i]
    if i+r-1 > N+1:
      continue
    IMOS[i+r+1] -= IMOS[i]
  #print(i, IMOS)
  IMOS[i+1] += IMOS[i]
  IMOS[i+1] %= MOD
  
print((IMOS[N] - IMOS[N-1]) % MOD)
    ","```
N, K = map(int, input().split())

MOD = 998244353

PAT = []
for _ in range(K):
    l, r = map(int, input().split())
    PAT.append((l, r))

IMOS = [0] * (N + 10)
IMOS[1] = 1
for i in range(N):
    if IMOS[i] == 0:
        continue
    for l, r in PAT:
        if i + l > N + 1:
            continue
        IMOS[i + l] += IMOS[i]
        if i + r - 1 > N + 1:
            continue
        IMOS[i + r + 1] -= IMOS[i]
    IMOS[i + 1] += IMOS[i]
    IMOS[i + 1] %= MOD

print((IMOS[N] - IMOS[N - 1]) % MOD)
```",extreme_minor,Meta-Llama-2-7b-chat,0.9249
192,python_193,Python,"N = int(input())
a = [int(x) for x in input().split()]

cnt = 0
for i in range(N):
    if a[i] % 2 == 0:
        if a[i] % 3 != 0 and a[i] % 5 != 0:
            cnt = 1

if cnt == 1:
    print(""DENIED"")
else:
    print(""APPROVED"")","```
N = int(input())
a = [int(x) for x in input().split()]

cnt = 0
for i in range(N):
    if a[i] % 2 == 0 and (a[i] % 3!= 0 or a[i] % 5!= 0):
        cnt = 1

if cnt == 1:
    print(""DENIED"")
else:
    print(""APPROVED"")
```",extreme_minor,Meta-Llama-2-7b-chat,0.8764
