,word,ipa
14476,পেরু,peɾu
14477,ইকুয়েডরের,ɪkuʲedoɾeɾ
14478,আর্জেন্টিনা।,ɐɾɟentɪnɐ।
14479,দিনেশ,d̪ɪneʃ
14480,কার্তিকও,kɐɾt̪ɪko
14481,দলে।,d̪ɔle।
14482,পেকুয়া,pekuʷɐ
14483,অপরজন,ɔpɔɾɟɔn
14484,দর্জির,d̪ɔɾɟɪɾ
14485,একইসময়,ɛkɪʃɔmɔe̯
14486,বাবাকেও,bɐbɐkeo̯
14487,বাঁদিকের,bɐ̃d̪ɪkeɾ
14488,হ্যামস্ট্রিংয়ে,hɛmostɾɪŋʲe
14489,স্ক্যান,skɐn
14490,করিয়েছিলেন,koɾɪʲecʰɪlen
14491,ইতিপূর্বে,ɪt̪ɪpuɾbe
14492,ঢাবির,dʱɐbɪɾ
14493,অনুষদে,onuʃɔd̪e
14494,রেকর্ডপত্র,ɾekoɾdpɔt̪ɾo
14495,ধারাবাহিকতাই,d̪ʱɐɾɐbɐhɪkɔt̪ɐ͡ɪ̯
14496,রাখছে।,ɾɐkʰcʰe।
14497,কল্পনাপ্রসূত,kɔlponɐpɾoʃut̪
14498,আনছেন।,ɐncʰen।
14499,মূল্যেই,mulle͡ɪ̯
14500,ভেড়ানোর,bʱeɽɐnoɾ
14501,"যোগ্যতা,","ɟoggot̪ɐ,"
14502,"পরিচিতি,","poɾɪcɪt̪ɪ,"
14503,গ্রহণযোগ্যতা,gɾohonɟoggot̪ɐ
14504,সুখ্যাতি,ʃukkʰɐt̪ɪ
14505,লিমিটেড,lɪmɪted
14506,বাগডুম,bɐgdum
14507,ডট,dɔt
14508,কম-এর,kɔm-eɾ
14509,"মাধ্যমে,","mɐd̪d̪ʱome,"
14510,এল,el
14511,জয়ে,ɟɔʲe
14512,আরামবাগের,ɐɾɐmbɐgeɾ
14513,বিশৃঙ্খলাগুলো,bɪsɾɪŋkʰolɐgulo
14514,পাই,pɐɪ̯
14515,বিষয়টা,bɪʃɔe̯tɐ
14516,দ্বিধাগ্রস্ত,d̪ɪd̪ʱɐgɾost̪o
14517,সাকিবের,sɐkɪbeɾ
14518,আউটের,ɐu̯teɾ
14519,আমিরের,ɐmɪɾeɾ
14520,মারেন।,mɐɾen।
14521,আরবের,ɐɾɔbeɾ
14522,তেলনির্ভর।,t̪elonɪɾbʱɔɾ।
14523,আহামরি,ɐhɐmɾɪ
14524,মন্দার,mond̪ɐɾ
14525,মোটামুটি,motɐmutɪ
14526,সাফল্যও,ʃɐpʰollo͡o̯
14527,পেয়েছিল।,peʲecʰɪlo।
14528,উপলব্ধি,upolobd̪ʱɪ
14529,ভালোলাগার,bʱɐlolɐgɐɾ
14530,থাকেননি,t̪ʰɐkennɪ
14531,শতাংশ,ʃɔt̪ɐŋʃo
14532,কয়লা,kɔʲlɐ
14533,জলজপ্রাণীসহ,ɟɔlɟopɾɐnɪʃɔho
14534,জীববৈচিত্র্যের,ɟɪboboɪ̯cɪt̪ɾeɾ
14535,বনবিভাগের।,bonobɪbʱɐgeɾ।
14536,মোসা.,মোসাম্মাৎ
14537,শামসুন্নাহার,ʃɐmsunnɐhɐɾ
14538,পলাশের,pɔlɐʃeɾ
14539,ভিজিডির,bʱɪɟɪdɪɾ
14540,রেখেছিলেন।,ɾekʰecʰɪlen।
14541,কর্মকাণ্ডও,kɔɾmokɐndo͡o̯
14542,শরণখোলা,ʃɔɾonkʰolɐ
14543,শরণখোলায়,ʃɔɾonkʰolɐe̯
14544,জঙ্গিবিরোধী,ɟɔŋgɪbɪɾod̪ʱɪ
14545,ধানসাগর,d̪ʱɐnʃɐgoɾ
14546,টিকিকাটা,tɪkɪkɐtɐ
14547,সূর্যমণি,ʃuɾɟomonɪ
14548,আনছার,ɐnsɐɾ
14549,মন্ত্রিপরিষদ,mɔnt̪ɾɪpoɾɪʃɔd̪
14550,আ,ɐ
14551,জ,ɟ
14552,উদ্দিনকেও,ud̪d̪ɪnke͡o̯
14553,প্রতিমন্ত্রীর,pɾot̪ɪmont̪ɾɪɾ
14554,শীর্ষমহলের,ʃɪɾʃɔmɔholeɾ
14555,ফ্লাইট।,pʰlɐɪ̯t।
14556,কর্ম-কমিশন,kɔɾmo-kɔmɪʃon
14557,সচিবালয়ের,ʃocɪbɐlɔʲeɾ
14558,আকতারী,ɐkot̪ɐɾɪ
14559,মমতাজ,mɔmot̪ɐɟ
14560,হুমায়ুনের,humɐʲuneɾ
14561,নিউজিল্যান্ড,nɪu̯ɟɪlɛnd
14562,অস্ট্রেলিয়ায়,ɔstɾelɪɐe̯
14563,পারফরম্যান্সের,pɐɾfɔɾmɛnser
14564,কথাজোরোশোরে,kɔt̪ʰɐɟoɾoʃoɾe
14565,স্প্রে,spɾe
14566,রাশেদাকে,ɾɐʃed̪ɐke
14567,কিষানের,kɪʃɐneɾ
14568,ইটপাটকেল,ɪtpɐtkel
14569,নিক্ষেপ,nɪkkʰep
14570,হিরন,hɪɾɔn
14571,শরীফুল,ʃoɾɪful
14572,ফাইল,pʰɐɪ̯l
14573,দাঁড়িয়েছিল।,d̪ɐ̃ɽɪʲecʰɪlo।
14574,সার্কেল,sɐɾkel
14575,এসপি,edopɪ
14576,রশিদ।,ɾoʃɪd̪।
14577,গড়াচ্ছে,gɔɽɐccʰe
14578,নখগুলো,nɔkʰgulo
14579,চলচ্চিত্রাঙ্গনে,cɔloccɪt̪ɾɐŋgone
14580,বিতর্কেও,bɪt̪ɔɾke͡o̯
14581,জিতের,ɟɪt̪eɾ
14582,শাকিব।,ʃɐkɪb।
14583,আব্দুল,ɐbd̪ul
14584,ফিরোজুল,pʰɪɾoɟul
14585,ব্রেক্সিট,bɾeksɪt
14586,আরেকজনকে,ɐɾekɟɔnke
14587,"দিন,","d̪ɪn,"
14588,যেদিন,ɟed̪ɪn
14589,তোমার,t̪omɐɾ
14590,হলাম।,holɐm।
14591,নির্দোষ,nɪɾd̪eɐ̯ʃ
14592,হুশিয়ারি,huʃɪʲɐɾɪ
14593,ওড়ানো,oɽɐno
14594,কোনও,kono
14595,মাইজদী,mɐ͡ɪ̯ɟd̪ɪ
14596,কিশোরগঞ্জের,kɪʃoɾgɔnɟeɾ
14597,হোসেনপুরের,hosenpuɾeɾ
14598,পরিবারটির,poɾɪbɐɾtɪɾ
14599,টিমের,tɪmeɾ
14600,সুশৃঙ্খলভাবে,ʃuʃɾɪŋkʰɔlbʱɐbe
14601,অধিবেশনগুলো,od̪ʱɪbeʃongulo
14602,সামলিয়ে,ʃɐmolɪʲe
14603,সাফল্যকে,ʃɐpʰolloke
14604,বঙ্গভবনের,bɔŋgobʱɔboneɾ
14605,ব্যাখ্যায়,bɛkkʰɐe̯
14606,শামসুর,ʃɐmsuɾ
14607,জার্সি,ɟɐɾsɪ
14608,উচ্ছ্বাস,uccʰɐʃ
14609,"চিলিসেন,","cɪlɪsen,"
14610,‘স্বপ্ন,‘ʃɔpno
14611,অন্ধপল্লীর,ɔnd̪ʱopɔllɪɾ
14612,হারিছের,hɐɾɪcʰeɾ
14613,শান্তিবোধ,ʃɐnt̪ɪbod̪ʱ
14614,শেষকৃত্য,ʃeʃkɾɪt̪t̪o
14615,দুর্গাপূজা,d̪uɾgɐpuɟɐ
14616,উদযাপনকে,ud̪oɟɐpɔnke
14617,স্বপ্নভঙ্গের,ʃɔpnobʱoŋgeɾ
14618,মাদ্রিদকে।,mɐd̪ɾɪd̪ke।
14619,চাকরিও,cɐkɾɪ͡o̯
14620,মিলেছে,mɪlecʰe
14621,বাসিন্দাদের।,bɐʃɪnd̪ɐd̪eɾ।
14622,মোদি,mod̪ɪ
14623,স্পষ্টভাবেই,spɔʃtobʱɐbe͡ɪ̯
14624,গুঠিয়া,gutʰɪʲɐ
14625,নারায়ণপুর,nɐɾɐʲonpuɾ
14626,শোকজ,ʃokɔz
14627,গ্রহণেরও,gɾohoneɾo
14628,আরএসএসের,ɐɾɔ͡e̯seʃeɾ
14629,"নাগপুরে,","nɐgpuɾe,"
14630,বিশ্ববিদ্যালয়টিও,bɪʃʃobɪd̪d̪ɐlɔʲtɪ͡o̯
14631,বর্ষাকালে,bɔɾʃɐkɐle
14632,ভৌত,bʱou̯t̪o
14633,খারিজ,kʰɐɾɪɟ
14634,লায়ন,lɐʲon
14635,মোশারফকে,moʃɐɾpʰke
14636,জুতা,ɟut̪ɐ
14637,অনার,ɔnɐɾ
14638,চৌকস,co͡u̯koʃ
14639,আর্তচিৎকারে,ɐɾt̪ocɪt̪kɐɾe
14640,প্রতিবেশীরা,pɾot̪ɪbeʃɪɾɐ
14641,রান্ধুনীমুড়া,ɾɐnd̪ʱunɪmuɽɐ
14642,হেলু,helu
14643,ছেরু,cʰeɾu
14644,রাব্বিকে,ɾɐbbɪke
14645,বিমানটি,bɪmɐntɪ
14646,ক্লাসের,klɐseɾ
14647,পাড়ার,pɐɽɐɾ
14648,ইভটিজিংয়ে,ɪbʱotɪɟɪŋʲe
14649,একটানা,ɛktɐnɐ
14650,দুশ্চিন্তা,d̪uʃcɪnt̪ɐ
14651,অ্যাটাকের,ɛtɐkeɾ
14652,গোয়েন্দারা,goʷend̪ɐɾɐ
14653,হত্যায়,hot̪t̪ɐe̯
14654,কৌতূহলী,kou̯t̪uholɪ
14655,শ্রোতাদের,sɾot̪ɐd̪eɾ
14656,কার্য,kɐɾɟo
14657,বিবরণী,bɪbɔɾonɪ
14658,তানজিলুর,t̪ɐnɟɪluɾ
14659,সদস্যবিশিষ্ট,ʃɔd̪oʃʃobɪʃɪʃto
14660,মূল্যায়ন,mullɐʲon
14661,নামমাত্র।,nɐmmɐt̪ɾo।
14662,ছিটকানো,cʰɪtkɐno
14663,কাদা,kɐd̪ɐ
14664,জনসাধারণসহ,ɟɔnoʃɐd̪ʱɐɾonʃɔho
14665,স্কুল-কলেজগামী,skul-kɔleɟgɐmɪ
14666,ছাত্রছাত্রীর,cʰɐt̪ɾocʰɐt̪ɾɪɾ
14667,জয়নাল,ɟɔʲnɐl
14668,"মিয়ানমার,","mɪʲɐnmɐɾ,"
14669,কোরিয়া,koɾɪʲɐ
14670,চীনে,cɪne
14671,ইউক্রেন,ɪu̯kɾen
14672,দখলের,d̪ɔkʰoleɾ
14673,অবরোধের,ɔboɾod̪ʱeɾ
14674,গা-ঢাকা,gɐ-dʱɐkɐ
14675,পরিশ্রমী,poɾɪsɾomɪ
14676,অক্লান্ত,ɔklɐnt̪o
14677,গাড়িয়াল,gɐɽɪʲɐl
14678,পিরোজপুরের,pɪɾoɟpuɾeɾ
14679,নাজিরপুরে,nɐɟɪɾpuɾe
14680,মাকসুদাকে,mɐkʃud̪ɐke
14681,দেবর,d̪eboɾ
14682,সুজাত,ʃuɟɐt̪
14683,মোল্যা,মোল্লা
14684,কুপ্রস্তাব,kupɾost̪ɐb
14685,তেঘরিয়া,t̪egʱɔɾɪʲɐ
14686,সাহেদ,ʃɐhed̪
14687,শিক্ষিকা,ʃɪkkʰɪkɐ
14688,শামছুন্নাহার,ʃɐmcʰunnɐhɐɾ
14689,বসেছিলেন।,boʃecʰɪlen।
14690,ক্যাডাররা,kɛdɐɾɾɐ
14691,জন্মদিনে,ɟɔnmod̪ɪne
14692,অনুরাগের,onuɾɐgeɾ
14693,শুভেচ্ছার,ʃubʱeccʰɐɾ
14694,সুসম্পর্ক,ʃuʃɔmpɔɾko
14695,আইয়ুব,ɐɪ̯ʲub
14696,আশিককে,ɐʃɪkke
14697,মারতে,mɐɾt̪e
14698,ঝড়ে,ɟʱɔɽe
14699,নরসিংদী,nɔɾoʃɪŋd̪ɪ
14700,মনোহরদীর,monohoɾd̪ɪɾ
14701,তেলকান্দা,t̪elkɐnd̪ɐ
14702,ধর্ষিতা,d̪ʱɔɾʃɪt̪ɐ
14703,খাতুনগঞ্জের,kʰɐt̪ungɔnɟeɾ
14704,মার্কেটের,mɐɾketeɾ
14705,আড়তদার,ɐɽot̪d̪ɐɾ
14706,ছোলার।,cʰolɐɾ।
14707,গাজীপুরের,gɐɟɪpuɾeɾ
14708,রতনপুর,ɾɔt̪onpuɾ
14709,দলবদলের,d̪ɔlbod̪ɔleɾ
14710,এমবাপ্পে।,embɐppe।
14711,কাঁচিটি,kɐ̃cɪtɪ
14712,সাগরের,ʃɐgoɾeɾ
14713,পিঠে,pɪtʰe
14714,কার্পাসডাঙ্গা,kɐɾpɐʃdɐŋgɐ
14715,মোড়,moɽ
14716,ঘোলাটে,gʱolɐte
14717,ওয়েবসাইটে,oʷebʃɐɪ̯te
14718,ইন্টারেক্ট,ɪntɐɾektɔ
14719,ট্যাক,tɛk
14720,নেবে,nebe
14721,নকল।,nokol।
14722,ফাহিমা।,pʰɐhɪmɐ।
14723,নেতৃবৃন্দ।,net̪ɾɪbɾɪnd̪o।
14724,প্রতারণা,pɾot̪ɐɾonɐ
14725,‘জানি,‘ɟɐnɪ
14726,প্রশিক্ষণকালে,pɾoʃɪkkʰonkɐle
14727,কারারক্ষীকে,kɐɾɐɾokkʰɪke
14728,পেশাগত,peʃɐgɔt̪o
14729,দেশপ্রেমে,d̪eʃpɾeme
14730,উজ্জীবিত,uɟɟɪbɪt̪o
14731,করতেও,koɾt̪eo̯
14732,সমতা,ʃɔmot̪ɐ
14733,আনে,ɐne
14734,বোর্নমাউথ।,boɾnomɐ͡u̯t̪ʰ।
14735,রামপুর,ɾɐmpuɾ
14736,ক্রিসমাসের,kɾɪʃɔmɐʃeɾ
14737,পরে।,pɔɾe।
14738,নিয়মেই,nɪʲomeɪ̯
14739,বোল্ট,bolt
14740,ওআইসি,oɐ̯ɪ̯sɪ
14741,‘এ,‘e
14742,বোঝাপড়া,boɟʱɐpɔɽɐ
14743,জেতেন,ɟet̪en
14744,কুস্তিগীররা।,kust̪ɪgɪɾɾɐ।
14745,ট্রাইব্যুনালের,tɾɐɪ̯bunɐleɾ
14746,দে,d̪e
14747,তারিখের,t̪ɐɾɪkʰeɾ
14748,ভিসি।,bʱɪʃɪ।
14749,মেক্সিকোর,meksɪkoɾ
14750,কুশনারের,kuʃonɐɾeɾ
14751,আলাপ-আলোচনা,ɐlɐp-ɐlocɔnɐ
14752,আখতারুজ্জামান,ɐkʰt̪ɐɾuɟɟɐmɐn
14753,দ্বিধা,d̪ɪd̪ʱɐ
14754,কেয়ারটেকার,keʲɐɾtekɐɾ
14755,তাহেরকে,t̪ɐheɾke
14756,আবেদীন,ɐbed̪ɪn
14757,তরকারি,t̪ɔɾkɐɾɪ
14758,ভাত,bʱɐt̪
14759,নিুমানের,nɪu̯mɐneɾ
14760,অযোগ্য।,ɔɟoggo।
14761,সিঙ্গাপুর।,sɪŋgɐpuɾ।
14762,মারধরসহ,mɐɾd̪ʱɔɾʃɔho
14763,আমদানির,ɐmd̪ɐnɪɾ
14764,পথরোধ,pɔt̪ʰoɾod̪ʱ
14765,পেছানো,pecʰɐno
14766,পাঠানকোট,pɐtʰɐnkot
14767,পরিকল্পিত,poɾɪkolpɪt̪o
14768,চালিয়েছিল,cɐlɪʲecʰɪlo
14769,রক্তের,ɾɔkt̪eɾ
14770,হোলিখেলায়,holɪkʰelɐe̯
14771,হায়েনারা,hɐʲenɐɾɐ
14772,ফেসবুককে,pʰesbukke
14773,বিস্তৃত,bɪst̪ɾɪt̪o
14774,নেদারল্যান্ডসের,ned̪ɐɾlɛndoʃeɾ
14775,হেগে,hege
14776,ফিলিপাইন।,pʰɪlɪpɐɪ̯n।
14777,গাড়িতে,gɐɽɪt̪e
14778,পাওয়া,pɐo̯ʷɐ
14779,অ্যামোনিয়াম,ɛmonɪʲɐm
14780,নাইট্রেট-এর,nɐ͡ɪ̯tɾet-eɾ
14781,রাসায়নিক।,ɾɐʃɐʲonɪk।
14782,লক্ষ্যভ্রষ্ট,lokkʰobʱɾoʃto
14783,হানে।,hɐne।
14784,ব্রিজগুলোর,bɾɪɟguloɾ
14785,অহরহ,ɔhoɾɔho
14786,ঘটছে,gʱotcʰe
14787,দুর্ঘটনা।,d̪uɾgʱɔtonɐ।
14788,স্টাইলের,stɐ͡ɪ̯leɾ
14789,"দল,","d̪ɔl,"
14790,মোহামেডান,mohɐmedɐn
14791,রাগে-ক্ষোভে,ɾɐge-kkʰobʱe
14792,স্থলমাইন,st̪ʰɔlmɐ͡ɪ̯n
14793,বিপদগামিতা,bɪpɔd̪gɐmɪt̪ɐ
14794,রোধ,ɾod̪ʱ
14795,পুলিশকেই,pulɪʃke͡ɪ̯
14796,কেনাকাটার,kenɐkɐtɐɾ
14797,আনায়,ɐnɐe̯
14798,সাফল্যের,ʃɐpʰolleɾ
14799,প্রশংসাও,pɾoʃoŋʃɐo̯
14800,সফরকারী,sɔpʰoɾkɐɾɪ
14801,উচ্ছ্বসিত,uccʰoʃɪt̪o
14802,জয়া,ɟɔʲɐ
14803,পুরস্কারপ্রাপ্তির,puɾoʃkɐɾpɾɐpt̪ɪɾ
14804,বাঙালি।,bɐŋɐlɪ।
14805,প্রণালীকে,pɾonɐlɪke
14806,পাশ,pɐʃ
14807,মধ্যপ্রাচ্য,mod̪d̪ʱopɾɐcco
14808,আফ্রিকায়,ɐfɾɪkɐe̯
14809,অপরিশোধিত,ɔpoɾɪʃod̪ʱɪt̪o
14810,সরবরাহের,ʃɔɾbɔɾɐheɾ
14811,বিদ্বেষের,bɪd̪d̪eʃeɾ
14812,বশবর্তী,bɔʃobɔɾt̪ɪ
14813,কুয়ালালামপুরে,kuɐlɐlɐmpuɾe
14814,নর্সিং,nɔɾsɪŋ
14815,ফৌজদারহাট,pʰo͡u̯ɟd̪ɐɾhɐt
14816,অধ্যক্ষকে,od̪d̪ʱokkʰoke
14817,একটাই,ɛktɐɪ̯
14818,লক্ষ্য।,lokkʰo।
14819,রসরাজের,ɾɔʃɔɾɐɟeɾ
14820,বদলগাছী,bɔd̪lgɐcʰɪ
14821,বিলাসবাড়ি,bɪlɐʃbɐɽɪ
14822,এলাকাতেও,elɐkɐt̪e͡o̯
14823,খনিজ,kʰonɪɟ
14824,সম্পদের,ʃɔmpɔd̪eɾ
14825,দফায়ও,d̪ɔpʰɐʲo
14826,শিডিউল,ʃɪdɪul
14827,জমাদানে,ɟɔmɐd̪ɐne
14828,দানকৃত,d̪ɐnkɾɪt̪o
14829,রেজিস্ট্রির,ɾeɟɪstɾɪɾ
14830,ব্যক্তিবিশেষ,bekt̪ɪbɪʃeʃ
14831,ঠিকই,tʰɪkɪ
14832,সম্মতিতেই,ʃɔmmot̪ɪt̪eɪ
14833,ডিভোর্সের,dɪbʱoɾseɾ
14834,মাস-খানেক,mɐʃ-kʰɐnek
14835,যেতেই,ɟet̪eɪː
14836,খোলেন,kʰolen
14837,রেহান।,ɾehɐn।
14838,ক্ষেতে,kʰet̪e
14839,বান্ধবীর,bɐnd̪ʱobɪɾ
14840,অ্যাথলেটের,ɛt̪ʰoleteɾ
14841,ফৌজদারি,pʰou̯ɟod̪ɐɾɪ
14842,ধারাবাহিকটি,d̪ʱɐɾɐbɐhɪktɪ
14843,দর্শকের,d̪ɔɾʃokeɾ
14844,বহুগুণ,bohugun
14845,অস্ত্রবিরোধী,ɔst̪ɾobɪɾod̪ʱɪ
14846,মনতলা,mont̪ɔlɐ
14847,মজিবর,moɟɪbɔɾ
14848,সুলতান,sult̪ɐn
14849,ইমান,ɪmɐn
14850,বাউলের,bɐ͡u̯leɾ
14851,ঘরজামাই।,gʱɔɾɟɐmɐ͡ɪ̯।
14852,হাইটেক,hɐɪ̯tek
14853,প্রদ্ধতির,pɾod̪d̪ʱot̪ɪɾ
14854,কালিয়াকৈর।,kɐlɪʲɐkoɪ̯ɾ।
14855,ঝুঁকিতে,ɟʱũkɪt̪e
14856,নুরে,nuɾe
14857,বাঁধের,bɐ̃d̪ʱeɾ
14858,আসামিপক্ষে,ɐʃɐmɪpɔkkʰe
14859,ফজলুল,pʰɔɟlul
14860,নাহিদুল,nɐhɪd̪ul
14861,ভেঙ্গে,bʱeŋge
14862,ভূ-রাজনৈতিক,bʱu-ɾɐɟno͡ɪ̯t̪ɪk
14863,ভারতও,bʱɐɾt̪o
14864,"নকল,","nokol,"
14865,ভেজাল,bʱeɟɐl
14866,"ওষুধ,","oʃud̪ʱ,"
14867,অ্যান্টিবায়োটিকের,ɛntɪbɐʲotɪkeɾ
14868,প্রাণের,pɾɐneɾ
14869,এফডিসির,epʰdɪsɪɾ
14870,উন্নয়ন।,unnɔʲon।
14871,অঘাতের,ɔgʱɐt̪eɾ
14872,চিহ্নি,cɪnhɪ
14873,ইসলামিয়া,ɪslɐmɪʲɐ
14874,চক্ষু,cokkʰu
14875,রেফার্ড,ɾefɐɾd
14876,মাহমুদুন্নবী,mɐhmud̪unnobɪ
14877,রিটু।,ɾɪtu।
14878,হাসাতপালের,hɐʃɐt̪pɐleɾ
14879,গেটের,geteɾ
14880,রহমতউল্লাহর,ɾɔhomɔt̪ullɐhoɾ
14881,পক্ষে।,pokkʰe।
14882,ভাষ্যের,bʱɐʃʃeɾ
14883,শান্ত,ʃɐnt̪o
14884,স্কুল-কলেজ,skul-kɔleɟ
14885,বন্ধ।,bond̪ʱo।
14886,হউক,hɔ͡u̯k
14887,পাম,pɐm
14888,ভূমিতেও,bʱumɪt̪e͡o̯
14889,জ্ঞানমিত্র,gɛnmɪt̪ɾo
14890,ভিক্ষুর,bʱɪkkʰuɾ
14891,কেরানীগঞ্জ,keɾɐnɪgɔnɟ
14892,শাজাহানপুর,ʃɐɟɐhɐnpuɾ
14893,শাহীনুজ্জামান,ʃɐhɪnuɟɟɐmɐn
14894,অরুণ,oɾun
14895,দুবলাগাড়ি-কচুয়াদহ,d̪ublɐgɐɽɪ-kcuʲɐd̪ɔho
14896,বিষদাঁত,bɪʃd̪ɐ̃t̪
14897,জেবুন্নেসা,ɟebunnesɐ
14898,আফরোজ,ɐfɾoɟ
14899,চাইছে।,cɐɪ̯cʰe।
14900,রান্নার,ɾɐnnɐɾ
14901,"জুয়েল,","ɟuʲel,"
14902,"নাইম,","nɐɪ̯m,"
14903,"বেদন,","bed̪on,"
14904,"সুমন,","ʃumon,"
14905,জলিল,ɟolɪl
14906,"হানিফা,","hɐnɪpʰɐ,"
14907,তপু,t̪opu
14908,কাউছার,kɐu̯cʰɐɾ
14909,বিপৎজনক,bɪpɔt̪ɟɔnok
14910,সেঞ্চুরিয়ান,ʃencuɾɪʲɐn
14911,ওয়ানার্র,oʷɐnɐɾɾo
14912,স্মিথকে,sɪt̪ʰoke
14913,মারকুটে,mɐɾkute
14914,ফেরান,pʰeɾɐn
14915,ফারজানার,pʰɐɾɟɐnɐɾ
14916,ভাতিজির,bʱɐt̪ɪɟɪɾ
14917,ডুবন্ত,dubont̪o
14918,ট্রুলার,tɾulɐɾ
14919,উদ্ধারে,ud̪d̪ʱɐɾe
14920,টিমমেটরা,tɪmmetɾɐ
14921,বলছিল,bolcʰɪlo
14922,ফাস্ট,pʰɐst
14923,টাইম,tɐɪ̯m
14924,রকমই,ɾɔkomɪ
14925,অধিনায়কদের,od̪ʱɪnɐʲokd̪eɾ
14926,শচীন,ʃocɪn
14927,"টেন্ডুলকার,","tendulkɐɾ,"
14928,"ভেঙ্গসরকার,","bʱeŋgʃoɾkɐɾ,"
14929,কৃষ্ণমাচারি,kɾɪʃnomɐcɐɾɪ
14930,শ্রীকান্ত,sɾɪkɐnt̪o
14931,আজহার,ɐɟhɐɾ
14932,কানপুরে,kɐnpuɾe
14933,শুক্লা।,ʃuklɐ।
14934,থাকাটা।,t̪ʰɐkɐtɐ।
14935,আনারুল,ɐnɐɾul
14936,আগপুরুলিয়া,ɐgpuɾulɪʲɐ
14937,শ্বশুরকে,ʃoʃuɾke
14938,অটোরিকশাযোগে,ɔtoɾɪkʃɐɟoge
14939,গাবতলী,gɐbot̪olɪ
14940,টার্মিনালের,tɐɾmɪnɐleɾ
14941,সওদাগড়পাড়ার,ʃɔ͡o̯d̪ɐgɔɽpɐɽɐɾ
14942,হাকিমের,hɐkɪmeɾ
14943,ক্ষেতলালের,kʰet̪lɐleɾ
14944,"গোপালগঞ্জ,","gopɐlgɔnɟ,"
14945,"খুলনা,","kʰulnɐ,"
14946,"নড়াইল,","nɔɽɐɪ̯l,"
14947,বাগেরহাট,bɐgeɾhɐt
14948,প্রেক্ষিতে,pɾekkʰɪt̪e
14949,ডাকা,dɐkɐ
14950,চিলির,cɪlɪɾ
14951,টাইব্রেকারেই,tɐ͡ɪ̯bɾekɐɾe͡ɪ̯
14952,শিরোপাখরা,ʃɪɾopɐkʰɾɐ
14953,ঘোচানোর,gʱocɐnoɾ
14954,ভেঙেছিল,bʱeŋecʰɪlo
14955,আর্জেন্টিনার।,ɐɾɟentɪnɐɾ।
14956,লোকে,loke
14957,এক্সপ্রেস,ekspɾes
14958,সেতুর,ʃet̪uɾ
14959,বছরে,bɔcʰoɾe
14960,অ্যাপের,ɛpeɾ
14961,নন্দনকাননে,nond̪onkɐnne
14962,মানেই,mɐneɪ̯
14963,অবধারিতভাবে,ɔbod̪ʱɐɾɪt̪ɔbʱɐbe
14964,হায়দরাবাদীকে,hɐʲd̪ɔɾɐbɐd̪ɪke
14965,ইকরাকে,ɪkɾɐke
14966,ঋণচুক্তি,ɾɪncukt̪ɪ
14967,সম্পাদিত,ʃɔmpɐd̪ɪt̪o
14968,জনা,ɟɔnɐ
14969,পুরান,puɾɐn
14970,মরণফাঁদ,mɔɾonpʰɐ̃d̪
14971,কেমিক্যাল,কেমিকাল
14972,গোডাউন,godɐu̯n
14973,একযোগে,ɛkɟoge
14974,ডিএসসিসি,dɪe̯sʃɪsɪ
14975,নটিংহ্যামে,nɔtɪŋhɟʱɐme
14976,"শিক্ষা,","ʃɪkkʰɐ,"
14977,কৃতিত্ব,kɾɪt̪ɪt̪t̪o
14978,সগৌরবে,ʃɔgo͡u̯ɾbe
14979,কৈশোর,ko͡ɪ̯ʃoɾ
14980,প্রৌঢ়কে,pɾo͡u̯ɽʱoke
14981,বৃদ্ধে,bɾɪd̪d̪ʱe
14982,সিঁড়ির,ʃɪ̃ɽɪɾ
14983,এমানুয়েল।,emɐnuʲel।
14984,অপহরণকারী,ɔpohɔɾonkɐɾɪ
14985,"বাড়ি,","bɐɽɪ,"
14986,এরশাদ,eɾʃɐd̪
14987,নিষেধ,nɪʃed̪ʱ
14988,রানিয়েরি,ɾɐnɪʲeɾɪ
14989,‘প্রথম,‘pɾot̪ʰom
14990,খেল।,kʰɛlo।
14991,সুন্নাত।,ʃunnɐt̪o।
14992,মওকা,mo͡u̯kɐ
14993,সরব,ʃɔɾɔb
14994,মোদিবিরোধী,mod̪ɪbɪɾod̪ʱɪ
14995,নেতাও।,net̪ɐo̯।
14996,দাতা,d̪ɐt̪ɐ
14997,প্রতিনিধিরা,pɾot̪ɪnɪd̪ʱɪɾɐ
14998,আগৈলঝাড়ার,ɐgoɪ̯loɟʱɐɽɐɾ
14999,পরিদর্শনে,poɾɪd̪ɔɾʃone
15000,কংকাল,kɔŋkɐl
15001,পাচারকারী,pɐcɐɾkɐɾɪ
15002,বিসিসিআই।,bɪsɪsɪɐɪ̯।
15003,তারপরই,t̪ɐɾpɔɾɪ
15004,লেম্যান,lemɛn
15005,ব্যতিত,bbot̪ɪt̪o
15006,স্যারের।,sɛɾeɾ।
15007,ডাক্তার।,dɐkt̪ɐɾ।
15008,ছয়ে,cʰɔʲe
15009,ইনিংস,ɪnɪŋʃo
15010,ঋদ্ধ,ɾɪd̪d̪ʱo
15011,স্যামিই,sɛmɪ͡ɪ̯
15012,পরোয়ানাসহ,pɔɾoʷɐnɐʃɔho
15013,বলি।,bolɪ।
15014,ব্যত্যয়,bɛt̪t̪oe̯
15015,ভুল-ভ্রান্তি,bʱulɔ-bʱɾɐnt̪ɪ
