,word,ipa
1091,ওভারটাইম,obʱɐɾtɐɪ̯m
1092,মঙ্গলের,moŋgoleɾ
1093,বরফ,bɔɾopʰ
1094,বিডা,bɪdɐ
1095,আলীও,ɐlɪo̯
1096,পিএলও,pɪelo
1097,উপকরণগুলোর,upokɔɾonguloɾ
1098,প্রাপ্যতার,pɾɐppot̪ɐɾ
1099,বিচ্যুতি,bɪccut̪ɪ
1100,জেবুন,ɟebun
1101,নাসরিন।,nɐʃɾɪn।
1102,দিও।,d̪ɪo̯।
1103,বিভ্রান্তি।,bɪbʱɾɐnt̪ɪ।
1104,বাড়ে,bɐɽe
1105,মিলমালিকরাও,mɪlmɐlɪkɾɐo̯
1106,ডোকলাম,doklɐm
1107,নয়াদিল্লিতে,nɔʲɐd̪ɪllɪt̪e
1108,নেপালি,nepɐlɪ
1109,টমটমসহ,tɔmtmɔʃɔho
1110,শহরগুলোর,ʃɔhoɾguloɾ
1111,টমটম,tɔmtɔm
1112,বাধাও,bɐd̪ʱɐo̯
1113,দিচ্ছি,d̪ɪccʰɪ
1114,যাকেই,ɟɐkeɪː
1115,চলাই,cɔlɐɪ
1116,আলীমকে,ɐlɪmke
1117,ট্রলারটিসহ,tɾolɐɾtɪʃɔho
1118,একাগ্রতা,ɛkɐgɾot̪ɐ
1119,তরুন,t̪oɾun
1120,ফেস্টিভালে,pʰestɪbʱɐle
1121,তাহাকে,t̪ɐhɐke
1122,করিয়া,koɾɪʲɐ
1123,বানাইতে,bɐnɐɪ̯t̪e
1124,ডেলিভারিতে,delɪbʱɐɾɪt̪e
1125,হ্যামস্ট্রিংয়ের,hɛmostɾɪŋʲeɾ
1126,ফ্লেচার।,pʰlecɐɾ।
1127,এইচএনসি,eɪ̯cenʃɪ
1128,পুনর্দখলকৃত,punoɾd̪ɔkʰolkɾɪt̪o
1129,শহরগুলোতে,ʃɔhoɾgulot̪e
1130,মানবাধিকারের,mɐnobɐd̪ʱɪkɐɾeɾ
1131,কিসের,kɪʃeɾ
1132,খেজুর,kʰeɟuɾ
1133,বিসিক,bɪsɪk
1134,আরকো,ɐɾɔko
1135,ধরান্দি,d̪ʱɔɾɐnd̪ɪ
1136,অর্থনৈতিকসহ,ɔɾt̪ʰonoɪ̯t̪ɪkʃɔho
1137,অন্যান্যভাবে,onnɐnnobʱɐbe
1138,আফগানিস্তানেই,ɐfgɐnɪst̪ɐneɪ
1139,পোলিও,polɪo
1140,আল্লাহ্তায়ালা,ɐllɐht̪ɐʷɐlɐ
1141,কেয়ামতের,keʲɐmɔt̪eɾ
1142,আসাদুজ্জামন,ɐʃɐd̪uɟɟɐmon
1143,সিটিজ,sɪtɪɟ
1144,দাবাভারতের,d̪ɐbɐbʱɐɾt̪eɾ
1145,টহলে,tɔhole
1146,স্বজনেরা,ʃɔɟɔneɾɐ
1147,মিথিলা,mɪt̪ʰɪlɐ
1148,"‘বাবা-মা,","‘bɐbɐ-mɐ,"
1149,চাকরিক্ষেত্রের,cɐkɾɪkʰet̪ɾeɾ
1150,টিকরপাড়া,tɪkɾpɐɽɐ
1151,রুস্তুম,রুস্তম
1152,অধিনায়কত্ব,od̪ʱɪnɐʲokɔt̪t̪o
1153,নিয়োগপ্রক্রিয়া,nɪʲogpɾokɾɪʲɐ
1154,র‌্যাম্পবয়,ɾɛmpbɔe̯
1155,ধূমপায়ী,d̪ʱumpɐʲɪ
1156,টমেটো,tɔmeto
1157,পরিকল্পনাকারীরা,poɾɪkɔlponɐkɐɾɪɾɐ
1158,পুলিশরা,pulɪʃɾɐ
1159,সমকাল,ʃɔmokɐk
1160,সারওয়ার।,sɐɾoʷɐɾ।
1161,অ্যাপোলো,ɛpolo
1162,গি্লনিগ্যালস,gɪlnɪgɛls
1163,বসানো,bɔʃɐneɐ̯
1164,জনসমাবেশের,ɟɔnoʃɔmɐbeʃeɾ
1165,সাইদ।,sɐɪ̯d̪।
1166,তিনটিরই,t̪ɪntɪɾɪ
1167,ভিতর,bʱɪt̪oɾ
1168,লেকগুলোর,lekguloɾ
1169,ধোয়া,d̪ʱoʷɐ
1170,মোছা,mocʰɐ
1171,ক্রিচ,kɾɪc
1172,করতাম,koɾt̪ɐm
1173,ট্রেইনিং,tɾeɪ̯nɪŋ
1174,অ্যাওয়ারনেস,ɛo̯ʷɐɾnes
1175,সিএসই।,sɪe̯sɪ।
1176,কীর্তিতেও,kɪɾt̪ɪt̪eo̯
1177,ভরেনি,bʱɔɾenɪ
1178,প্রেরণাদায়ক,pɾeɾonɐd̪ɐʲok
1179,‘ফেসবুকে,‘pʰesbuke
1180,অ্যাক্টিভ,ɛktɪv
1181,হট্টগোল,hɔttgol
1182,গোড়া।,goɽɐ।
1183,"রাষ্ট্রপতি,","ɾɐʃtɾopot̪ɪ,"
1184,বাণীও,bɐnɪo̯
1185,স্পট-ফিক্সিংয়ে,spɔto-pʰɪkʃɪŋʲe
1186,মিশতে,mɪʃt̪e
1187,মধ্যপ্রদেশ,mod̪d̪ʱopɾod̪eʃ
1188,সালিশে,ʃɐlɪʃe
1189,নিখুঁত,nɪkʰũt̪
1190,পরীক্ষকদের,poɾɪkkʰɔkd̪eɾ
1191,মডেল-উত্তর,mɔdel-ut̪t̪oɾ
1192,চলনবিল,cɔlonbɪl
1193,অর্থকরী,ɔɾt̪ʰokoɾɪ
1194,চাষ।,cɐʃ।
1195,ভাষাভিত্তিক,bʱɐʃɐbʱɪt̪t̪ɪk
1196,জাতীয়তাবাদ,ɟɐt̪ɪʲot̪ɐbɐd̪
1197,জাতীয়তাবাদ।,ɟɐt̪ɪʲot̪ɐbɐd̪।
1198,অতলে।,ɔt̪ɔle।
1199,মো.,mohɐmmɔd̪
1200,বিসিবি।,bɪsɪbɪ।
1201,পাহাড়ে,pɐhɐɽe
1202,সন্ধানে,ʃond̪ʱɐne
1203,আগ্নেয়াস্ত্র,ɐgneʲɐst̪ɾo
1204,দুর্লভ।,d̪uɾlɔbʱ।
1205,মফিজউদ্দিন,mopʰɪɟud̪d̪ɪn
1206,ভিকারুল,bʱɪkɐɾul
1207,ইসলামকে।,ɪslɐmke।
1208,বুদার,bud̪ɐɾ
1209,আবদুলের,ɐbd̪uleɾ
1210,কোয়ালা,koʷɐlɐ
1211,নিশাচর,nɪʃɐcɔɾ
1212,আমজাদিয়া,ɐmɟɐd̪ɪʲɐ
1213,ব্রাজিল।,bɾɐɟɪl।
1214,আলিঙ্গন,ɐlɪŋgɔn
1215,মৃতু্যকেই,মৃত্যুকেই
1216,হটিয়ে,hotɪʲe
1217,থিও,t̪ʰɪo̯
1218,রিভলিন।,ɾɪvlɪn।
1219,জিরোনার,ɟɪɾonɐɾ
1220,কাঁপিয়ে,kɐ̃pɪʲe
1221,শ্রম/প্রাসঙ্গিক,sɾom/pɾɐʃoŋgɪk
1222,অপেক্ষায়!,ɔpekkʰɐe̯!
1223,‘বাংলাদেশকে,‘bɐŋlɐd̪eʃke
1224,আশঙ্কাও,ɐʃoŋkɐo̯
1225,অ্যাশেজে,ɛʃeɟe
1226,পেসারই,peʃɐɾɪ
1227,ঘোড়া।,gʱoɽɐ।
1228,যারাই,ɟɐɾɐɪː
1229,উঠুক,utʰuk
1230,জাতীয়তাবাদে,ɟɐt̪ɪʲot̪ɐbɐd̪e
1231,ই-ব্লকের,ɪ-blokeɾ
1232,টেনামেন্ট,tenɐment
1233,পরিষদগুলোও,poɾɪʃɔd̪guloo
1234,কব্জায়।,kɔbɟɐe̯।
1235,সৈয়দ।,soɪ̯ʲod̪।
1236,বিমসটেক,bɪmstek
1237,কথাটার,kɔt̪ʰɐtɐɾ
1238,মাল্টি-সেক্টোরাল,mɐltɪ-sektoɾɐl
1239,বহুমাত্রিক,bohumɐt̪ɾɪk
1240,অঙ্গীকার।,oŋgɪkɐɾ।
1241,নিত্যপণ্যের,nɪt̪t̪oponneɾ
1242,"ছোলা,","cʰolɐ,"
1243,মশলাপণ্যের,mɔʃlɐponneɾ
1244,পরিচালনাকারীদের,poɾɪcɐlonɐkɐɾɪd̪eɾ
1245,ফুটবলটি,pʰutbɔltɪ
1246,ঈসান,ɪʃɐn
1247,পিএসজিকে,pɪesɟɪke
1248,ক্লাবে।,klɐbe।
1249,খোসাও,kʰoʃɐo
1250,রানীশংকৈল,ɾɐnɪʃɔŋkoɪ̯l
1251,বালিয়াডাঙ্গি,bɐlɪʲɐdɐŋgɪ
1252,মেনটেইন,meɪnten
1253,নিকোলাস,nɪkolɐʃ
1254,ক্রিসটফ,kɾɪstɔf
1255,মীমাংসিত,mɪmɐŋʃɪt̪o
1256,"ছোড়ে,","cʰoɽe,"
1257,"‘সিরিয়া,","‘sɪɾɪʲɐ,"
1258,সীমান্তও,ʃɪmɐnt̪oo
1259,ওমানে,omɐne
1260,গ্রামবাসীসহ,gɾɐmbɐʃɪʃɔho
1261,আত্মীয়-স্বজনকে,ɐt̪t̪ɪʲo-ʃɔɟonke
1262,জন্মভূমি,ɟɔnmobʱumɪ
1263,মন্মথপুর,mɔnmot̪puɾ
1264,আলাউদ্দিন।,ɐlɐu̯d̪d̪ɪn।
1265,কমর,kɔmoɾ
1266,বেপারী,bɛpɐɾɪ
1267,ভূমিসংক্রান্ত,bʱumɪʃɔŋkɾɐnt̪o
1268,সেঞ্চুরিও,ʃencuɾɪo
1269,বারীর,bɐɾɪɾ
1270,দিতেন।,d̪ɪt̪en।
1271,মুক্তিযুদ্ধবিষয়ক,মুক্তিযুদ্ধ
1272,দমকলবাহিনী,d̪ɔmklobɐhɪnɪ
1273,মান-ইজ্জতের,mɐno-ɪɟɟɔt̪eɾ
1274,শংকার,ʃɔŋkɐɾ
1275,জিজ্ঞাস,ɟɪggɐʃ
1276,মুনসুরুল,munʃuɾul
1277,বিচারকাজ,bɪcɐɾkɐɟ
1278,লেখকই,lekʰɔkɪː
1279,শাসান,ʃɐʃɐn
1280,তোজাম।,t̪oɟɐm।
1281,প্লাটিলেট,plɐtɪlet
1282,রিচ,ɾɪc
1283,প্লাজমা,plɐɟmɐ
1284,ফ্লাইটও,pʰlɐɪ̯to
1285,বিজ্ঞাপন।,bɪggɐpon।
1286,স্টিকের,stɪkeɾ
1287,আরিফা,ɐɾɪpʰɐ
1288,সজনী,ʃɔɟnɪ
1289,টিনের,tɪneɾ
1290,দ্রুতযান,d̪ɾut̪ɔɟɐn
1291,পিছনৈর,পিছনের
1292,ইঞ্জিনটি,ɪnɟɪntɪ
1293,ক্ষতিগ্রস্থ,kʰot̪ɪgɾost̪ʰo
1294,রাবাদা,ɾɐbɐd̪ɐ
1295,মাইক্রোফোনের,mɐɪ̯kɾopʰoneɾ
1296,দফন,d̪ɔpʰon
1297,নর্থসাউথ,nɔɾt̪ʰoʃɐu̯t̪
1298,ফার্মাসি,pʰɐɾmɐʃɪ
1299,তোফাজ্জেলের,t̪opʰɐɟɟeleɾ
1300,ডুফিনি,dupʰɪnɪ
1301,মাসুকলার,mɐʃukɔlɐɾ
1302,ডিসট্রোফি,dɪʃtɾopʰɪ
1303,মোর্তজা,moɾt̪ɔzɐ
1304,সহপাঠীকে,ʃɔhopɐtʰɪke
1305,"বলবে,","bolbe,"
1306,সহজলভ্য,ʃɔhoɟlobbʱo
1307,অঞ্চলগুলোতে,ɔncɔlgulot̪e
1308,"জামাই,","ɟɐmɐɪ̯,"
1309,পৌঁছলে,poũ̯cʰole
1310,পিছন,pɪcʰon
1311,পার্থে,pɐɾt̪ʰe
1312,তুলবো।,t̪ulbo।
1313,ভাবছে,bʱɐbcʰe
1314,স্টেকহোল্ডার,stekholdɐɾ
1315,রেগুলেটরি,ɾeguletɔɾɪ
1316,অভিযোগকে,obʱɪɟogke
1317,বিধানও,bɪd̪ʱɐno
1318,প্রশ্নও,pɾoʃno
1319,ন্যাটোকে,nɛtoke
1320,সেকেলে,ʃekele
1321,ইট-পাটকেল,ɪt-pɐtkel
1322,নামজারির,nɐmɟɐɾɪɾ
1323,শিকল,ʃɪkɔl
1324,স্মৃতিস্তম্ভে।,sɾɪt̪ɪst̪ɔmbʱe।
1325,প্রক্রিয়াধীন,pɾokɾɪʲɐd̪ʱɪn
1326,ক্রয়-প্রক্রিয়ায়,kɾoe̯-pɾokɾɪʲɐe̯
1327,"শেষ,","ʃeʃ,"
1328,নিস।,nɪs।
1329,‘বিগ,‘bɪgo
1330,ব্যাশের,bɛʃeɾ
1331,আসরকে,ɐʃoɾke
1332,চাইছিলাম।,cɐɪ̯cʰɪlɐm।
1333,সুমী,ʃumɪ
1334,প্রজননের,pɾoɟɔnoneɾ
1335,লিঙ্গকে,lɪŋgoke
1336,স্টোরকিপার,stoɾokɪpɐɾ
1337,দিনে।,d̪ɪne।
1338,দমকলকর্মীরা।,d̪ɔmkɔlkɔɾmɪɾɐ।
1339,যোগ্যতা:,ɟoggot̪ɐ:
1340,পুরঃপ্রকৌশলী,puɾopɾokou̯ʃolɪ
1341,বিএসসি,bɪe̯ssɪ
1342,সিজিপিএ,sɪɟɪpɪe̯
1343,রুবেলকেও,ɾubelkeo
1344,খুঁজছে,kʰũɟcʰe
1345,সেটারও,ʃetɐɾo
1346,মৃত্যুকে,mɾɪt̪t̪uke
1347,নূরের,nuɾeɾ
1348,খুলনায়।,kʰulnɐe̯।
1349,ভারোত্তোলকরা,bʱɐɾot̪t̪olkɔɾɐ
1350,অ্যালোভেরা,ɛloveɾɐ
1351,প্রচারাভিযানের,pɾocɐɾɐbʱɪɟɐneɾ
1352,"রঙ,","ɾɔŋ,"
1353,"চর্বি,","coɾbɪ,"
1354,"লবণ,","lɔbon,"
1355,কার্বনেট,kɐɾbonet
1356,ক্ষতিকারক,kʰot̪ɪkɐɾok
1357,দ্রব্যের,d̪ɾobbeɾ
1358,ক্ষতিকারক।,kʰot̪ɪkɐɾok।
1359,আপ্যায়ন,ɐppɐʲon
1360,শিত্মী,ʃɪt̪t̪ɪ
1361,খুর্শেদা,kʰuɾʃed̪ɐ
1362,বানু,bɐnu
1363,হেরোইন,heɾoɪ̯n
1364,বোস্তামী,bost̪ɐmɪ
1365,"কিডনি,","kɪdonɪ,"
1366,"হার্ট,","hɐɾt,"
1367,প্রস্টেটসহ,pɾotestʃɔho
1368,ভুগেছিলেন।,bʱugecʰɪlen।
1369,দুর্দশায়,d̪uɾd̪oʃɐe̯
1370,নকশার,nokʃɐɾ
1371,প্রদর্শনীসহ,pɾod̪oɾʃonɪʃɔho
1372,কিশোর-যুবকদের,kɪʃoɾ-ɟubɔkd̪eɾ
1373,ম্যাক্স-বিএসপিএ,mɛkʃ-bɪ
1374,নাইটের,nɐ͡ɪ̯teɾ
1375,ক্রীড়ালেখক,nɐɪ̯teɾ
1376,অধীনস্থ,od̪ʱɪnɔst̪ʰo
1377,কোনোমতে,konomɔt̪e
1378,খেলতে।,kʰelt̪e।
1379,দোষ।,d̪oʃ।
1380,টনসিলে,tɔnosɪle
1381,কারখানাই,kɐɾkʰɐnɐɪ̯
1382,নিরাপত্তাই,nɪɾɐpɔt̪t̪ɐɪ̯
1383,"প্লেনারিতে,","plenɐɾɪt̪e,"
1384,'প্রমোটিং,'pɾomotɪŋ
1385,আসেম,ɐʃem
1386,কানেকটিভিটি',kɐnektɪbʱɪtɪ'
1387,বিভাগগুলো,bɪbʱɐggulo
1388,"বরিশাল,","boɾɪʃɐl,"
1389,সহকর্মীরা,ʃɔhokoɾmɪɾɐ
1390,রোদের,ɾod̪eɾ
1391,মহিউদ্দিনকে,mohɪu̯d̪d̪ɪnke
1392,স্মার্টকার্ডের,sɐɾtkɐɾdeɾ
1393,নম্বরের,nɔmbɔɾeɾ
1394,ব্যাটারিটি,bɛtɐɾɪtɪ
1395,গুনের।,guneɾ।
1396,শ্রীনগর,sɾɪnɔgoɾ
1397,সাহিদুর,ʃɐhɪd̪uɾ
1398,শীলকে,ʃɪlke
1399,লাভলু,lɐbʱlu
1400,বায়েজিদের,bɐʲeɟɪd̪eɾ
1401,নিঃস্ব।,nɪʃʃʃo।
1402,"আসতেন,","ɐʃt̪en,"
1403,রেন্ট-এ,ɾent-e
1404,বাজেট।,bɐɟet।
1405,কদমা,kɔd̪omɐ
1406,হারালে,hɐɾɐle
1407,ট্রুলি,tɾulɪ
1408,রূপসা,ɾupʃɐ
1409,দ্রব্যমূল্যের,d̪ɾobbomulleɾ
1410,জর্ডানের,ɟɔɾdɐneɾ
1411,মিসরের,mɪʃoɾeɾ
1412,আব্দেল,ɐbd̪el
1413,ফাত্তাহ,pʰɐt̪t̪ɐho
1414,আস-সিসিসহ,ɐʃo-ʃɪʃɪʃɔho
1415,খাওয়া।,kʰɐo̯ʷɐ।
1416,প্রতিশ্রুতিগুলো,pɾot̪ɪsɾut̪ɪgulo
1417,বাড়িয়েছেন।,bɐɽɪʲecʰen।
1418,কুল,kul
1419,ক্রেতা-বিক্রেতারা,kɾet̪ɐ-bɪkɾet̪ɐɾɐ
1420,চি?িহ্নত,cɪ?িহ্নত
1421,কারসাজি।,kɐɾʃɐɟɪ।
1422,মাধ্যমকেই,mɐd̪d̪ʱomkeɪ̯
1423,জোরদারের,ɟoɾd̪ɐɾeɾ
1424,প্রধানমন্ত্রিত্বের,pɾod̪ʱɐnmont̪ɾɪt̪t̪eɾ
1425,মার্গারেট,mɐɾgɐɾet
1426,থ্যাচারের,t̪ɛcɐɾeɾ
1427,উদ্ভিদটি,ud̪bʱɪd̪tɪ
1428,জন্মে।,ɟɔnme।
1429,ঢুকেই,dʱukeɪ̯
1430,আল্লাহু,ɐllɐhu
1431,বারিক,bɐɾɪk
1432,মাথাতেই,mɐt̪ʰɐt̪eɪ̯
1433,যোগব্যায়ামের,ɟogobɛʲɐmeɾ
1434,নয়াহাটি,nɔʲɐhɐtɪ
1435,ফগার,pʰɔgɐɾ
1436,অপারেটর।,ɔpɐɾetɔɾ।
1437,সাইদের,sɐɪ̯d̪eɾ
1438,পুঁজিবাজারসহ,pũɟɪbɐɟɐɾʃɔho
1439,অকেজো,ɔkeɟo
1440,ভিটেগুলো,bʱɪtegulo
1441,জনশূন্য।,ɟɔnʃunno।
1442,হুমড়ি,humɽɪ
1443,সর্বশক্তিমান,ʃɔɾboʃokt̪ɪmɐn
1444,"আল্লাহ,","ɐllɐh,"
1445,শুভাকাক্সক্ষীকে,ʃubʱɐkɐkʃokkʰɪke
1446,বলিদানের,bolɪd̪ɐneɾ
1447,"চাচা,","cɐcɐ,"
1448,সভাটি,ʃɔbʱɐtɪ
1449,মৌলবাদী,mou̯lobɐd̪ɪ
1450,না?,nɐ?
1451,ঋণগ্রহীতা,ɾɪngɾohɪt̪ɐ
1452,"বিলকিস,","bɪlkɪs,"
1453,বালিয়া,bɐlɪʲɐ
1454,"মুক্তি,","mukt̪ɪ,"
1455,সমাজসেবক,ʃɔmɐɟʃebok
1456,জাহেরুল,ɟɐheɾul
1457,প্রসাধনী,pɾoʃɐd̪ʱonɪ
1458,খরচ।,kʰɔɾoc।
1459,পেশাদারিত্ব,peʃɐd̪ɐɾɪt̪t̪o
1460,সিম্পল,sɪmpol
1461,জেলে-বাওয়ালীরা,ɟele-bɐo̯ʷɐlɪɾɐ
1462,জাল-নৌকা,ɟɐlo-nou̯kɐ
1463,ফরিদপুরে,pʰoɾɪd̪puɾe
1464,"নোয়াল,","noɐ̯l,"
1465,"কদবেল,","kod̪bel,"
1466,"তেঁতুল,","t̪ẽt̪ul,"
1467,চালতা,cɐlt̪ɐ
1468,কেওড়ার,kɛo̯ɽɐɾ
1469,অনলাইনগুলো,ɔnlɐɪ̯ngulo
1470,সাম্প্রদায়িকতাকে,ʃɐmpɾod̪ɐʲɪkɔt̪ɐke
1471,বাইশারী,bɐɪ̯ʃɐɾɪ
1472,নুরুদ্দিন,nuɾud̪d̪ɪn
1473,বড়বিল,boɽobɪl
1474,যোগাযোগমন্ত্রী,ɟogɐɟogmɔnt̪ɾɪ
1475,হুদার,hud̪ɐɾ
1476,মীজানুর,mɪɟɐnuɾ
1477,শিক্ষাই,ʃɪkkʰɐɪː
1478,ফ্রিম্যান।,pʰɾɪmɛn।
1479,সাতকানিয়ার,ʃɐt̪kɐnɪʲɐɾ
1480,ভোয়ালিয়া,bʱoʷɐlɪʲɐ
1481,এক-চতুর্থাংশের,ɛk-cot̪uɾt̪ʰɐŋʃeɾ
1482,এনামুর,enɐmuɾ
1483,ডুপ্লেক্স,duplekʃo
1484,অ্যারাইভেল,ɛɾɐɪ̯vel
1485,"সম্পাদক,","ʃɔmpɐd̪ok,"
1486,রেজওয়ানা,ɾeɟoɐnɐ
1487,"বন্যা,","bonnɐ,"
1488,শারমিনের,ʃɐɾmɪneɾ
1489,মিঠাপুকুরের,mɪtʰɐpukuɾeɾ
1490,অভিরামপুরে,obʱɪɾɐmpuɾe
1491,সারিবদ্ধ,ʃɐɾɪbɔd̪d̪ʱo
1492,শিমুলতলী,ʃɪmult̪olɪ
1493,ব্যবসাবিষয়ক,bɛbʃɐbɪʃɔʲok
1494,সোনাহাট,ʃonɐhɐt
1495,পরিবহন।,poɾɪbɔhon।
1496,শিল্পায়ন,ʃɪlpɐʲɔn
1497,ফটো,pʰɔto
1498,শুটে,ʃute
1499,রঘুনাথপুর,ɾogʱunɐt̪ʰpuɾ
1500,খেজুরতলা,kʰeɟuɾt̪ɔlɐ
1501,পেনশনাভুগীদের,penʃonɐbʱugɪd̪eɾ
1502,অনার্সের,ɔnɐɾseɾ
1503,পূর্বাণীর,puɾbɐnɪɾ
1504,বলরুমে,bolɾume
1505,সাজাভোগ,ʃɐɟɐbʱog
1506,আর্থিকভাবে,ɐɾt̪ʰɪkbʱɐbe
1507,অপ্রথাগত,ɔpɾot̪ʰɐgɔt̪o
1508,বৈচিত্র্যের,boɪ̯cɪt̪ɾeɾ
1509,নেতাজি,net̪ɐɟɪ
1510,পাথরদস্যুতার,pɐt̪ʰoɾd̪oʃʃut̪ɐɾ
1511,আলীকদমের,ɐlɪkd̪ɔmeɾ
1512,"কালাম,","kɐlɐm,"
1513,"সওদাগর,","ʃɔo̯d̪ɐgoɾ,"
1514,চকরিয়ার,cɔkoɾɪʲɐɾ
1515,মাসব্যাপী,mɐʃbɛpɪ
1516,রবির,ɾobɪɾ
1517,ডেভেলপমেন্টের,debʱelpɔmenteɾ
1518,সুলতান।,sult̪ɐn।
1519,আলমিরায়,ɐlmɪɾɐe̯
1520,"কাগজপত্র,","kɐgoɟpot̪ɾo,"
1521,কাপড়-চোপড়।,kɐpoɽ-copoɽ।
1522,আলমাছ,ɐlmɐcʰ
1523,মাকছুদ,mɐkcʰud̪
1524,প্লাটুন,plɐtun
1525,শত্রুসেনা,ʃot̪ɾuʃenɐ
1526,স্পিডবোট,spɪdbot
1527,প্রাণীটি,pɾɐnɪtɪ
1528,"রশিদকানাইঘাট,",ɾoʃɪd̪
1529,সিলেটকুপরামর্শঅবস্থা,sɪletkupɔɾɐmɔɾʃo͡ɔ̯bɔst̪ʰɐ
1530,অপহৃতদের,ɔpoʱɾɪt̪od̪eɾ
1531,দর্শানো,d̪ɔɾʃɐno
1532,তৌহিদুর,t̪ou̯hɪd̪uɾ
1533,রাজা-বাদশাহদের,ɾɐɟɐ-bɐd̪ʃɐhd̪eɾ
1534,কাকাতো,kɐkɐt̪o
1535,কাশীনাথপুর,kɐʃɪnɐt̪ʰpuɾ
1536,ভটভটির,bʱɔtbʱotɪɾ
1537,পদাধিকার,pɔd̪ɐd̪ʱɪkɐɾ
1538,শেপার,ʃepɐɾ
1539,শেইপ,ʃeɪp
1540,শিল্পনগর,ʃɪlponɔgoɾ
1541,প্রাণকেন্দ্র।,pɾɐnkend̪ɾo।
1542,পারমাতে,pɐɾmɐt̪e
1543,ওযাদুত,oɟɐd̪ut̪
1544,এন্টি,entɪ
1545,নিরাপত্তাকে,nɪɾɐpɔt̪t̪ɐke
1546,অনুষ্ঠানিকভাবে,আনুষ্ঠানিকভাবে
1547,দ্বারপ্রান্তে।,d̪ɐɾpɾɐnt̪e।
1548,পরিবহনমন্ত্রী,poɾɪbɔhonmont̪ɾɪ
1549,প্যাসেঞ্জার,pɛʃenɟɐɾ
1550,টার্মিনালটির,tɐɾmɪnɐltɪɾ
1551,পরমেশ্বরণ,poɾmeʃʃɔɾon
1552,কমপ্লিমেন্টস,kɔmplɪmentɔʃ
1553,আইয়ের,ɐɪ̯ʲeɾ
1554,মমিনুর,momɪnuɾ
1555,বাদি,bɐd̪ɪ
1556,বাগতি,bɐgot̪ɪ
1557,বিজয়ীরা,bɪɟoɪɾɐ
1558,"বাধন,","bɐd̪ʱon,"
1559,"মজুমদার,","moɟumd̪ɐɾ,"
1560,"সামিন,","sɐmɪn,"
1561,শুল্কায়ন,ʃulkɐʲon
1562,ব্যারিয়ার,bɛɾɪʲɐɾ
1563,দিঘা,d̪ɪgʱɐ
1564,প্রামানিকের,pɾɐmɐnɪkeɾ
1565,কাউন্টারগুলোতেও,kɐu̯ntɐɾgulot̪eo̯
1566,আখলাকুল,ɐkʰlɐkul
1567,জিয়ারতের,ɟɪʲɐɾt̪eɾ
1568,যক্ষের,ɟɔkʰeɾ
1569,ধন,d̪ʱɔn
1570,ধর্মান্ধের,d̪ʱɔɾmɐnd̪ʱeɾ
1571,ছোবলে।,cʰobole।
1572,গুলশান-বনানী-বারিধারায়,gulʃɐn-bɔnɐnɪ-bɐɾɪd̪ʱɐɾɐe̯
1573,দ্রত,d̪ɾot̪o
1574,ভাগ্যোন্নয়ন,bʱɐggonnɔʲon
1575,মহাদুর্যোগ,mɔhɐd̪uɾɟoe̯ɐg
1576,গণঅভ্যুত্থান,gɔno:obbʱut̪t̪ʰɐn
1577,এওজ,eo̯ɟ
1578,পায়ে।,pɐʲe।
1579,নয়টায়,nɔʲtɐe̯
1580,চিসিম,cɪsɪm
1581,ময়নামতি,mɔʲnɐmot̪ɪ
1582,ক্যান্টনমেন্ট,kɛntonment
1583,কমান্ডারসহ,kɔmɐndɐɾʃɔho
1584,ফেব্র“য়ারি,pʰebɾɔ“ʲɐɾɪ
1585,পর্যটকসহ,poɾɟotokʃɔho
1586,স্বর্ণমন্দির,ʃɔɾnomɔnd̪ɪɾ
1587,মডিউল,modɪu̯l
1588,ম্যালওয়্যার,mɛloʷɛɾ
1589,উরুগুয়ান,uɾuguʲɐn
1590,রিডেবল,ɾɪdebol
1591,মেশিনকে,meʃɪnke
1592,তবলছড়িবাজার,t̪ɔbolcʰoɽɪbɐɟɐɾ
1593,ষোলোর,ʃoloɾ
1594,গণ্ডিতে,gondɪt̪e
1595,সুমার,ʃumɐɾ
1596,তুলেছে।,t̪ulecʰe।
1597,ফ্লাডলাইট,pʰlɐdlɐɪ̯t
1598,বসিয়েছে,boʃɪʲecʰe
1599,উকিলপাড়া,ukɪlpɐɽɐ
1600,সানরাইজার্স।,ʃɐnɾɐɪ̯ɟɐɾs।
1601,টাইব্রেকিং,tɐɪ̯bɾekɪŋ
1602,চেসের,ceʃeɾ
1603,দক্ষিণখান,d̪okkʰɪnkʰɐn
1604,ইউনিটে।,ɪu̯nɪte।
1605,নান্টু,nɐntu
1606,গদিঘরে,god̪ɪgʱɔɾe
1607,রাত্রীযাপন,ɾɐt̪ɾɪɟɐpon
1608,বর্মণ।,bɔɾmon।
1609,অ্যাডজুটেন্ট,ɛdɟutent
1610,‘হি,‘hɪ
1611,ব্যাকবোন,bɛkbon
1612,নাইট।,nɐɪ̯t।
1613,শ্রমিক-কর্মচারী,sɾomɪk-kɔɾmocɐɾɪ
1614,মাজারে,mɐɟɐɾe
1615,সোহরাওয়ার্দীর,sohɾɐo̯ʷɐɾd̪ɪɾ
1616,কচুবাড়িয়া,kocubɐɽɪʲɐ
1617,বিজ্ঞ,bɪggo
1618,ইনজুরিতে,ɪnɟuɾɪt̪e
1619,মুর্তজার,muɾt̪ozɐɾ
